QuestionID	QuestionText	BlockID	BlockText	Answer	RegionName	N	Percentage
Q01.7b	Conditions for re-distribution of anonymized microdata data and aggregates	R01	For non-commercial purposes	0	Europe	24	26
Q01.7b	Conditions for re-distribution of anonymized microdata data and aggregates	R01	For non-commercial purposes	1	Africa	10	11
Q01.7b	Conditions for re-distribution of anonymized microdata data and aggregates	R01	For non-commercial purposes	0	Americas	7	8
Q01.7b	Conditions for re-distribution of anonymized microdata data and aggregates	R01	For non-commercial purposes	0	Oceania	3	3
Q01.7b	Conditions for re-distribution of anonymized microdata data and aggregates	R01	For non-commercial purposes	1	Europe	11	12
Q01.7b	Conditions for re-distribution of anonymized microdata data and aggregates	R01	For non-commercial purposes	0	Asia	14	15
Q01.7b	Conditions for re-distribution of anonymized microdata data and aggregates	R01	For non-commercial purposes	0	Africa	7	8
Q01.7b	Conditions for re-distribution of anonymized microdata data and aggregates	R01	For non-commercial purposes	1	Americas	6	6
Q01.7b	Conditions for re-distribution of anonymized microdata data and aggregates	R01	For non-commercial purposes	1	Asia	10	11
Q01.7b	Conditions for re-distribution of anonymized microdata data and aggregates	R01	For non-commercial purposes	1	Oceania	1	1
Q01.7b	Conditions for re-distribution of anonymized microdata data and aggregates	R02	For commercial purposes	0	Europe	28	30
Q01.7b	Conditions for re-distribution of anonymized microdata data and aggregates	R02	For commercial purposes	0	Africa	13	14
Q01.7b	Conditions for re-distribution of anonymized microdata data and aggregates	R02	For commercial purposes	0	Americas	9	10
Q01.7b	Conditions for re-distribution of anonymized microdata data and aggregates	R02	For commercial purposes	0	Oceania	4	4
Q01.7b	Conditions for re-distribution of anonymized microdata data and aggregates	R02	For commercial purposes	1	Europe	7	8
Q01.7b	Conditions for re-distribution of anonymized microdata data and aggregates	R02	For commercial purposes	0	Asia	21	23
Q01.7b	Conditions for re-distribution of anonymized microdata data and aggregates	R02	For commercial purposes	1	Africa	4	4
Q01.7b	Conditions for re-distribution of anonymized microdata data and aggregates	R02	For commercial purposes	1	Americas	4	4
Q01.7b	Conditions for re-distribution of anonymized microdata data and aggregates	R02	For commercial purposes	1	Asia	3	3
Q01.7b	Conditions for re-distribution of anonymized microdata data and aggregates	R03	For a fee	0	Europe	28	30
Q01.7b	Conditions for re-distribution of anonymized microdata data and aggregates	R03	For a fee	0	Africa	14	15
Q01.7b	Conditions for re-distribution of anonymized microdata data and aggregates	R03	For a fee	0	Americas	12	13
Q01.7b	Conditions for re-distribution of anonymized microdata data and aggregates	R03	For a fee	0	Oceania	4	4
Q01.7b	Conditions for re-distribution of anonymized microdata data and aggregates	R03	For a fee	1	Europe	7	8
Q01.7b	Conditions for re-distribution of anonymized microdata data and aggregates	R03	For a fee	0	Asia	21	23
Q01.7b	Conditions for re-distribution of anonymized microdata data and aggregates	R03	For a fee	1	Africa	3	3
Q01.7b	Conditions for re-distribution of anonymized microdata data and aggregates	R03	For a fee	1	Americas	1	1
Q01.7b	Conditions for re-distribution of anonymized microdata data and aggregates	R03	For a fee	1	Asia	3	3
Q01.7b	Conditions for re-distribution of anonymized microdata data and aggregates	R04	Under condition of attribution of the source 	0	Europe	15	16
Q01.7b	Conditions for re-distribution of anonymized microdata data and aggregates	R04	Under condition of attribution of the source 	1	Africa	9	10
Q01.7b	Conditions for re-distribution of anonymized microdata data and aggregates	R04	Under condition of attribution of the source 	0	Americas	6	6
Q01.7b	Conditions for re-distribution of anonymized microdata data and aggregates	R04	Under condition of attribution of the source 	1	Oceania	2	2
Q01.7b	Conditions for re-distribution of anonymized microdata data and aggregates	R04	Under condition of attribution of the source 	1	Europe	20	22
Q01.7b	Conditions for re-distribution of anonymized microdata data and aggregates	R04	Under condition of attribution of the source 	1	Asia	16	17
Q01.7b	Conditions for re-distribution of anonymized microdata data and aggregates	R04	Under condition of attribution of the source 	0	Asia	8	9
Q01.7b	Conditions for re-distribution of anonymized microdata data and aggregates	R04	Under condition of attribution of the source 	0	Africa	8	9
Q01.7b	Conditions for re-distribution of anonymized microdata data and aggregates	R04	Under condition of attribution of the source 	1	Americas	7	8
Q01.7b	Conditions for re-distribution of anonymized microdata data and aggregates	R04	Under condition of attribution of the source 	0	Oceania	2	2
Q01.7b	Conditions for re-distribution of anonymized microdata data and aggregates	R05	Other		Europe	26	28
Q01.7b	Conditions for re-distribution of anonymized microdata data and aggregates	R05	Other		Africa	13	14
Q01.7b	Conditions for re-distribution of anonymized microdata data and aggregates	R05	Other	free of charge	Americas	1	1
Q01.7b	Conditions for re-distribution of anonymized microdata data and aggregates	R05	Other		Oceania	3	3
Q01.7b	Conditions for re-distribution of anonymized microdata data and aggregates	R05	Other	Never, unless express approval from SIB is obtained	Americas	1	1
Q01.7b	Conditions for re-distribution of anonymized microdata data and aggregates	R05	Other		Asia	21	23
Q01.7b	Conditions for re-distribution of anonymized microdata data and aggregates	R05	Other	Not applicable	Africa	1	1
Q01.7b	Conditions for re-distribution of anonymized microdata data and aggregates	R05	Other	Other: Statistics Canada's open license now applies to public use microdata files.	Americas	1	1
Q01.7b	Conditions for re-distribution of anonymized microdata data and aggregates	R05	Other	only aggregates can be re-distributed	Americas	1	1
Q01.7b	Conditions for re-distribution of anonymized microdata data and aggregates	R05	Other		Americas	7	8
Q01.7b	Conditions for re-distribution of anonymized microdata data and aggregates	R05	Other	Microdata canÂ´t be re-distributed	Europe	1	1
Q01.7b	Conditions for re-distribution of anonymized microdata data and aggregates	R05	Other	For research. Only Danish research environments are granted authorisation. Access is given to anonymised micro data.	Europe	1	1
Q01.7b	Conditions for re-distribution of anonymized microdata data and aggregates	R05	Other	only aggregated datrasets for non-commercial purposes with the indication of the source	Europe	1	1
Q01.7b	Conditions for re-distribution of anonymized microdata data and aggregates	R05	Other	Anonymised microdata cannot be redistributed	Europe	1	1
Q01.7b	Conditions for re-distribution of anonymized microdata data and aggregates	R05	Other	Only aggregates can be distributed for any purposes (commercial and non-commercial).	Europe	1	1
Q01.7b	Conditions for re-distribution of anonymized microdata data and aggregates	R05	Other	Aggregates - under condition of attribution of the source; Anonymized microdata â€“ any re-distribution is not foreseen.	Europe	1	1
Q01.7b	Conditions for re-distribution of anonymized microdata data and aggregates	R05	Other	Under condition of respecting data protection rules	Europe	1	1
Q01.7b	Conditions for re-distribution of anonymized microdata data and aggregates	R05	Other	Anonymised microdata cannot be redistributed but others can such as data downloads available in proprietary formats on the website of Statistics Mauritius.	Africa	1	1
Q01.7b	Conditions for re-distribution of anonymized microdata data and aggregates	R05	Other	x	Asia	1	1
Q01.7b	Conditions for re-distribution of anonymized microdata data and aggregates	R05	Other	Aggregates can be re-distributed for commercial purposes. Anonymized microdata cannot be re-distributed under any circumstances.	Europe	1	1
Q01.7b	Conditions for re-distribution of anonymized microdata data and aggregates	R05	Other	No	Asia	1	1
Q01.7b	Conditions for re-distribution of anonymized microdata data and aggregates	R05	Other	In conformity with Law 226/2009 and Reg. No. 557/2013.	Europe	1	1
Q01.7b	Conditions for re-distribution of anonymized microdata data and aggregates	R05	Other	if bilateral agreement is made and a minimal fee is paid	Oceania	1	1
Q01.7b	Conditions for re-distribution of anonymized microdata data and aggregates	R05	Other	quelques microdonnées sont fournies aux bureaux d'étude privés contre paiement marginal	Africa	1	1
Q01.7b	Conditions for re-distribution of anonymized microdata data and aggregates	R05	Other	By negotiation	Africa	1	1
Q01.7b	Conditions for re-distribution of anonymized microdata data and aggregates	R05	Other	Not for anonymised microdata	Asia	1	1
Q01.7b	Conditions for re-distribution of anonymized microdata data and aggregates	R05	Other	Not applicable	Americas	1	1
Q01.7b	Conditions for re-distribution of anonymized microdata data and aggregates	R05	Other	N/A  The conditions in which (post-release) micro data is available may happen, varying amongst agencies.  For example, to access certain Census Bureau microdata, you have to be a sworn Census Bureau employee.	Americas	1	1
