QuestionID	QuestionText	OrderM49	RegionCode	RegionName	SubRegionCode	SubRegionName	Subregion2Code	Subregion2Name	CountryName	M49	ISOalpha3	LDC	LLDC	SIDS	DevelopmentStatus	R01
Q04.4a	Details on user-engagement activities carried out by NSO/NSS to better understand users' needs	195	150	Europe	39	Southern Europe			Albania	8	ALB				Developed	
Q04.4a	Details on user-engagement activities carried out by NSO/NSS to better understand users' needs	30	2	Africa	202	Sub-Saharan Africa	17	Middle Africa	Angola	24	AGO	1			Developing	Apart from the participation of users represented in National Statistical Council we have also been organizing workshops whenever a survey or other statistical activity is launched to discuss what will be done and the outcome.
Q04.4a	Details on user-engagement activities carried out by NSO/NSS to better understand users' needs	97	19	Americas	419	Latin America and the Caribbean	5	South America	Argentina	32	ARG				Developing	There is a Website Satisfaction Survey currently in working process.
Q04.4a	Details on user-engagement activities carried out by NSO/NSS to better understand users' needs	220	9	Oceania	53	Australia and New Zealand			Australia	36	AUS				Developed	Improving and reviewing quality There are several mechanisms in the Australian statistical system for data users to provide feedback about the accuracy, relevance, timeliness and accessibility of official statistical collections. This includes: regular review of the ABS forward work program; user consultation and engagement (which is also regularly reviewed) (see figure 1 and 2); the biennial ABS stakeholder relationship health assessment; Essential Statistical Assets initiative to identify priority statistics and assess quality; National Agricultural Statistics Review; and external and independent reviews as needed (e.g. APSC Capability Review, 2016 Census independent assurance panel quality assessment, independent technical review into the Labour Force Survey). Figure 1 â€“ ABS engagement pathways Figure 2 â€“ Key stakeholder fora
Q04.4a	Details on user-engagement activities carried out by NSO/NSS to better understand users' needs	211	150	Europe	155	Western Europe			Austria	40	AUT				Developed	We conducter a qulaitative user satisfaction survey .
Q04.4a	Details on user-engagement activities carried out by NSO/NSS to better understand users' needs	168	150	Europe	151	Eastern Europe			Belarus	112	BLR				Developed	A questionnaire for the user of official statistical information is available on the official websites of state statistics bodies of the Republic of Belarus The questionnaire was developed to improve the dissemination of statistical information by providing feedback from users, determining their needs for statistical information, improving the quality of statistical data and increasing user confidence in official statistics. Received replies from the user questionnaire are analyzed quarterly, the confidence index and the user satisfaction index are calculated. Comments and suggestions of users are passed for consideration to the leadership of Belstat and to structural units.
Q04.4a	Details on user-engagement activities carried out by NSO/NSS to better understand users' needs	212	150	Europe	155	Western Europe			Belgium	56	BEL				Developed	
Q04.4a	Details on user-engagement activities carried out by NSO/NSS to better understand users' needs	89	19	Americas	419	Latin America and the Caribbean	13	Central America	Belize	84	BLZ			1	Developing	User satisfaction survey
Q04.4a	Details on user-engagement activities carried out by NSO/NSS to better understand users' needs	143	142	Asia	34	Southern Asia			Bhutan	64	BTN	1	1		Developing	
Q04.4a	Details on user-engagement activities carried out by NSO/NSS to better understand users' needs	197	150	Europe	39	Southern Europe			Bosnia and Herzegovina	70	BIH				Developed	
