QuestionID	QuestionText	OrderM49	RegionCode	RegionName	SubRegionCode	SubRegionName	Subregion2Code	Subregion2Name	CountryName	M49	ISOalpha3	LDC	LLDC	SIDS	DevelopmentStatus	R01
Q09.6	Additional comments on the implementation of Principle 9	195	150	Europe	39	Southern Europe			Albania	8	ALB				Developed	
Q09.6	Additional comments on the implementation of Principle 9	30	2	Africa	202	Sub-Saharan Africa	17	Middle Africa	Angola	24	AGO	1			Developing	
Q09.6	Additional comments on the implementation of Principle 9	97	19	Americas	419	Latin America and the Caribbean	5	South America	Argentina	32	ARG				Developing	Question 9.5: INDEC is currently using SDMX standards in connection with its International Accounts Statistics. The NSO will expand the use of SDMX standards throughout the rest of the statistics domains as part of the joint working programme between INDEC and OECD.
Q09.6	Additional comments on the implementation of Principle 9	220	9	Oceania	53	Australia and New Zealand			Australia	36	AUS				Developed	
Q09.6	Additional comments on the implementation of Principle 9	211	150	Europe	155	Western Europe			Austria	40	AUT				Developed	
Q09.6	Additional comments on the implementation of Principle 9	168	150	Europe	151	Eastern Europe			Belarus	112	BLR				Developed	The Strategy for the development of state statistics of the Republic of Belarus until 2022 provides for further harmonization of the applied statistical classifications with their international analogues: development and implementation of the classification of environmental protection activities for harmonization with the international classification of environmental protection activities and environmental protection expenditures (CEPA 2000); development of the statistical classification of the main industrial groups for harmonization with the international classification of the main industrial groups (MIGS) and ensuring the comparability of official statistical information by groups of goods: investment, intermediate, consumer, energy. The development of the system of national accounts includes: to increase the detailing of goods and services within the input-output table system; to produce estimates, in line with the provisions of the 2008 SNA, of insurance services using the correction factor for paid indemnities, reinsurance services by estimating the output of direct insurance services; to produce experimental estimates of illegal activities and analyze the reliability of estimates for a number of years; to participate in the International Ccomparison Pprogram roubds for the assessment of purchasing power parity and obtaining of basic macroeconomic statistics; to integrate the financial account into the system of national accounts; to estimate the value of certain types of assets in the framework of the national wealth indicators. It is also planned to: increase the comparability of business statistics at the international level by harmonizing the frequency, methodology for defining statistical indicators, statistical units and other approaches with international standards and Eurostat recommendations; develop labour market statistics in compliance with the Resolution concerning statistics of work, employment and labor underutilization adopted at the 19th International Conference of Labor Statisticians, in particular, develop a methodology for unpaid labor activities; collect data on agriculture in the framework of the 2019 population census of the Republic of Belarus on statistical indicators included in the main set of questions recommended by the Food and Agriculture Organization of the United Nations (FAO) in the framework of the 2020 World Census of Agriculture Program; develop a system of finance statistics indicators in line with the International Financial Reporting Standards; improve the classification system of retail goods by harmonizing it with the Classification of Individual Consumption by Purpose (COICOP); improve the system of indicators of the Shared Environmental Information System (SEIS) in line with international recommendations and related official statistical methodology; introduce environmental-economic accounts in statistical practice; carry out the sixth round of the Multiple Indicator Cluster Survey for the Assessment of the Situation of Children and Women (MICS6).
Q09.6	Additional comments on the implementation of Principle 9	212	150	Europe	155	Western Europe			Belgium	56	BEL				Developed	
Q09.6	Additional comments on the implementation of Principle 9	89	19	Americas	419	Latin America and the Caribbean	13	Central America	Belize	84	BLZ			1	Developing	
Q09.6	Additional comments on the implementation of Principle 9	143	142	Asia	34	Southern Asia			Bhutan	64	BTN	1	1		Developing	
Q09.6	Additional comments on the implementation of Principle 9	197	150	Europe	39	Southern Europe			Bosnia and Herzegovina	70	BIH				Developed	
Q09.6	Additional comments on the implementation of Principle 9	39	2	Africa	202	Sub-Saharan Africa	18	Southern Africa	Botswana	72	BWA		1		Developing	SDMX is used in the dissemination of IMF data indicators for enhanced Data Dissemination Standards (E-GDDS)
Q09.6	Additional comments on the implementation of Principle 9	130	142	Asia	35	South-eastern Asia			Brunei Darussalam	96	BRN				Developing	To strengthen NSO capacity to comply the international standards.
Q09.6	Additional comments on the implementation of Principle 9	169	150	Europe	151	Eastern Europe			Bulgaria	100	BGR				Developed	Challenges concerning SDMX implementation:Developing Process related metadata structure at national level (on the base of EPMS)
Q09.6	Additional comments on the implementation of Principle 9	46	2	Africa	202	Sub-Saharan Africa	11	Western Africa	Cabo Verde	132	CPV			1	Developing	
Q09.6	Additional comments on the implementation of Principle 9	114	19	Americas	21	Northern America			Canada	124	CAN				Developed	
Q09.6	Additional comments on the implementation of Principle 9	68	19	Americas	419	Latin America and the Caribbean	29	Caribbean	Cayman Islands	136	CYM				Developing	Our priorities are related to our statutory data collections and the international standards related thereto: COICOP Rev 1, ISCO 08, ISIC Rev 4, ISCED, BPM6, HS2017, SITC Rev4, 2008 SNA, ICLS 2013, ILO-CPI 2004
Q09.6	Additional comments on the implementation of Principle 9	123	142	Asia	30	Eastern Asia			China	156	CHN				Developing	We keep trying our best to gear our statistical concepts classificatious with and methods with intematinal standards since 1980s.
Q09.6	Additional comments on the implementation of Principle 9	102	19	Americas	419	Latin America and the Caribbean	5	South America	Colombia	170	COL				Developing	We do not have further comments about this principle.
Q09.6	Additional comments on the implementation of Principle 9	34	2	Africa	202	Sub-Saharan Africa	17	Middle Africa	Congo	178	COG				Developing	THE PERSONAL OF NSO NEED TO BE REINFORCE IN THE IMPLEMENTATION OF PRINCIPLE 9 CAPACITY
Q09.6	Additional comments on the implementation of Principle 9	90	19	Americas	419	Latin America and the Caribbean	13	Central America	Costa Rica	188	CRI				Developing	
Q09.6	Additional comments on the implementation of Principle 9	47	2	Africa	202	Sub-Saharan Africa	11	Western Africa	Côte d’Ivoire	384	CIV				Developing	
Q09.6	Additional comments on the implementation of Principle 9	198	150	Europe	39	Southern Europe			Croatia	191	HRV				Developed	
Q09.6	Additional comments on the implementation of Principle 9	170	150	Europe	151	Eastern Europe			Czechia	203	CZE				Developed	
Q09.6	Additional comments on the implementation of Principle 9	182	150	Europe	154	Northern Europe			Denmark	208	DNK				Developed	
Q09.6	Additional comments on the implementation of Principle 9	103	19	Americas	419	Latin America and the Caribbean	5	South America	Ecuador	218	ECU				Developing	It is necessary to develop and implement an inventory of international standards that is applicable to all NSS entities, in order to be a reference for each country.
Q09.6	Additional comments on the implementation of Principle 9	2	2	Africa	15	Northern Africa			Egypt	818	EGY				Developing	
Q09.6	Additional comments on the implementation of Principle 9	36	2	Africa	202	Sub-Saharan Africa	17	Middle Africa	Equatorial Guinea	226	GNQ				Developing	
Q09.6	Additional comments on the implementation of Principle 9	183	150	Europe	154	Northern Europe			Estonia	233	EST				Developed	
Q09.6	Additional comments on the implementation of Principle 9	185	150	Europe	154	Northern Europe			Finland	246	FIN				Developed	
Q09.6	Additional comments on the implementation of Principle 9	213	150	Europe	155	Western Europe			France	250	FRA				Developed	
Q09.6	Additional comments on the implementation of Principle 9	154	142	Asia	145	Western Asia			Georgia	268	GEO				Developing	Differences from international methodologies are minimal as Geostat follows only international methodologies in its work. Thus, there are certain differences with national legislation. For example, unemployment data is calculated for 15+ population while the minimum working age is set to be 16 years.
Q09.6	Additional comments on the implementation of Principle 9	214	150	Europe	155	Western Europe			Germany	276	DEU				Developed	
Q09.6	Additional comments on the implementation of Principle 9	200	150	Europe	39	Southern Europe			Greece	300	GRC				Developed	
Q09.6	Additional comments on the implementation of Principle 9	50	2	Africa	202	Sub-Saharan Africa	11	Western Africa	Guinea	324	GIN	1			Developing	Les normes internationales sont appliquées. L'Institut continue de respecter les normes établies dans la loi sur la stratégie et le système statistique national.
Q09.6	Additional comments on the implementation of Principle 9	93	19	Americas	419	Latin America and the Caribbean	13	Central America	Honduras	340	HND				Developing	
Q09.6	Additional comments on the implementation of Principle 9	171	150	Europe	151	Eastern Europe			Hungary	348	HUN				Developed	
Q09.6	Additional comments on the implementation of Principle 9	186	150	Europe	154	Northern Europe			Iceland	352	ISL				Developed	
Q09.6	Additional comments on the implementation of Principle 9	155	142	Asia	145	Western Asia			Iraq	368	IRQ				Developing	
Q09.6	Additional comments on the implementation of Principle 9	187	150	Europe	154	Northern Europe			Ireland	372	IRL				Developed	
Q09.6	Additional comments on the implementation of Principle 9	145	142	Asia	34	Southern Asia			Iran (Islamic Republic of)	364	IRN				Developing	
Q09.6	Additional comments on the implementation of Principle 9	156	142	Asia	145	Western Asia			Israel	376	ISR				Developed	
Q09.6	Additional comments on the implementation of Principle 9	202	150	Europe	39	Southern Europe			Italy	380	ITA				Developed	
Q09.6	Additional comments on the implementation of Principle 9	76	19	Americas	419	Latin America and the Caribbean	29	Caribbean	Jamaica	388	JAM			1	Developing	International Standards are used generally in the development of statistics
Q09.6	Additional comments on the implementation of Principle 9	157	142	Asia	145	Western Asia			Jordan	400	JOR				Developing	
Q09.6	Additional comments on the implementation of Principle 9	133	142	Asia	35	South-eastern Asia			Lao People's Democratic Republic	418	LAO	1	1		Developing	
Q09.6	Additional comments on the implementation of Principle 9	189	150	Europe	154	Northern Europe			Latvia	428	LVA				Developed	
Q09.6	Additional comments on the implementation of Principle 9	215	150	Europe	155	Western Europe			Liechtenstein	438	LIE				Developed	
