QuestionID	QuestionText	BlockID	BlockText	Answer	N	Percentage
Q02.7	Ways in which staff have been informed and reminded of existing codes of conduct, in the past five years	R01	Orientation and training programmes and seminars	1	71	76.34
Q02.7	Ways in which staff have been informed and reminded of existing codes of conduct, in the past five years	R01	Orientation and training programmes and seminars	0	22	23.66
Q02.7	Ways in which staff have been informed and reminded of existing codes of conduct, in the past five years	R02	Swearing in of new staff and receipt of the relevant laws and guidelines	0	37	39.78
Q02.7	Ways in which staff have been informed and reminded of existing codes of conduct, in the past five years	R02	Swearing in of new staff and receipt of the relevant laws and guidelines	1	56	60.22
Q02.7	Ways in which staff have been informed and reminded of existing codes of conduct, in the past five years	R03	Handbooks, booklets, posters and the Intranet	0	31	33.33
Q02.7	Ways in which staff have been informed and reminded of existing codes of conduct, in the past five years	R03	Handbooks, booklets, posters and the Intranet	1	62	66.67
Q02.7	Ways in which staff have been informed and reminded of existing codes of conduct, in the past five years	R04	None of the above	0	92	98.92
Q02.7	Ways in which staff have been informed and reminded of existing codes of conduct, in the past five years	R04	None of the above	1	1	1.08
Q02.7	Ways in which staff have been informed and reminded of existing codes of conduct, in the past five years	R05	Other	0	83	89.25
Q02.7	Ways in which staff have been informed and reminded of existing codes of conduct, in the past five years	R05	Other	1	10	10.75
Q02.7	Ways in which staff have been informed and reminded of existing codes of conduct, in the past five years	R06	Other (detail)		83	89.25
Q02.7	Ways in which staff have been informed and reminded of existing codes of conduct, in the past five years	R06	Other (detail)	Junior Employee Book	1	1.08
Q02.7	Ways in which staff have been informed and reminded of existing codes of conduct, in the past five years	R06	Other (detail)	Statistics Canada employees are required to follow confidentiality and privacy awareness training at start of employment and every three (3) years. A framework of policies, directives, guidelines and tools are available to employees. An annual security awareness event is held at Statistics Canada headquarters.	1	1.08
Q02.7	Ways in which staff have been informed and reminded of existing codes of conduct, in the past five years	R06	Other (detail)	In the INE, through the memorandum, all personnel were informed about the Code of Ethics	1	1.08
Q02.7	Ways in which staff have been informed and reminded of existing codes of conduct, in the past five years	R06	Other (detail)	Attaching the internal regulations by e-mail	1	1.08
Q02.7	Ways in which staff have been informed and reminded of existing codes of conduct, in the past five years	R06	Other (detail)	during initial training	1	1.08
Q02.7	Ways in which staff have been informed and reminded of existing codes of conduct, in the past five years	R06	Other (detail)	The swearing in is mainly for survey enumerators because permanent staff sign oaths of secrecy.	1	1.08
Q02.7	Ways in which staff have been informed and reminded of existing codes of conduct, in the past five years	R06	Other (detail)	THERE IS NO CODE OF CONDUCT	1	1.08
Q02.7	Ways in which staff have been informed and reminded of existing codes of conduct, in the past five years	R06	Other (detail)	annual information on compliance with civil service rules and ethics of the civil service corps; Information plates with the rules of the civil service and the rules of ethics of the civil service corps located in the premisses of Statistics Poland.	1	1.08
Q02.7	Ways in which staff have been informed and reminded of existing codes of conduct, in the past five years	R06	Other (detail)	Receipt of the relevant laws and guidelines	1	1.08
Q02.7	Ways in which staff have been informed and reminded of existing codes of conduct, in the past five years	R06	Other (detail)	Emails are sent out, as necessary.  For example, before an election, an email regarding the Hatch Act is usually sent out.	1	1.08
