QuestionID	QuestionText	BlockID	BlockText	Answer	N	Percentage
Q01.5	Circumstances under which NSS needed approval to publish statistical information, and from whom, in the last five years	R01			22	24
Q01.5	Circumstances under which NSS needed approval to publish statistical information, and from whom, in the last five years	R01		The NSO simply informs one day before the line Ministry and publishes.	1	1
Q01.5	Circumstances under which NSS needed approval to publish statistical information, and from whom, in the last five years	R01		Many times during the period when INDEC suffered a political intervention (from January, 2007 until December 9, 2015).	1	1
Q01.5	Circumstances under which NSS needed approval to publish statistical information, and from whom, in the last five years	R01		The Census and Statistics Act 1905 (CSA): â€¢ requires the Australian Statistician to conduct the Census of Population and Housing every five years â€¢ requires the Australian Statistician to publish a quarterly population estimate for each Australian state and territory â€¢ empowers the Australian Statistician to collect statistical information on a broad range of demographic, economic, environmental and social topics â€¢ enables the Australian Statistician to legally direct a person to provide statistical information, and provides penalties for non-compliance with such a direction â€¢ requires the ABS to publish the results of all statistical collections.	1	1
Q01.5	Circumstances under which NSS needed approval to publish statistical information, and from whom, in the last five years	R01		Not required as the Law on State Statistics of the Republic of Belarus enshrines the responsibility of state statistics bodies and authorized producers of official statistics to provide and disseminate the official statistical information and to ensure equal access of users to the official statistical information and its compilation methodology.	1	1
Q01.5	Circumstances under which NSS needed approval to publish statistical information, and from whom, in the last five years	R01		The publication of statistics of Statistics Belgium is not subject to prior approuval.	1	1
Q01.5	Circumstances under which NSS needed approval to publish statistical information, and from whom, in the last five years	R01		Only in the case of surveys commissioned by international partners (UNICEF, ILO, UNDP), for which these agencies first review statistics produced and reports prepared prior to publication.	1	1
Q01.5	Circumstances under which NSS needed approval to publish statistical information, and from whom, in the last five years	R01		Director of the Agency for statistics of the B&H	1	1
Q01.5	Circumstances under which NSS needed approval to publish statistical information, and from whom, in the last five years	R01		It should be noted that the above platform are applicable to the NSO, however some members of the NSS use some platforms NOT all for disseminating. The NSDS is trying to address the limitations and shortfalls experienced by the members of the NSS.The Statistics Law gives the NSO a full mandate of independence, therefore when releasing / publishing statistical information--- the office does not need permission nor be influenced by anyone, the Statistician General/Chief Statistician is empowered by the Act to release the statistical information independently.	1	1
Q01.5	Circumstances under which NSS needed approval to publish statistical information, and from whom, in the last five years	R01		Not applicable	1	1
Q01.5	Circumstances under which NSS needed approval to publish statistical information, and from whom, in the last five years	R01		Never. Final approval to publish statistical information rests with the Chief Statistician.	1	1
Q01.5	Circumstances under which NSS needed approval to publish statistical information, and from whom, in the last five years	R01		Approval is not required, but advance submission for notation by Cabinet is required.	1	1
Q01.5	Circumstances under which NSS needed approval to publish statistical information, and from whom, in the last five years	R01		We publish basic national data and to regulatly disseminate to the general public statistical information with regard to the national economic and social development.	1	1
Q01.5	Circumstances under which NSS needed approval to publish statistical information, and from whom, in the last five years	R01		We do not register this type of circumstances in the NSS.	1	1
Q01.5	Circumstances under which NSS needed approval to publish statistical information, and from whom, in the last five years	R01		WHEN IT HAS TO ORGANISE WORKSHOPS IN THE BIG LADDER.	1	1
Q01.5	Circumstances under which NSS needed approval to publish statistical information, and from whom, in the last five years	R01		No cases of this type have been reported.	1	1
Q01.5	Circumstances under which NSS needed approval to publish statistical information, and from whom, in the last five years	R01		Au cours des cinq dernières années, le Système Statistiques n'a eu recours à  aucune autorisation pour publier les informations statistiques.	1	1
Q01.5	Circumstances under which NSS needed approval to publish statistical information, and from whom, in the last five years	R01		No approval was needed.	1	1
Q01.5	Circumstances under which NSS needed approval to publish statistical information, and from whom, in the last five years	R01		No	3	3
Q01.5	Circumstances under which NSS needed approval to publish statistical information, and from whom, in the last five years	R01		Only the Board or the General Director of the NSO for NSO products	1	1
Q01.5	Circumstances under which NSS needed approval to publish statistical information, and from whom, in the last five years	R01		In the NSS, the head of each entity formally approves the dissemination of the information produced by the entity. In the case of the INEC, it is the Executive Director, who approves the publication of the information produced by the institute.	1	1
Q01.5	Circumstances under which NSS needed approval to publish statistical information, and from whom, in the last five years	R01		The validation of the information is internal. Each sector validases its data and publishes it then	1	1
Q01.5	Circumstances under which NSS needed approval to publish statistical information, and from whom, in the last five years	R01		The approval is not needed, because only the Director General of the Statistics Estonia shall decide on the use of statistical methods and standards, and on the content, form and term of dissemination of data subject to dissemination.	1	1
Q01.5	Circumstances under which NSS needed approval to publish statistical information, and from whom, in the last five years	R01		?	1	1
Q01.5	Circumstances under which NSS needed approval to publish statistical information, and from whom, in the last five years	R01		The NSS doesn't need approval to publish any statistical information from anyone.	1	1
Q01.5	Circumstances under which NSS needed approval to publish statistical information, and from whom, in the last five years	R01		Il n'a pas besoin d'autorisation	1	1
Q01.5	Circumstances under which NSS needed approval to publish statistical information, and from whom, in the last five years	R01		each secretary of state has a planning unit that is responsible for making its institutional publications, and as NSS the publication is done by the ONS performed by the ONS in the national statistical yearbook	1	1
Q01.5	Circumstances under which NSS needed approval to publish statistical information, and from whom, in the last five years	R01		Any approval by other than management of the HCSO concerning publications is only required if the product is the result of a collaboration between institutions (for example of a number of NSI-s or various ministries).	1	1
Q01.5	Circumstances under which NSS needed approval to publish statistical information, and from whom, in the last five years	R01		Never	1	1
Q01.5	Circumstances under which NSS needed approval to publish statistical information, and from whom, in the last five years	R01		There are no restrictions on publication other than in violation of the law	1	1
Q01.5	Circumstances under which NSS needed approval to publish statistical information, and from whom, in the last five years	R01		None	2	2
Q01.5	Circumstances under which NSS needed approval to publish statistical information, and from whom, in the last five years	R01		Within the framework of NSDS and approval of the High Council of Statistics	1	1
Q01.5	Circumstances under which NSS needed approval to publish statistical information, and from whom, in the last five years	R01		The National statistician has full independence	1	1
Q01.5	Circumstances under which NSS needed approval to publish statistical information, and from whom, in the last five years	R01		--	1	1
Q01.5	Circumstances under which NSS needed approval to publish statistical information, and from whom, in the last five years	R01		NSS not in placeThe NSO does not need approval to publish statistics	1	1
Q01.5	Circumstances under which NSS needed approval to publish statistical information, and from whom, in the last five years	R01		For the Central Statistical Bureau of Latvia - never.	1	1
Q01.5	Circumstances under which NSS needed approval to publish statistical information, and from whom, in the last five years	R01		No approval needed	1	1
Q01.5	Circumstances under which NSS needed approval to publish statistical information, and from whom, in the last five years	R01		There was no such phenomenon. Otherwise, it would result in noncompliance with the Professional Independence Principle, defined in the National Law of Statistics.	1	1
Q01.5	Circumstances under which NSS needed approval to publish statistical information, and from whom, in the last five years	R01		No need.	1	1
Q01.5	Circumstances under which NSS needed approval to publish statistical information, and from whom, in the last five years	R01		The SSO does not make consultation and needs no approvment to publishe statistical information.	1	1
Q01.5	Circumstances under which NSS needed approval to publish statistical information, and from whom, in the last five years	R01		No approval is required as the Director of Statistics decide on which statistical information is to be published.	1	1
Q01.5	Circumstances under which NSS needed approval to publish statistical information, and from whom, in the last five years	R01		INEGI is an autonomous Institution; therefore, it can establish its publication dates, always considering the principle of timeliness and following the recommendations and best international practices	1	1
Q01.5	Circumstances under which NSS needed approval to publish statistical information, and from whom, in the last five years	R01		NA	1	1
Q01.5	Circumstances under which NSS needed approval to publish statistical information, and from whom, in the last five years	R01		In case of current publications all members of NSS have their structure to publish their products. In case of NSO all publications are approved by the Head of the NSO.	1	1
Q01.5	Circumstances under which NSS needed approval to publish statistical information, and from whom, in the last five years	R01		Survey and Census reports needed to get approval from respective ministry. But for the later on, since new statistics law (2018) affected the departments or gov agencies need to get approval from Central Committee for Data Accuracy and Quality of Statistics which was chaired by vice president.	1	1
