QuestionID	QuestionText	OrderM49	RegionCode	RegionName	SubRegionCode	SubRegionName	Subregion2Code	Subregion2Name	CountryName	M49	ISOalpha3	LDC	LLDC	SIDS	DevelopmentStatus	R01
Q06.5	Additional comments on challenges to the implementation of Principle 6	195	150	Europe	39	Southern Europe			Albania	8	ALB				Developed	
Q06.5	Additional comments on challenges to the implementation of Principle 6	30	2	Africa	202	Sub-Saharan Africa	17	Middle Africa	Angola	24	AGO	1			Developing	6.2 The NSO in hiring consultant, staff and non-staff workers requests them the signature of confidentiality agreements.
Q06.5	Additional comments on challenges to the implementation of Principle 6	97	19	Americas	419	Latin America and the Caribbean	5	South America	Argentina	32	ARG				Developing	
Q06.5	Additional comments on challenges to the implementation of Principle 6	220	9	Oceania	53	Australia and New Zealand			Australia	36	AUS				Developed	The Census and Statistics Act 1905 (CSA): requires the Australian Statistician to conduct the Census of Population and Housing every five years; requires the Australian Statistician to publish a quarterly population estimate for each Australian state and territory; empowers the Australian Statistician to collect statistical information on a broad range of demographic, economic, environmental and social topics; enables the Australian Statistician to legally direct a person to provide statistical information, and provides penalties for non-compliance with such a direction; requires the ABS to publish the results of all statistical collections; contains secrecy provisions that ensures any information relating to a person will not be released in a manner that is likely to enable the identification of that person, unless it is permitted by law; and places a life-long obligation on all ABS officers to maintain the secrecy of information collected under the CSA, and provides harsh penalties for those who fail to do so. Section 13 of the CSA provides for the Minister to make determinations allowing for the disclosure, with the approval in writing of the Australian Statistician, of information included in a specified class of information furnished in pursuance of the CSA. The Statistics Determination 1983 (the Determination) is such a determination which authorises the release of a restricted range of information under certain circumstances. The Determination is due to sunset on 1 October, 2018 and a new determination will be in force before that date. The Determination will provide a more flexible scheme under which business information can be released in sufficient detail to meet the analysis and decision making needs of governments, businesses and other stakeholders, whilst managing business expectations around the confidentiality of their commercial information. Section 19 of the CSA contains strong secrecy provisions which ensure information collected under the CSA is only disclosed where explicitly enabled by the CSA. All ABS officers are bound for life to maintain the secrecy of information collected under the CSA, and sign an undertaking of fidelity and secrecy upon commencement and at regular intervals throughout their employment. The CSA provides for harsh personal penalties should secrecy not be maintained. The CSA also provides for Regulations to be made to assist the Australian Statistician in performing their functions. These are contained within the Census and Statistics Regulation 2016.
Q06.5	Additional comments on challenges to the implementation of Principle 6	211	150	Europe	155	Western Europe			Austria	40	AUT				Developed	
Q06.5	Additional comments on challenges to the implementation of Principle 6	168	150	Europe	151	Eastern Europe			Belarus	112	BLR				Developed	The confidentiality of primary statistical data is ensured at all stages of statistical production (collection, processing, storage and protection of primary statistical data, generation, accumulation, dissemination and presentation of official statistical information). To ensure the technical and cryptographic protection of primary statistical data, information security systems are created, which pass the relevant certification procedures for compliance with the established security requirements.
Q06.5	Additional comments on challenges to the implementation of Principle 6	212	150	Europe	155	Western Europe			Belgium	56	BEL				Developed	
Q06.5	Additional comments on challenges to the implementation of Principle 6	89	19	Americas	419	Latin America and the Caribbean	13	Central America	Belize	84	BLZ			1	Developing	
Q06.5	Additional comments on challenges to the implementation of Principle 6	143	142	Asia	34	Southern Asia			Bhutan	64	BTN	1	1		Developing	Lack of law/legal framework
Q06.5	Additional comments on challenges to the implementation of Principle 6	197	150	Europe	39	Southern Europe			Bosnia and Herzegovina	70	BIH				Developed	
Q06.5	Additional comments on challenges to the implementation of Principle 6	39	2	Africa	202	Sub-Saharan Africa	18	Southern Africa	Botswana	72	BWA		1		Developing	
Q06.5	Additional comments on challenges to the implementation of Principle 6	130	142	Asia	35	South-eastern Asia			Brunei Darussalam	96	BRN				Developing	Releasing microdata
Q06.5	Additional comments on challenges to the implementation of Principle 6	169	150	Europe	151	Eastern Europe			Bulgaria	100	BGR				Developed	
Q06.5	Additional comments on challenges to the implementation of Principle 6	46	2	Africa	202	Sub-Saharan Africa	11	Western Africa	Cabo Verde	132	CPV			1	Developing	
Q06.5	Additional comments on challenges to the implementation of Principle 6	114	19	Americas	21	Northern America			Canada	124	CAN				Developed	
Q06.5	Additional comments on challenges to the implementation of Principle 6	68	19	Americas	419	Latin America and the Caribbean	29	Caribbean	Cayman Islands	136	CYM				Developing	The local population is too small, hence there is high probability of response fatigue among households for household surveys. Anonymizing data is also a challenge as it is easy to identify persons at the EA level (an EA is comprised of 100 households). Hence, the lowest level that data can be shared is at district level.
Q06.5	Additional comments on challenges to the implementation of Principle 6	123	142	Asia	30	Eastern Asia			China	156	CHN				Developing	
Q06.5	Additional comments on challenges to the implementation of Principle 6	102	19	Americas	419	Latin America and the Caribbean	5	South America	Colombia	170	COL				Developing	We do not have further comments about this principle.
Q06.5	Additional comments on challenges to the implementation of Principle 6	34	2	Africa	202	Sub-Saharan Africa	17	Middle Africa	Congo	178	COG				Developing	THER IS NOT CHALLENGES, IF NOT THE RESPECT OF THE CONFIDENTIALITY IS RESPECT.
Q06.5	Additional comments on challenges to the implementation of Principle 6	90	19	Americas	419	Latin America and the Caribbean	13	Central America	Costa Rica	188	CRI				Developing	
Q06.5	Additional comments on challenges to the implementation of Principle 6	47	2	Africa	202	Sub-Saharan Africa	11	Western Africa	Côte d’Ivoire	384	CIV				Developing	
Q06.5	Additional comments on challenges to the implementation of Principle 6	198	150	Europe	39	Southern Europe			Croatia	191	HRV				Developed	
Q06.5	Additional comments on challenges to the implementation of Principle 6	170	150	Europe	151	Eastern Europe			Czechia	203	CZE				Developed	
Q06.5	Additional comments on challenges to the implementation of Principle 6	182	150	Europe	154	Northern Europe			Denmark	208	DNK				Developed	
