QuestionID	QuestionText	BlockID	BlockText	Answer	N	Percentage
Q09.3	Use of the International Classification of Activities for Time Use Statistics 2016 (ICATUS 2016)	R01	For the dissemination of time-use statistics, regardless of the type of instruments used for data collection	0	76	81.72
Q09.3	Use of the International Classification of Activities for Time Use Statistics 2016 (ICATUS 2016)	R01	For the dissemination of time-use statistics, regardless of the type of instruments used for data collection	1	17	18.28
Q09.3	Use of the International Classification of Activities for Time Use Statistics 2016 (ICATUS 2016)	R02	To guide the collection of time-use data 	0	75	80.65
Q09.3	Use of the International Classification of Activities for Time Use Statistics 2016 (ICATUS 2016)	R02	To guide the collection of time-use data 	1	18	19.35
Q09.3	Use of the International Classification of Activities for Time Use Statistics 2016 (ICATUS 2016)	R03	As the basis for national classifications of activities for time-use statistics	0	80	86.02
Q09.3	Use of the International Classification of Activities for Time Use Statistics 2016 (ICATUS 2016)	R03	As the basis for national classifications of activities for time-use statistics	1	13	13.98
Q09.3	Use of the International Classification of Activities for Time Use Statistics 2016 (ICATUS 2016)	R04	None of the above	1	33	35.48
Q09.3	Use of the International Classification of Activities for Time Use Statistics 2016 (ICATUS 2016)	R04	None of the above	0	60	64.52
Q09.3	Use of the International Classification of Activities for Time Use Statistics 2016 (ICATUS 2016)	R05	Time use is not compiled	0	60	64.52
Q09.3	Use of the International Classification of Activities for Time Use Statistics 2016 (ICATUS 2016)	R05	Time use is not compiled	1	33	35.48
