QuestionID	QuestionText	BlockID	BlockText	Answer	N	Percentage
Q08.4	How is dissemination coordinated across the NSS	R01	Unified release calendar	1	28	30
Q08.4	How is dissemination coordinated across the NSS	R01	Unified release calendar	0	65	70
Q08.4	How is dissemination coordinated across the NSS	R02	Standardized microdata structure	1	7	8
Q08.4	How is dissemination coordinated across the NSS	R02	Standardized microdata structure	0	86	92
Q08.4	How is dissemination coordinated across the NSS	R03	Standardized metadata structure	0	75	81
Q08.4	How is dissemination coordinated across the NSS	R03	Standardized metadata structure	1	18	19
Q08.4	How is dissemination coordinated across the NSS	R04	Other		85	91
Q08.4	How is dissemination coordinated across the NSS	R04	Other	coordination is implemented indirectly through the principles of the Code of Practice;	1	1
Q08.4	How is dissemination coordinated across the NSS	R04	Other	Research Data Centres of official statistrics, coordinated between the Federal Statistical Office and the Research Data Centre of the Statistical Offices of the Federal States.	1	1
Q08.4	How is dissemination coordinated across the NSS	R04	Other	Dissemination  calendar is at NSO level  only.	1	1
Q08.4	How is dissemination coordinated across the NSS	R04	Other	meeting, trainning	1	1
Q08.4	How is dissemination coordinated across the NSS	R04	Other	ARC under DOSM	1	1
Q08.4	How is dissemination coordinated across the NSS	R04	Other	There is no coordinated dissemination portal	1	1
Q08.4	How is dissemination coordinated across the NSS	R04	Other	Key statistics are released in Yearbook of Statistics and Economic Survey of Singapore	1	1
Q08.4	How is dissemination coordinated across the NSS	R04	Other	Data dissemination is dictated by the producing agencies.	1	1
Q08.4	How is dissemination coordinated across the NSS	R05	None Of The Above	0	51	55
Q08.4	How is dissemination coordinated across the NSS	R05	None Of The Above	1	42	45
