QuestionID	QuestionText	OrderM49	RegionCode	RegionName	SubRegionCode	SubRegionName	Subregion2Code	Subregion2Name	CountryName	M49	ISOalpha3	LDC	LLDC	SIDS	DevelopmentStatus	R01
Q10.5	Additional comments on the implementation of Principle 10	195	150	Europe	39	Southern Europe			Albania	8	ALB				Developed	
Q10.5	Additional comments on the implementation of Principle 10	30	2	Africa	202	Sub-Saharan Africa	17	Middle Africa	Angola	24	AGO	1			Developing	
Q10.5	Additional comments on the implementation of Principle 10	97	19	Americas	419	Latin America and the Caribbean	5	South America	Argentina	32	ARG				Developing	
Q10.5	Additional comments on the implementation of Principle 10	220	9	Oceania	53	Australia and New Zealand			Australia	36	AUS				Developed	
Q10.5	Additional comments on the implementation of Principle 10	211	150	Europe	155	Western Europe			Austria	40	AUT				Developed	
Q10.5	Additional comments on the implementation of Principle 10	168	150	Europe	151	Eastern Europe			Belarus	112	BLR				Developed	The Republic of Belarus was elected a member of the United Nations Statistical Commission for 2017â€“2020. In the work of the International Comparison Program Governing Board and the Inter-Agency and Expert Group on Sustainable Development Goal indicators, Belstat represents not only the interests of the Republic of Belarus, but also of the region as a whole. In 2016â€“2020, it is planned to develop and implement several UNDAF, UNICEF and UNFPA international technical assistance projects; it is also planned to expand the project activities within the framework of the Programmatic Multilateral Trust Fund of the World Bank (ECASTAT).
Q10.5	Additional comments on the implementation of Principle 10	212	150	Europe	155	Western Europe			Belgium	56	BEL				Developed	
Q10.5	Additional comments on the implementation of Principle 10	89	19	Americas	419	Latin America and the Caribbean	13	Central America	Belize	84	BLZ			1	Developing	
Q10.5	Additional comments on the implementation of Principle 10	143	142	Asia	34	Southern Asia			Bhutan	64	BTN	1	1		Developing	
Q10.5	Additional comments on the implementation of Principle 10	197	150	Europe	39	Southern Europe			Bosnia and Herzegovina	70	BIH				Developed	
Q10.5	Additional comments on the implementation of Principle 10	39	2	Africa	202	Sub-Saharan Africa	18	Southern Africa	Botswana	72	BWA		1		Developing	
Q10.5	Additional comments on the implementation of Principle 10	130	142	Asia	35	South-eastern Asia			Brunei Darussalam	96	BRN				Developing	Importance of providing statistics consistent with international standards and best practices to support various users in planning, research, and policy-making.
Q10.5	Additional comments on the implementation of Principle 10	169	150	Europe	151	Eastern Europe			Bulgaria	100	BGR				Developed	
Q10.5	Additional comments on the implementation of Principle 10	46	2	Africa	202	Sub-Saharan Africa	11	Western Africa	Cabo Verde	132	CPV			1	Developing	
Q10.5	Additional comments on the implementation of Principle 10	114	19	Americas	21	Northern America			Canada	124	CAN				Developed	
Q10.5	Additional comments on the implementation of Principle 10	68	19	Americas	419	Latin America and the Caribbean	29	Caribbean	Cayman Islands	136	CYM				Developing	Cayman Islands provides financial contribution to the Caribbean Regional Technical Assistance Centre (CARTAC), and we are provided with a technical mission upon request (at most one a year, but not every year)
Q10.5	Additional comments on the implementation of Principle 10	123	142	Asia	30	Eastern Asia			China	156	CHN				Developing	We are favorers of bilateral and multilateral cooperations.
Q10.5	Additional comments on the implementation of Principle 10	102	19	Americas	419	Latin America and the Caribbean	5	South America	Colombia	170	COL				Developing	We do not have further comments about this principle.
Q10.5	Additional comments on the implementation of Principle 10	34	2	Africa	202	Sub-Saharan Africa	17	Middle Africa	Congo	178	COG				Developing	THE NSO REQEST ITS PERSONAL PARTICIPATION IN BIG MEETINGS AND WORKSHOPS OF PARTERNSHIP AND INTERNATIONAL COOPERATION
Q10.5	Additional comments on the implementation of Principle 10	90	19	Americas	419	Latin America and the Caribbean	13	Central America	Costa Rica	188	CRI				Developing	
Q10.5	Additional comments on the implementation of Principle 10	47	2	Africa	202	Sub-Saharan Africa	11	Western Africa	Côte d’Ivoire	384	CIV				Developing	
