QuestionID	QuestionText	OrderM49	RegionCode	RegionName	SubRegionCode	SubRegionName	Subregion2Code	Subregion2Name	CountryName	M49	ISOalpha3	LDC	LLDC	SIDS	DevelopmentStatus	R01
Q10.2	Ways in which international cooperation has affected the functioning of your NSS	195	150	Europe	39	Southern Europe			Albania	8	ALB				Developed	INSTAT has participated and organized several activities in national and international level by increasing the image of NSS with a special focus to Official Statistics. Also INSTAT has established dedicated working groups with Donors which are regularly organised.
Q10.2	Ways in which international cooperation has affected the functioning of your NSS	30	2	Africa	202	Sub-Saharan Africa	17	Middle Africa	Angola	24	AGO	1			Developing	In the improvement of the methodology;Promoting the capacity building.
Q10.2	Ways in which international cooperation has affected the functioning of your NSS	97	19	Americas	419	Latin America and the Caribbean	5	South America	Argentina	32	ARG				Developing	International cooperation was a key element that supported INDEC's recent recovery, and its enhancement is both a short and long term strategic line of action of the NSO.
Q10.2	Ways in which international cooperation has affected the functioning of your NSS	220	9	Oceania	53	Australia and New Zealand			Australia	36	AUS				Developed	Building international statistical capability: The ABS is funded by the Australian Department of Foreign Affairs and Trade (DFAT) to deliver initiatives under the aid program through bilateral arrangements with NSOs under DFAT's regional economic governance initiatives. The ABS also partners with DFAT to support regional statistical capability development and institutional strengthening under the Australian Government's foreign policy priorities and aid program, assisting to enhance economic governance, regional security and stability, improve institutions, promote prosperity and enhance accountability. At the time of this assessment, the ABS supports five long-term partnerships to provide technical assistance and statistical leadership support. These partnerships are with: ï‚· Indonesia; ï‚· Timor-Leste; ï‚· Papua New Guinea; ï‚· Fiji; and ï‚· the Pacific region. The Australian Statistician has signed a Memorandum of Understanding (MOU) with the counterpart Chief Statistician for most of these programs, which articulates the partnership principles, mutual obligations and the parameters of our engagement with each country. For example, Statistics Indonesia and the ABS have had agreements in place for over 20 years and recently signed a milestone five-year agreement broadening the collaboration of statistical activities.
Q10.2	Ways in which international cooperation has affected the functioning of your NSS	211	150	Europe	155	Western Europe			Austria	40	AUT				Developed	
Q10.2	Ways in which international cooperation has affected the functioning of your NSS	168	150	Europe	151	Eastern Europe			Belarus	112	BLR				Developed	Thanks to cooperation with international organizations and foreign statistical offices in the course of consistent implementation of medium-term strategic programmes for the development of state statistics, we managed to create a legal framework, a system of statistical indicators and a methodology of their compilation based on international standards and rules.
Q10.2	Ways in which international cooperation has affected the functioning of your NSS	212	150	Europe	155	Western Europe			Belgium	56	BEL				Developed	Learning by the exchange and sharing of experiences
Q10.2	Ways in which international cooperation has affected the functioning of your NSS	89	19	Americas	419	Latin America and the Caribbean	13	Central America	Belize	84	BLZ			1	Developing	In the past two years, technical cooperation has assisted the SIB greatly in moving forward its work on the organizing and strengthening of the NSS as well as the improvement of its national accounts methodology. More generally, technical cooperation has been utilized to build capacity within the Institute and improve the quality of its core statistics and data collection methodologies.
Q10.2	Ways in which international cooperation has affected the functioning of your NSS	143	142	Asia	34	Southern Asia			Bhutan	64	BTN	1	1		Developing	
Q10.2	Ways in which international cooperation has affected the functioning of your NSS	197	150	Europe	39	Southern Europe			Bosnia and Herzegovina	70	BIH				Developed	expanding existing knowledge in order to improve statistics in Bosnia and Herzegovina
Q10.2	Ways in which international cooperation has affected the functioning of your NSS	39	2	Africa	202	Sub-Saharan Africa	18	Southern Africa	Botswana	72	BWA		1		Developing	The organization has benefited from South to South Cooperation
Q10.2	Ways in which international cooperation has affected the functioning of your NSS	130	142	Asia	35	South-eastern Asia			Brunei Darussalam	96	BRN				Developing	Enhancement in data compilation, reducing data gaps, and streamlining data processes.
Q10.2	Ways in which international cooperation has affected the functioning of your NSS	169	150	Europe	151	Eastern Europe			Bulgaria	100	BGR				Developed	
Q10.2	Ways in which international cooperation has affected the functioning of your NSS	46	2	Africa	202	Sub-Saharan Africa	11	Western Africa	Cabo Verde	132	CPV			1	Developing	Better quality of data production
Q10.2	Ways in which international cooperation has affected the functioning of your NSS	114	19	Americas	21	Northern America			Canada	124	CAN				Developed	International cooperation promotes the development and implementation of international standards and frameworks, enabling StatCan to provide a consistent and coherent picture of the Canadian economy, society and environment. It supports evidence-based policy and allows Canadian decision makers to draw valid and necessary comparisons between Canada's performance and that of other countries. Strong, internationally comparable statistics allow Canadians to make informed decisions affecting their own lives and futures. Knowledge and experience gained through various international activities supports the development of a modern, engaged, self-reliant and innovative work force. International knowledge-sharing offers unique opportunities for employees to explore other countries' tools and methods, and fosters innovation at Statistics Canada.
Q10.2	Ways in which international cooperation has affected the functioning of your NSS	68	19	Americas	419	Latin America and the Caribbean	29	Caribbean	Cayman Islands	136	CYM				Developing	Regional assistance particularly from CARTAC has been crucial in our transitioning to international standards through hands-on training, peer reviews and recommendations/advices
Q10.2	Ways in which international cooperation has affected the functioning of your NSS	123	142	Asia	30	Eastern Asia			China	156	CHN				Developing	We learn experience and lessons from our internatinal peers and use them in the reform of statistical surveys and system management.
Q10.2	Ways in which international cooperation has affected the functioning of your NSS	102	19	Americas	419	Latin America and the Caribbean	5	South America	Colombia	170	COL				Developing	The members of the NSS, in the framework of the international statistical governance, follow the recommendations and cooperate with the international statistical bodies for the production and dissemination of statistics.
Q10.2	Ways in which international cooperation has affected the functioning of your NSS	34	2	Africa	202	Sub-Saharan Africa	17	Middle Africa	Congo	178	COG				Developing	
Q10.2	Ways in which international cooperation has affected the functioning of your NSS	90	19	Americas	419	Latin America and the Caribbean	13	Central America	Costa Rica	188	CRI				Developing	Development of technical capacities in statistical methodologies, use of technologies and geographic systems.
Q10.2	Ways in which international cooperation has affected the functioning of your NSS	47	2	Africa	202	Sub-Saharan Africa	11	Western Africa	Côte d’Ivoire	384	CIV				Developing	Positivement, Cela a donné unesprit d'ouverure sur d'autres et de partage d'éxpérience, apercu sur le fonctionnement des autres SNN.
Q10.2	Ways in which international cooperation has affected the functioning of your NSS	198	150	Europe	39	Southern Europe			Croatia	191	HRV				Developed	We believe that the international cooperation has transformed the NSS. We were a major receiver of cooperation before the accession and now we try to return the favour by participating in international cooperation activities as provider.
Q10.2	Ways in which international cooperation has affected the functioning of your NSS	170	150	Europe	151	Eastern Europe			Czechia	203	CZE				Developed	
Q10.2	Ways in which international cooperation has affected the functioning of your NSS	182	150	Europe	154	Northern Europe			Denmark	208	DNK				Developed	
Q10.2	Ways in which international cooperation has affected the functioning of your NSS	103	19	Americas	419	Latin America and the Caribbean	5	South America	Ecuador	218	ECU				Developing	The harmonization and improvement of the quality of information and the processes of statistical production.
Q10.2	Ways in which international cooperation has affected the functioning of your NSS	2	2	Africa	15	Northern Africa			Egypt	818	EGY				Developing	
Q10.2	Ways in which international cooperation has affected the functioning of your NSS	36	2	Africa	202	Sub-Saharan Africa	17	Middle Africa	Equatorial Guinea	226	GNQ				Developing	The NSO is learning and trying to implement the knowledge for a better functioning of the SSN. For example, we are working in a dissemination strategy. An expert of the World Bank is working in the prelimary docuement.
Q10.2	Ways in which international cooperation has affected the functioning of your NSS	183	150	Europe	154	Northern Europe			Estonia	233	EST				Developed	
Q10.2	Ways in which international cooperation has affected the functioning of your NSS	185	150	Europe	154	Northern Europe			Finland	246	FIN				Developed	
Q10.2	Ways in which international cooperation has affected the functioning of your NSS	213	150	Europe	155	Western Europe			France	250	FRA				Developed	
Q10.2	Ways in which international cooperation has affected the functioning of your NSS	154	142	Asia	145	Western Asia			Georgia	268	GEO				Developing	International cooperation had contributed to improving Georgia's statistical system and had resulted in better quality and more comparable data. Regular assessments in most areas of statistical production are made through international cooperation. International partners (such as the IMF, Eurostat, Statistics Sweden, USDA and others) conduct regular missions and provide assessment of the existing situation and recommendations for future work.
Q10.2	Ways in which international cooperation has affected the functioning of your NSS	214	150	Europe	155	Western Europe			Germany	276	DEU				Developed	Foreign assignments and activities of employees are supported and promoted. The goal is to give employees the chance to actively improve their proffecional skills in close co-operation with experts from other NSO's.
Q10.2	Ways in which international cooperation has affected the functioning of your NSS	200	150	Europe	39	Southern Europe			Greece	300	GRC				Developed	Improvement of the quality of statistics in statistical domains.
Q10.2	Ways in which international cooperation has affected the functioning of your NSS	50	2	Africa	202	Sub-Saharan Africa	11	Western Africa	Guinea	324	GIN	1			Developing	La coopération internationale a connu le système statistique national.
Q10.2	Ways in which international cooperation has affected the functioning of your NSS	93	19	Americas	419	Latin America and the Caribbean	13	Central America	Honduras	340	HND				Developing	
Q10.2	Ways in which international cooperation has affected the functioning of your NSS	171	150	Europe	151	Eastern Europe			Hungary	348	HUN				Developed	HCSO and some members of the NSS regularly participate in international technical cooperation programmes aimed at producing, developin and, improving statistical products, processes, and dissemination. In the last few years HCSO took a leading role in a number of international projects, experts of the NSS are often invited as speakers to different regional workshops and seminars.
Q10.2	Ways in which international cooperation has affected the functioning of your NSS	186	150	Europe	154	Northern Europe			Iceland	352	ISL				Developed	Very beneficial, primarily Nordic cooperation and European cooperation.
Q10.2	Ways in which international cooperation has affected the functioning of your NSS	155	142	Asia	145	Western Asia			Iraq	368	IRQ				Developing	Capacity building by participating in the training courses, workshops, conferences, as well as the surveys common international comparison and develop the skills of statistical analysis
Q10.2	Ways in which international cooperation has affected the functioning of your NSS	187	150	Europe	154	Northern Europe			Ireland	372	IRL				Developed	
Q10.2	Ways in which international cooperation has affected the functioning of your NSS	145	142	Asia	34	Southern Asia			Iran (Islamic Republic of)	364	IRN				Developing	1. Organizing training workshops and courses, 2. Providing technical advices and consultations.
Q10.2	Ways in which international cooperation has affected the functioning of your NSS	156	142	Asia	145	Western Asia			Israel	376	ISR				Developed	capacity building of NSS staff
