QuestionID	QuestionText	OrderM49	RegionCode	RegionName	SubRegionCode	SubRegionName	Subregion2Code	Subregion2Name	CountryName	M49	ISOalpha3	LDC	LLDC	SIDS	DevelopmentStatus	R01
Q08.6	Additional comments on challenges for the implementation of Principle 8	195	150	Europe	39	Southern Europe			Albania	8	ALB				Developed	
Q08.6	Additional comments on challenges for the implementation of Principle 8	30	2	Africa	202	Sub-Saharan Africa	17	Middle Africa	Angola	24	AGO	1			Developing	
Q08.6	Additional comments on challenges for the implementation of Principle 8	97	19	Americas	419	Latin America and the Caribbean	5	South America	Argentina	32	ARG				Developing	
Q08.6	Additional comments on challenges for the implementation of Principle 8	220	9	Oceania	53	Australia and New Zealand			Australia	36	AUS				Developed	The ABS operates in a complex statistical system which is not recognised by legislation. The role and responsibilities of all producers of statistics are not clearly determined by law. While there are some opportunities to improve coordination in the Australian statistical system, responsibilities for the co-ordination of the Australian Statistical System are laid out in the Census and Statistics Act 1905.
Q08.6	Additional comments on challenges for the implementation of Principle 8	211	150	Europe	155	Western Europe			Austria	40	AUT				Developed	
Q08.6	Additional comments on challenges for the implementation of Principle 8	168	150	Europe	151	Eastern Europe			Belarus	112	BLR				Developed	The procedure for maintaining state statistics by state statistics bodies and authorized producers of official statistics is defined by the Law on State Statistics of the Republic of Belarus. The activity of state statistics bodies and producers of official statistics is carried out within the framework of the annually approved statistical work programme. In order to determine the main directions of development of state statistics, Belstat develops, jointly with producers of official statistics, and approves a strategy for the development of state statistics for a five-year period. The Strategy for the development of state statistics of the Republic of Belarus until 2022 provides for the development of effective interaction and coordination within the national statistical system, as well as for the development and strengthening of the role of the Interagency Council on State Statistics in decision making in the field of statistics.
Q08.6	Additional comments on challenges for the implementation of Principle 8	212	150	Europe	155	Western Europe			Belgium	56	BEL				Developed	
Q08.6	Additional comments on challenges for the implementation of Principle 8	89	19	Americas	419	Latin America and the Caribbean	13	Central America	Belize	84	BLZ			1	Developing	Inadequate human and financial resources is a major constraint to the SIB in the carrying out of its duties as NSS coordinator. Progress achieved over the past two years has been due to financial and technical assistance of the IDB.
Q08.6	Additional comments on challenges for the implementation of Principle 8	143	142	Asia	34	Southern Asia			Bhutan	64	BTN	1	1		Developing	
Q08.6	Additional comments on challenges for the implementation of Principle 8	197	150	Europe	39	Southern Europe			Bosnia and Herzegovina	70	BIH				Developed	
Q08.6	Additional comments on challenges for the implementation of Principle 8	39	2	Africa	202	Sub-Saharan Africa	18	Southern Africa	Botswana	72	BWA		1		Developing	
Q08.6	Additional comments on challenges for the implementation of Principle 8	130	142	Asia	35	South-eastern Asia			Brunei Darussalam	96	BRN				Developing	Advocating to line ministries of the importance of implementing international standards on data compilation.
Q08.6	Additional comments on challenges for the implementation of Principle 8	169	150	Europe	151	Eastern Europe			Bulgaria	100	BGR				Developed	
Q08.6	Additional comments on challenges for the implementation of Principle 8	46	2	Africa	202	Sub-Saharan Africa	11	Western Africa	Cabo Verde	132	CPV			1	Developing	
Q08.6	Additional comments on challenges for the implementation of Principle 8	114	19	Americas	21	Northern America			Canada	124	CAN				Developed	
Q08.6	Additional comments on challenges for the implementation of Principle 8	68	19	Americas	419	Latin America and the Caribbean	29	Caribbean	Cayman Islands	136	CYM				Developing	There is need for a law governing the NSS
Q08.6	Additional comments on challenges for the implementation of Principle 8	123	142	Asia	30	Eastern Asia			China	156	CHN				Developing	We do not have direct and powerful means to exerise effective managemeng and control of either the local statistical units or those in the ministries.
Q08.6	Additional comments on challenges for the implementation of Principle 8	102	19	Americas	419	Latin America and the Caribbean	5	South America	Colombia	170	COL				Developing	We do not have further comments about this principle.
Q08.6	Additional comments on challenges for the implementation of Principle 8	34	2	Africa	202	Sub-Saharan Africa	17	Middle Africa	Congo	178	COG				Developing	THE COORDINATION IN THE SSN IS NOT EFFECTIVE BETWEEN NSO AND OTHER NATIONAL AGENCIES
Q08.6	Additional comments on challenges for the implementation of Principle 8	90	19	Americas	419	Latin America and the Caribbean	13	Central America	Costa Rica	188	CRI				Developing	
Q08.6	Additional comments on challenges for the implementation of Principle 8	47	2	Africa	202	Sub-Saharan Africa	11	Western Africa	Côte d’Ivoire	384	CIV				Developing	
Q08.6	Additional comments on challenges for the implementation of Principle 8	198	150	Europe	39	Southern Europe			Croatia	191	HRV				Developed	coordination is to be improved after the adoption of the new statistical law. We plan to include also Other national statistical authorities (ONAs) in unified release calendar and to disseminate on CBS web site all data from whole Croatian Statistical System.
Q08.6	Additional comments on challenges for the implementation of Principle 8	170	150	Europe	151	Eastern Europe			Czechia	203	CZE				Developed	
Q08.6	Additional comments on challenges for the implementation of Principle 8	182	150	Europe	154	Northern Europe			Denmark	208	DNK				Developed	
Q08.6	Additional comments on challenges for the implementation of Principle 8	103	19	Americas	419	Latin America and the Caribbean	5	South America	Ecuador	218	ECU				Developing	The creation of working groups, as well as the special statistical commissions, have been the main mechanisms that have allowed to maintain a technical approach with the entities of the NSS, nowever, there is a need for greater coordination at the level of the processes of leaders who have the capacity to make joint decisions on issues related to statistical work.
Q08.6	Additional comments on challenges for the implementation of Principle 8	2	2	Africa	15	Northern Africa			Egypt	818	EGY				Developing	
Q08.6	Additional comments on challenges for the implementation of Principle 8	36	2	Africa	202	Sub-Saharan Africa	17	Middle Africa	Equatorial Guinea	226	GNQ				Developing	
Q08.6	Additional comments on challenges for the implementation of Principle 8	183	150	Europe	154	Northern Europe			Estonia	233	EST				Developed	
Q08.6	Additional comments on challenges for the implementation of Principle 8	185	150	Europe	154	Northern Europe			Finland	246	FIN				Developed	
Q08.6	Additional comments on challenges for the implementation of Principle 8	213	150	Europe	155	Western Europe			France	250	FRA				Developed	
Q08.6	Additional comments on challenges for the implementation of Principle 8	154	142	Asia	145	Western Asia			Georgia	268	GEO				Developing	
Q08.6	Additional comments on challenges for the implementation of Principle 8	214	150	Europe	155	Western Europe			Germany	276	DEU				Developed	Digitalization and digital agendaDestatis has set five concrete goals for digital transformation by 2020with regard to the target image. These refer to the statistics as core products of theoffice including the register-based census and other offers- Improve quality of statistics and all other offers- Provide complex new information and statistics faster and agile- Provide relevant information offers and profile as a central data manager- Develop digital organization and skills- Establishing a partner network at national and international level in order to exchangedigitalization expertise and leverage synergies.
Q08.6	Additional comments on challenges for the implementation of Principle 8	200	150	Europe	39	Southern Europe			Greece	300	GRC				Developed	
Q08.6	Additional comments on challenges for the implementation of Principle 8	50	2	Africa	202	Sub-Saharan Africa	11	Western Africa	Guinea	324	GIN	1			Developing	
Q08.6	Additional comments on challenges for the implementation of Principle 8	93	19	Americas	419	Latin America and the Caribbean	13	Central America	Honduras	340	HND				Developing	
Q08.6	Additional comments on challenges for the implementation of Principle 8	171	150	Europe	151	Eastern Europe			Hungary	348	HUN				Developed	
Q08.6	Additional comments on challenges for the implementation of Principle 8	186	150	Europe	154	Northern Europe			Iceland	352	ISL				Developed	
Q08.6	Additional comments on challenges for the implementation of Principle 8	155	142	Asia	145	Western Asia			Iraq	368	IRQ				Developing	
Q08.6	Additional comments on challenges for the implementation of Principle 8	187	150	Europe	154	Northern Europe			Ireland	372	IRL				Developed	
Q08.6	Additional comments on challenges for the implementation of Principle 8	145	142	Asia	34	Southern Asia			Iran (Islamic Republic of)	364	IRN				Developing	
Q08.6	Additional comments on challenges for the implementation of Principle 8	156	142	Asia	145	Western Asia			Israel	376	ISR				Developed	
Q08.6	Additional comments on challenges for the implementation of Principle 8	202	150	Europe	39	Southern Europe			Italy	380	ITA				Developed	
