QuestionID	QuestionText	BlockID	BlockText	Answer	N	Percentage
Q02.5	Measures currently being undertaken for coordinating standards and classifications across the NSS	R01	The NSO compiles, publishes and promotes the consistent use of standards and classifications			
Q02.5	Measures currently being undertaken for coordinating standards and classifications across the NSS	R01	The NSO compiles, publishes and promotes the consistent use of standards and classifications	0	13	14
Q02.5	Measures currently being undertaken for coordinating standards and classifications across the NSS	R01	The NSO compiles, publishes and promotes the consistent use of standards and classifications	1	80	86
Q02.5	Measures currently being undertaken for coordinating standards and classifications across the NSS	R01	The NSO compiles, publishes and promotes the consistent use of standards and classifications	Provide consultation and training for the adoption of international standard and classification		
Q02.5	Measures currently being undertaken for coordinating standards and classifications across the NSS	R01	The NSO compiles, publishes and promotes the consistent use of standards and classifications	Statistics Canada coordinates standards by developing, publishing and promoting the use of harmonized definitional metadata standards including variables, statistical classifications and extensive classification indexes for coding to the major classifications.  Definitional metadata standards are developed for social statistics, economic statistics and geographic areas. Directives and policies are in place to ensure that statistical programs are aware of the level of metadata required and the need to use the harmonized definitional metadata including variables and classifications within statistical programs.		
Q02.5	Measures currently being undertaken for coordinating standards and classifications across the NSS	R01	The NSO compiles, publishes and promotes the consistent use of standards and classifications	The Committe of official statistics coordinates with STATEC the NSS. This committee owns several sub-groups/task forces to deal, amongst others, with methodological issues. That		
Q02.5	Measures currently being undertaken for coordinating standards and classifications across the NSS	R01	The NSO compiles, publishes and promotes the consistent use of standards and classifications	The statistical legislation sets the requirements to the development, approval and use of classifications within the NSS; Belstat collaborates with government bodies and organizations on the development of classifications; Belstat undertakes work on harmonization of national classifications with international classifications.		
Q02.5	Measures currently being undertaken for coordinating standards and classifications across the NSS	R01	The NSO compiles, publishes and promotes the consistent use of standards and classifications	in the process of strengthening NSS		
Q02.5	Measures currently being undertaken for coordinating standards and classifications across the NSS	R01	The NSO compiles, publishes and promotes the consistent use of standards and classifications	no ONAs in the country		
Q02.5	Measures currently being undertaken for coordinating standards and classifications across the NSS	R02	Statistical legislation establishes common standards and/or specifies which agency is responsible for doing so			
Q02.5	Measures currently being undertaken for coordinating standards and classifications across the NSS	R02	Statistical legislation establishes common standards and/or specifies which agency is responsible for doing so	0	41	44
Q02.5	Measures currently being undertaken for coordinating standards and classifications across the NSS	R02	Statistical legislation establishes common standards and/or specifies which agency is responsible for doing so	1	52	56
Q02.5	Measures currently being undertaken for coordinating standards and classifications across the NSS	R02	Statistical legislation establishes common standards and/or specifies which agency is responsible for doing so	Provide consultation and training for the adoption of international standard and classification		
Q02.5	Measures currently being undertaken for coordinating standards and classifications across the NSS	R02	Statistical legislation establishes common standards and/or specifies which agency is responsible for doing so	Statistics Canada coordinates standards by developing, publishing and promoting the use of harmonized definitional metadata standards including variables, statistical classifications and extensive classification indexes for coding to the major classifications.  Definitional metadata standards are developed for social statistics, economic statistics and geographic areas. Directives and policies are in place to ensure that statistical programs are aware of the level of metadata required and the need to use the harmonized definitional metadata including variables and classifications within statistical programs.		
Q02.5	Measures currently being undertaken for coordinating standards and classifications across the NSS	R02	Statistical legislation establishes common standards and/or specifies which agency is responsible for doing so	The Committe of official statistics coordinates with STATEC the NSS. This committee owns several sub-groups/task forces to deal, amongst others, with methodological issues. That		
Q02.5	Measures currently being undertaken for coordinating standards and classifications across the NSS	R02	Statistical legislation establishes common standards and/or specifies which agency is responsible for doing so	The statistical legislation sets the requirements to the development, approval and use of classifications within the NSS; Belstat collaborates with government bodies and organizations on the development of classifications; Belstat undertakes work on harmonization of national classifications with international classifications.		
Q02.5	Measures currently being undertaken for coordinating standards and classifications across the NSS	R02	Statistical legislation establishes common standards and/or specifies which agency is responsible for doing so	in the process of strengthening NSS		
Q02.5	Measures currently being undertaken for coordinating standards and classifications across the NSS	R02	Statistical legislation establishes common standards and/or specifies which agency is responsible for doing so	no ONAs in the country		
Q02.5	Measures currently being undertaken for coordinating standards and classifications across the NSS	R03	The NSO monitors compliance with classifications and standards			
Q02.5	Measures currently being undertaken for coordinating standards and classifications across the NSS	R03	The NSO monitors compliance with classifications and standards	0	40	43
Q02.5	Measures currently being undertaken for coordinating standards and classifications across the NSS	R03	The NSO monitors compliance with classifications and standards	1	53	57
Q02.5	Measures currently being undertaken for coordinating standards and classifications across the NSS	R03	The NSO monitors compliance with classifications and standards	Provide consultation and training for the adoption of international standard and classification		
Q02.5	Measures currently being undertaken for coordinating standards and classifications across the NSS	R03	The NSO monitors compliance with classifications and standards	Statistics Canada coordinates standards by developing, publishing and promoting the use of harmonized definitional metadata standards including variables, statistical classifications and extensive classification indexes for coding to the major classifications.  Definitional metadata standards are developed for social statistics, economic statistics and geographic areas. Directives and policies are in place to ensure that statistical programs are aware of the level of metadata required and the need to use the harmonized definitional metadata including variables and classifications within statistical programs.		
Q02.5	Measures currently being undertaken for coordinating standards and classifications across the NSS	R03	The NSO monitors compliance with classifications and standards	The Committe of official statistics coordinates with STATEC the NSS. This committee owns several sub-groups/task forces to deal, amongst others, with methodological issues. That		
