QuestionID	QuestionText	BlockID	BlockText	Answer	RegionName	N	Percentage
Q07.2a	Agencies other than NSO whose role and responsibilities are covered by the law	R01	Statistical offices at the sub-national level (region, province, etc.)	0	Europe	24	25.81
Q07.2a	Agencies other than NSO whose role and responsibilities are covered by the law	R01	Statistical offices at the sub-national level (region, province, etc.)	0	Africa	9	9.68
Q07.2a	Agencies other than NSO whose role and responsibilities are covered by the law	R01	Statistical offices at the sub-national level (region, province, etc.)	1	Americas	4	4.3
Q07.2a	Agencies other than NSO whose role and responsibilities are covered by the law	R01	Statistical offices at the sub-national level (region, province, etc.)	0	Oceania	3	3.23
Q07.2a	Agencies other than NSO whose role and responsibilities are covered by the law	R01	Statistical offices at the sub-national level (region, province, etc.)	1	Europe	11	11.83
Q07.2a	Agencies other than NSO whose role and responsibilities are covered by the law	R01	Statistical offices at the sub-national level (region, province, etc.)	0	Americas	9	9.68
Q07.2a	Agencies other than NSO whose role and responsibilities are covered by the law	R01	Statistical offices at the sub-national level (region, province, etc.)	0	Asia	11	11.83
Q07.2a	Agencies other than NSO whose role and responsibilities are covered by the law	R01	Statistical offices at the sub-national level (region, province, etc.)	1	Asia	13	13.98
Q07.2a	Agencies other than NSO whose role and responsibilities are covered by the law	R01	Statistical offices at the sub-national level (region, province, etc.)	1	Africa	8	8.6
Q07.2a	Agencies other than NSO whose role and responsibilities are covered by the law	R01	Statistical offices at the sub-national level (region, province, etc.)	1	Oceania	1	1.08
Q07.2a	Agencies other than NSO whose role and responsibilities are covered by the law	R02	Statistical services in line ministries	0	Europe	19	20.43
Q07.2a	Agencies other than NSO whose role and responsibilities are covered by the law	R02	Statistical services in line ministries	0	Africa	4	4.3
Q07.2a	Agencies other than NSO whose role and responsibilities are covered by the law	R02	Statistical services in line ministries	1	Americas	4	4.3
Q07.2a	Agencies other than NSO whose role and responsibilities are covered by the law	R02	Statistical services in line ministries	0	Oceania	2	2.15
Q07.2a	Agencies other than NSO whose role and responsibilities are covered by the law	R02	Statistical services in line ministries	1	Europe	16	17.2
Q07.2a	Agencies other than NSO whose role and responsibilities are covered by the law	R02	Statistical services in line ministries	0	Americas	9	9.68
Q07.2a	Agencies other than NSO whose role and responsibilities are covered by the law	R02	Statistical services in line ministries	0	Asia	11	11.83
Q07.2a	Agencies other than NSO whose role and responsibilities are covered by the law	R02	Statistical services in line ministries	1	Africa	13	13.98
Q07.2a	Agencies other than NSO whose role and responsibilities are covered by the law	R02	Statistical services in line ministries	1	Asia	13	13.98
Q07.2a	Agencies other than NSO whose role and responsibilities are covered by the law	R02	Statistical services in line ministries	1	Oceania	2	2.15
Q07.2a	Agencies other than NSO whose role and responsibilities are covered by the law	R03	Statistical services in the Central Bank	1	Europe	17	18.28
Q07.2a	Agencies other than NSO whose role and responsibilities are covered by the law	R03	Statistical services in the Central Bank	0	Africa	6	6.45
Q07.2a	Agencies other than NSO whose role and responsibilities are covered by the law	R03	Statistical services in the Central Bank	0	Americas	10	10.75
Q07.2a	Agencies other than NSO whose role and responsibilities are covered by the law	R03	Statistical services in the Central Bank	0	Oceania	4	4.3
Q07.2a	Agencies other than NSO whose role and responsibilities are covered by the law	R03	Statistical services in the Central Bank	0	Europe	18	19.35
Q07.2a	Agencies other than NSO whose role and responsibilities are covered by the law	R03	Statistical services in the Central Bank	0	Asia	14	15.05
Q07.2a	Agencies other than NSO whose role and responsibilities are covered by the law	R03	Statistical services in the Central Bank	1	Africa	11	11.83
Q07.2a	Agencies other than NSO whose role and responsibilities are covered by the law	R03	Statistical services in the Central Bank	1	Asia	10	10.75
Q07.2a	Agencies other than NSO whose role and responsibilities are covered by the law	R03	Statistical services in the Central Bank	1	Americas	3	3.23
Q07.2a	Agencies other than NSO whose role and responsibilities are covered by the law	R04	Custodians of administrative data	0	Europe	21	22.58
Q07.2a	Agencies other than NSO whose role and responsibilities are covered by the law	R04	Custodians of administrative data	0	Africa	10	10.75
Q07.2a	Agencies other than NSO whose role and responsibilities are covered by the law	R04	Custodians of administrative data	1	Americas	3	3.23
Q07.2a	Agencies other than NSO whose role and responsibilities are covered by the law	R04	Custodians of administrative data	0	Oceania	2	2.15
Q07.2a	Agencies other than NSO whose role and responsibilities are covered by the law	R04	Custodians of administrative data	1	Europe	14	15.05
Q07.2a	Agencies other than NSO whose role and responsibilities are covered by the law	R04	Custodians of administrative data	0	Americas	10	10.75
Q07.2a	Agencies other than NSO whose role and responsibilities are covered by the law	R04	Custodians of administrative data	0	Asia	12	12.9
Q07.2a	Agencies other than NSO whose role and responsibilities are covered by the law	R04	Custodians of administrative data	1	Africa	7	7.53
Q07.2a	Agencies other than NSO whose role and responsibilities are covered by the law	R04	Custodians of administrative data	1	Asia	12	12.9
Q07.2a	Agencies other than NSO whose role and responsibilities are covered by the law	R04	Custodians of administrative data	1	Oceania	2	2.15
Q07.2a	Agencies other than NSO whose role and responsibilities are covered by the law	R05	Chambers of commerce or other business networks	0	Europe	34	36.56
Q07.2a	Agencies other than NSO whose role and responsibilities are covered by the law	R05	Chambers of commerce or other business networks	0	Africa	14	15.05
Q07.2a	Agencies other than NSO whose role and responsibilities are covered by the law	R05	Chambers of commerce or other business networks	0	Americas	12	12.9
Q07.2a	Agencies other than NSO whose role and responsibilities are covered by the law	R05	Chambers of commerce or other business networks	0	Oceania	4	4.3
Q07.2a	Agencies other than NSO whose role and responsibilities are covered by the law	R05	Chambers of commerce or other business networks	0	Asia	19	20.43
Q07.2a	Agencies other than NSO whose role and responsibilities are covered by the law	R05	Chambers of commerce or other business networks	1	Asia	5	5.38
Q07.2a	Agencies other than NSO whose role and responsibilities are covered by the law	R05	Chambers of commerce or other business networks	1	Americas	1	1.08
Q07.2a	Agencies other than NSO whose role and responsibilities are covered by the law	R05	Chambers of commerce or other business networks	1	Africa	3	3.23
Q07.2a	Agencies other than NSO whose role and responsibilities are covered by the law	R05	Chambers of commerce or other business networks	1	Europe	1	1.08
Q07.2a	Agencies other than NSO whose role and responsibilities are covered by the law	R06	Trade unions	0	Europe	35	37.63
Q07.2a	Agencies other than NSO whose role and responsibilities are covered by the law	R06	Trade unions	0	Africa	14	15.05
Q07.2a	Agencies other than NSO whose role and responsibilities are covered by the law	R06	Trade unions	0	Americas	13	13.98
Q07.2a	Agencies other than NSO whose role and responsibilities are covered by the law	R06	Trade unions	0	Oceania	4	4.3
Q07.2a	Agencies other than NSO whose role and responsibilities are covered by the law	R06	Trade unions	0	Asia	20	21.51
Q07.2a	Agencies other than NSO whose role and responsibilities are covered by the law	R06	Trade unions	1	Asia	4	4.3
Q07.2a	Agencies other than NSO whose role and responsibilities are covered by the law	R06	Trade unions	1	Africa	3	3.23
Q07.2a	Agencies other than NSO whose role and responsibilities are covered by the law	R07	Statistical research and training centres 	0	Europe	34	36.56
Q07.2a	Agencies other than NSO whose role and responsibilities are covered by the law	R07	Statistical research and training centres 	0	Africa	10	10.75
Q07.2a	Agencies other than NSO whose role and responsibilities are covered by the law	R07	Statistical research and training centres 	0	Americas	10	10.75
Q07.2a	Agencies other than NSO whose role and responsibilities are covered by the law	R07	Statistical research and training centres 	0	Oceania	3	3.23
Q07.2a	Agencies other than NSO whose role and responsibilities are covered by the law	R07	Statistical research and training centres 	0	Asia	17	18.28
Q07.2a	Agencies other than NSO whose role and responsibilities are covered by the law	R07	Statistical research and training centres 	1	Africa	7	7.53
Q07.2a	Agencies other than NSO whose role and responsibilities are covered by the law	R07	Statistical research and training centres 	1	Asia	7	7.53
Q07.2a	Agencies other than NSO whose role and responsibilities are covered by the law	R07	Statistical research and training centres 	1	Americas	3	3.23
Q07.2a	Agencies other than NSO whose role and responsibilities are covered by the law	R07	Statistical research and training centres 	1	Oceania	1	1.08
Q07.2a	Agencies other than NSO whose role and responsibilities are covered by the law	R07	Statistical research and training centres 	1	Europe	1	1.08
Q07.2a	Agencies other than NSO whose role and responsibilities are covered by the law	R08	Private institutions	0	Europe	34	36.56
Q07.2a	Agencies other than NSO whose role and responsibilities are covered by the law	R08	Private institutions	0	Africa	11	11.83
Q07.2a	Agencies other than NSO whose role and responsibilities are covered by the law	R08	Private institutions	0	Americas	12	12.9
Q07.2a	Agencies other than NSO whose role and responsibilities are covered by the law	R08	Private institutions	0	Oceania	4	4.3
Q07.2a	Agencies other than NSO whose role and responsibilities are covered by the law	R08	Private institutions	0	Asia	19	20.43
Q07.2a	Agencies other than NSO whose role and responsibilities are covered by the law	R08	Private institutions	1	Africa	6	6.45
Q07.2a	Agencies other than NSO whose role and responsibilities are covered by the law	R08	Private institutions	1	Asia	5	5.38
Q07.2a	Agencies other than NSO whose role and responsibilities are covered by the law	R08	Private institutions	1	Americas	1	1.08
Q07.2a	Agencies other than NSO whose role and responsibilities are covered by the law	R08	Private institutions	1	Europe	1	1.08
Q07.2a	Agencies other than NSO whose role and responsibilities are covered by the law	R09	Supra-national bodies (e.g. Eurostat)	0	Europe	34	36.56
Q07.2a	Agencies other than NSO whose role and responsibilities are covered by the law	R09	Supra-national bodies (e.g. Eurostat)	0	Africa	16	17.2
Q07.2a	Agencies other than NSO whose role and responsibilities are covered by the law	R09	Supra-national bodies (e.g. Eurostat)	0	Americas	13	13.98
Q07.2a	Agencies other than NSO whose role and responsibilities are covered by the law	R09	Supra-national bodies (e.g. Eurostat)	0	Oceania	4	4.3
Q07.2a	Agencies other than NSO whose role and responsibilities are covered by the law	R09	Supra-national bodies (e.g. Eurostat)	0	Asia	23	24.73
Q07.2a	Agencies other than NSO whose role and responsibilities are covered by the law	R09	Supra-national bodies (e.g. Eurostat)	1	Europe	1	1.08
Q07.2a	Agencies other than NSO whose role and responsibilities are covered by the law	R09	Supra-national bodies (e.g. Eurostat)	1	Asia	1	1.08
Q07.2a	Agencies other than NSO whose role and responsibilities are covered by the law	R09	Supra-national bodies (e.g. Eurostat)	1	Africa	1	1.08
Q07.2a	Agencies other than NSO whose role and responsibilities are covered by the law	R10	Other	0	Europe	32	34.41
Q07.2a	Agencies other than NSO whose role and responsibilities are covered by the law	R10	Other	0	Africa	17	18.28
Q07.2a	Agencies other than NSO whose role and responsibilities are covered by the law	R10	Other	0	Americas	12	12.9
Q07.2a	Agencies other than NSO whose role and responsibilities are covered by the law	R10	Other	1	Oceania	1	1.08
Q07.2a	Agencies other than NSO whose role and responsibilities are covered by the law	R10	Other	0	Asia	23	24.73
Q07.2a	Agencies other than NSO whose role and responsibilities are covered by the law	R10	Other	1	Europe	3	3.23
Q07.2a	Agencies other than NSO whose role and responsibilities are covered by the law	R10	Other	1	Americas	1	1.08
Q07.2a	Agencies other than NSO whose role and responsibilities are covered by the law	R10	Other	0	Oceania	3	3.23
Q07.2a	Agencies other than NSO whose role and responsibilities are covered by the law	R10	Other	1	Asia	1	1.08
Q07.2a	Agencies other than NSO whose role and responsibilities are covered by the law	R12	Other (detail)		Europe	32	34.41
Q07.2a	Agencies other than NSO whose role and responsibilities are covered by the law	R12	Other (detail)		Africa	17	18.28
Q07.2a	Agencies other than NSO whose role and responsibilities are covered by the law	R12	Other (detail)		Americas	12	12.9
Q07.2a	Agencies other than NSO whose role and responsibilities are covered by the law	R12	Other (detail)	Australian Institute for Health and Welfare (AIHW) which is a statutory body	Oceania	1	1.08
Q07.2a	Agencies other than NSO whose role and responsibilities are covered by the law	R12	Other (detail)		Asia	23	24.73
Q07.2a	Agencies other than NSO whose role and responsibilities are covered by the law	R12	Other (detail)	Other ELSS agencies (National Documentation Centre, Hellenic Telecommunications and Post Commission)	Europe	1	1.08
Q07.2a	Agencies other than NSO whose role and responsibilities are covered by the law	R12	Other (detail)	State institutions, which provide official statistics	Europe	1	1.08
Q07.2a	Agencies other than NSO whose role and responsibilities are covered by the law	R12	Other (detail)	Please, see: https://statistiques.public.lu/en/actors/statec/legalbasis/LawSTATEC.pdf. Statec's law covers the missions of the Committee on Public Statistics which is made up of representatives of administrations, ministries and observatories active in holding, producing and disseminating statistics.	Europe	1	1.08
Q07.2a	Agencies other than NSO whose role and responsibilities are covered by the law	R12	Other (detail)	The informants	Americas	1	1.08
Q07.2a	Agencies other than NSO whose role and responsibilities are covered by the law	R12	Other (detail)		Oceania	3	3.23
Q07.2a	Agencies other than NSO whose role and responsibilities are covered by the law	R12	Other (detail)	Statistical services under line ministries which are gazetted under the Statistics Act	Asia	1	1.08
Q07.2a	Agencies other than NSO whose role and responsibilities are covered by the law	R11	None Of The Above	0	Europe	34	36.56
Q07.2a	Agencies other than NSO whose role and responsibilities are covered by the law	R11	None Of The Above	0	Africa	17	18.28
Q07.2a	Agencies other than NSO whose role and responsibilities are covered by the law	R11	None Of The Above	0	Americas	13	13.98
Q07.2a	Agencies other than NSO whose role and responsibilities are covered by the law	R11	None Of The Above	0	Oceania	4	4.3
Q07.2a	Agencies other than NSO whose role and responsibilities are covered by the law	R11	None Of The Above	0	Asia	24	25.81
Q07.2a	Agencies other than NSO whose role and responsibilities are covered by the law	R11	None Of The Above	1	Europe	1	1.08
