QuestionID	QuestionText	BlockID	BlockText	Answer	N	Percentage
Q00.3	Extent to which UNFPOS are integrated into the NSS institutional framework	R01	Response	Fully integrated in statistical law or legal framework	57	61.29
Q00.3	Extent to which UNFPOS are integrated into the NSS institutional framework	R01	Response	Partially integrated in statistical law or legal framework	25	26.88
Q00.3	Extent to which UNFPOS are integrated into the NSS institutional framework	R01	Response	Other	5	5.38
Q00.3	Extent to which UNFPOS are integrated into the NSS institutional framework	R01	Response	Not integrated in statistical law or legal framework	6	6.45
Q00.3	Extent to which UNFPOS are integrated into the NSS institutional framework	R02	Other (detail)		88	94.62
Q00.3	Extent to which UNFPOS are integrated into the NSS institutional framework	R02	Other (detail)	There is no statistical Law of legal framework	1	1.08
Q00.3	Extent to which UNFPOS are integrated into the NSS institutional framework	R02	Other (detail)	There is no formal NSS or institutional framework	1	1.08
Q00.3	Extent to which UNFPOS are integrated into the NSS institutional framework	R02	Other (detail)	Statistical law makes reference to European Statistics Code of Practice	1	1.08
Q00.3	Extent to which UNFPOS are integrated into the NSS institutional framework	R02	Other (detail)	We follow European Statistics Code of Practice	1	1.08
Q00.3	Extent to which UNFPOS are integrated into the NSS institutional framework	R02	Other (detail)	UNFPOS adherence, though, not explicitly written in legal framework	1	1.08
