QuestionID	QuestionText	BlockID	BlockText	Answer	N	Percentage
Q05.4	Measure(s) being applied to reduce respondent burden	R01	Repurposing administrative records and other data sources (e.g. big data) for statistical use	1	65	69.89
Q05.4	Measure(s) being applied to reduce respondent burden	R01	Repurposing administrative records and other data sources (e.g. big data) for statistical use	0	28	30.11
Q05.4	Measure(s) being applied to reduce respondent burden	R02	Reducing sample sizes and/or innovating on sampling techniques (for example, crowdsourcing)	1	44	47.31
Q05.4	Measure(s) being applied to reduce respondent burden	R02	Reducing sample sizes and/or innovating on sampling techniques (for example, crowdsourcing)	0	49	52.69
Q05.4	Measure(s) being applied to reduce respondent burden	R03	Having integrated surveys and/or coordinating surveys between government agencies	0	30	32.26
Q05.4	Measure(s) being applied to reduce respondent burden	R03	Having integrated surveys and/or coordinating surveys between government agencies	1	63	67.74
Q05.4	Measure(s) being applied to reduce respondent burden	R04	Simplifying questionnaires and/or prefilling them	1	73	78.49
Q05.4	Measure(s) being applied to reduce respondent burden	R04	Simplifying questionnaires and/or prefilling them	0	20	21.51
Q05.4	Measure(s) being applied to reduce respondent burden	R05	Producing projections and estimates	1	44	47.31
Q05.4	Measure(s) being applied to reduce respondent burden	R05	Producing projections and estimates	0	49	52.69
Q05.4	Measure(s) being applied to reduce respondent burden	R06	Other	0	87	93.55
Q05.4	Measure(s) being applied to reduce respondent burden	R06	Other	1	6	6.45
Q05.4	Measure(s) being applied to reduce respondent burden	R08	Other (detail)		87	93.55
Q05.4	Measure(s) being applied to reduce respondent burden	R08	Other (detail)	The respondent's calendar is posted on Belstat's official website, as well as a schedule of primary data collection in electronic form that contains information on the start date and the deadline for statistical reports collection for each statistical survey for each reporting period; The online report collection provides the possibility for respondent to receive an individual list of required forms	1	1.08
Q05.4	Measure(s) being applied to reduce respondent burden	R08	Other (detail)	coordinated (Poisson) sampling; implementation of electronic questionnaires with drop down menus for answers	1	1.08
Q05.4	Measure(s) being applied to reduce respondent burden	R08	Other (detail)	Sharing data between different statistics within NSO and NSS. Yearly assessment of respondent burden of every survey in the Decree of the CZSO on the Programme of Statistical Surveys.	1	1.08
Q05.4	Measure(s) being applied to reduce respondent burden	R08	Other (detail)	Digitalisatin of questionnaires	1	1.08
Q05.4	Measure(s) being applied to reduce respondent burden	R08	Other (detail)	use of different replicates per survey round	1	1.08
Q05.4	Measure(s) being applied to reduce respondent burden	R08	Other (detail)	Every new additional data collection has to go through a review by OMB.	1	1.08
Q05.4	Measure(s) being applied to reduce respondent burden	R07	None Of The Above	0	90	96.77
Q05.4	Measure(s) being applied to reduce respondent burden	R07	None Of The Above	1	3	3.23
