QuestionID	QuestionText	BlockID	BlockText	Answer	N	Percentage
Q10.1	Types of international cooperation activities the NSS engages in	R01	Participation in international working groups	1	89	95.7
Q10.1	Types of international cooperation activities the NSS engages in	R01	Participation in international working groups	0	4	4.3
Q10.1	Types of international cooperation activities the NSS engages in	R02	Participation in regional working groups	1	86	92.47
Q10.1	Types of international cooperation activities the NSS engages in	R02	Participation in regional working groups	0	7	7.53
Q10.1	Types of international cooperation activities the NSS engages in	R03	Technical cooperation	1	83	89.25
Q10.1	Types of international cooperation activities the NSS engages in	R03	Technical cooperation	0	10	10.75
Q10.1	Types of international cooperation activities the NSS engages in	R04	Twinning (peer to peer collaboration)	0	49	52.69
Q10.1	Types of international cooperation activities the NSS engages in	R04	Twinning (peer to peer collaboration)	1	44	47.31
Q10.1	Types of international cooperation activities the NSS engages in	R05	Training of statistical personnel	1	83	89.25
Q10.1	Types of international cooperation activities the NSS engages in	R05	Training of statistical personnel	0	10	10.75
Q10.1	Types of international cooperation activities the NSS engages in	R06	Peer reviews and/or external evaluations	1	68	73.12
Q10.1	Types of international cooperation activities the NSS engages in	R06	Peer reviews and/or external evaluations	0	25	26.88
Q10.1	Types of international cooperation activities the NSS engages in	R07	Other	0	87	93.55
Q10.1	Types of international cooperation activities the NSS engages in	R07	Other	1	6	6.45
Q10.1	Types of international cooperation activities the NSS engages in	R09	Other (detail)		87	93.55
Q10.1	Types of international cooperation activities the NSS engages in	R09	Other (detail)	Through the statistical certification system, external evaluations are promoted among peers and other United Nations agencies.	1	1.08
Q10.1	Types of international cooperation activities the NSS engages in	R09	Other (detail)	Bileteral co-operation with different countries (Memorandum of Understanding)	1	1.08
Q10.1	Types of international cooperation activities the NSS engages in	R09	Other (detail)	More than 300 business trips are organized each year (and the number is increasing- 386 in 2017). Moreover, Statistics Poland hosts incoming delegations (around 30 a year). We have not yet entered yet into twinning projects. Visits within TAIEX as well as bilateral cooperation within Polish Aid programme were undertaken.	1	1.08
Q10.1	Types of international cooperation activities the NSS engages in	R09	Other (detail)	Study visits to NSOs	1	1.08
Q10.1	Types of international cooperation activities the NSS engages in	R09	Other (detail)	participation in different international projects	1	1.08
Q10.1	Types of international cooperation activities the NSS engages in	R09	Other (detail)	hosting many international events like UN World Data Forum	1	1.08
Q10.1	Types of international cooperation activities the NSS engages in	R08	None Of The Above	0	93	100
