QuestionID	QuestionText	BlockID	BlockText	Answer	RegionName	N	Percentage
Q03.3	Types of explanatory texts that accompany published data	R01	Erratum or any other form of error correction	1	Europe	26	28
Q03.3	Types of explanatory texts that accompany published data	R01	Erratum or any other form of error correction	1	Africa	11	12
Q03.3	Types of explanatory texts that accompany published data	R01	Erratum or any other form of error correction	0	Americas	5	5
Q03.3	Types of explanatory texts that accompany published data	R01	Erratum or any other form of error correction	1	Oceania	3	3
Q03.3	Types of explanatory texts that accompany published data	R01	Erratum or any other form of error correction	0	Europe	9	10
Q03.3	Types of explanatory texts that accompany published data	R01	Erratum or any other form of error correction	0	Asia	15	16
Q03.3	Types of explanatory texts that accompany published data	R01	Erratum or any other form of error correction	1	Americas	8	9
Q03.3	Types of explanatory texts that accompany published data	R01	Erratum or any other form of error correction	1	Asia	9	10
Q03.3	Types of explanatory texts that accompany published data	R01	Erratum or any other form of error correction	0	Africa	6	6
Q03.3	Types of explanatory texts that accompany published data	R01	Erratum or any other form of error correction	0	Oceania	1	1
Q03.3	Types of explanatory texts that accompany published data	R02	Notifications of major methodological changes	1	Europe	31	33
Q03.3	Types of explanatory texts that accompany published data	R02	Notifications of major methodological changes	1	Africa	11	12
Q03.3	Types of explanatory texts that accompany published data	R02	Notifications of major methodological changes	1	Americas	11	12
Q03.3	Types of explanatory texts that accompany published data	R02	Notifications of major methodological changes	1	Oceania	4	4
Q03.3	Types of explanatory texts that accompany published data	R02	Notifications of major methodological changes	0	Americas	2	2
Q03.3	Types of explanatory texts that accompany published data	R02	Notifications of major methodological changes	0	Asia	7	8
Q03.3	Types of explanatory texts that accompany published data	R02	Notifications of major methodological changes	1	Asia	17	18
Q03.3	Types of explanatory texts that accompany published data	R02	Notifications of major methodological changes	0	Africa	6	6
Q03.3	Types of explanatory texts that accompany published data	R02	Notifications of major methodological changes	0	Europe	4	4
Q03.3	Types of explanatory texts that accompany published data	R03	Metadata associated with each dataset	1	Europe	31	33
Q03.3	Types of explanatory texts that accompany published data	R03	Metadata associated with each dataset	1	Africa	11	12
Q03.3	Types of explanatory texts that accompany published data	R03	Metadata associated with each dataset	0	Americas	3	3
Q03.3	Types of explanatory texts that accompany published data	R03	Metadata associated with each dataset	1	Oceania	3	3
Q03.3	Types of explanatory texts that accompany published data	R03	Metadata associated with each dataset	1	Asia	22	24
Q03.3	Types of explanatory texts that accompany published data	R03	Metadata associated with each dataset	0	Europe	4	4
Q03.3	Types of explanatory texts that accompany published data	R03	Metadata associated with each dataset	1	Americas	10	11
Q03.3	Types of explanatory texts that accompany published data	R03	Metadata associated with each dataset	0	Africa	6	6
