QuestionID	QuestionText	OrderM49	RegionCode	RegionName	SubRegionCode	SubRegionName	Subregion2Code	Subregion2Name	CountryName	M49	ISOalpha3	LDC	LLDC	SIDS	DevelopmentStatus	R01
Q02.8	How NSO/NSS develops professional qualifications of staff	195	150	Europe	39	Southern Europe			Albania	8	ALB				Developed	
Q02.8	How NSO/NSS develops professional qualifications of staff	30	2	Africa	202	Sub-Saharan Africa	17	Middle Africa	Angola	24	AGO	1			Developing	Exchange of the experience with other countries;Participation in national and international workshops;Staff training.
Q02.8	How NSO/NSS develops professional qualifications of staff	97	19	Americas	419	Latin America and the Caribbean	5	South America	Argentina	32	ARG				Developing	By designing and implementing a Career Development Plan.
Q02.8	How NSO/NSS develops professional qualifications of staff	220	9	Oceania	53	Australia and New Zealand			Australia	36	AUS				Developed	Human Resources:The Australian Government has recognised the critical importance of developing capability for statistical purposes, outlined in the Data Skills and Capability in the Australian Public Service publication. This publication outlines a Data Skills and Capability Framework to improve overall data skills and capability across the Australian Public Service. The Learning Hub on the ABS website provided access to a range of statistical capability resources. The ABS publication Statistical Skills for Official Statisticians is a resource that provides guidance on the skills, knowledge, and expertise required for statistical production. The ABS recognises that its people are essential to successfully realising its transformation goals and achieving its vision and objectives. The ABS has identified that in order to deliver its transformation agenda, it needs to change its culture, drive high performance and build capability. To deliver on this, an ABS Strategic Workforce Plan is implemented through annual People and Culture Action Plans. Workforce strategies focus on: reshaping workforce capability; aligning staff profiles and structure to support a rationalised and responsive work program; building a high performance culture and improving diversity, leadership and collaboration. The ABS Strategic Workforce Plan links to a series of well-established people related plans and strategies. These include the Statistical Capability Plan, and a suite of diversity plans (Workplace Diversity Action Plan, Reconciliation Action Plan and the Gender Diversity Action Plan) which aim to attract and retain a diverse and capable workforce. To equip and enable an agile workforce, the ABS is currently implementing a flexible working environment. This offers ABS staff more flexible working conditions and provides cost savings through more efficient use of property. ABS staff can efficiently work from home, or remotely, through smarter use of technology, with all staff working from mobile computing devices on an enhanced computing network. The ABS's learning management system, CapabilityPlus, provides a contemporary blended learning environment â€“ providing easy online access to capability development options for field and office staff (as well as for external clients). To support efficient and effective work practices, staff can search a vast store of corporate knowledge online, covering corporate services, statistical services, policy and legislation and technological support though the ABS knowledge management system, Services@ABS.Develop staff qualificationsThe ABS has developed a statistical capability framework to guide building statistical capability internally, domestically and internationally. The framework has three dimensions: statistical use, statistical production, and statistical leadership. Associated with each of these dimensions are a range of statistical activities and statistical skills. The ABS also makes available to its staff a capability building resource known as Statistical Skills for Official Statisticians. The ABS graduate program is run annually and is a key part of how the ABS maintains capability. Many ABS graduates have backgrounds in relevant fields such as: economics, econometrics, statistics, information and communication technology, demography, business, mathematics, computer science and software engineering. ABS graduates are generally employed within one of four streams: statistical analysis and research, methodology, information and communication technology, and corporate. The ABS methodology division runs regular, comprehensive training courses in subjects such as survey methods, and a seminar and workshop series which regularly features external and international speakers aimed at building staff capability. The ABS's learning management system, CapabilityPlus, provides a contemporary blended learning environment â€“ providing easy online access to capability development options for field and office staff (as well as for external clients). To support efficient and effective work practices, staff can search a vast store of corporate knowledge online, covering corporate services, statistical services, policy and legislation and technological support though the ABS's knowledge management system
Q02.8	How NSO/NSS develops professional qualifications of staff	211	150	Europe	155	Western Europe			Austria	40	AUT				Developed	
Q02.8	How NSO/NSS develops professional qualifications of staff	168	150	Europe	151	Eastern Europe			Belarus	112	BLR				Developed	Belstat's personnel regularly attend thematic seminars at the national and international levels, undertake training and skills upgrade courses in national higher education institutions according to the annually developed plan for skills upgrade of managerial staff and specialists. Professional staff training within the central office and individual units as well as seminars with managerial staff and specialists of subordinated organizations are carried out in Belstat on a monthly basis.
Q02.8	How NSO/NSS develops professional qualifications of staff	212	150	Europe	155	Western Europe			Belgium	56	BEL				Developed	on the job training, external courses
Q02.8	How NSO/NSS develops professional qualifications of staff	89	19	Americas	419	Latin America and the Caribbean	13	Central America	Belize	84	BLZ			1	Developing	Through participation in workshops and training programs; through attachments to other NSOs; through on-the-job training; through supporting the pursuit of higher academic studies in the form of scholarships, study leave, and time off from work. The national university recently launched a Bachelor Degree in Statistics, developed through technical assistance from the IDB, which is tailored to meet the training needs of the NSS.
Q02.8	How NSO/NSS develops professional qualifications of staff	143	142	Asia	34	Southern Asia			Bhutan	64	BTN	1	1		Developing	
Q02.8	How NSO/NSS develops professional qualifications of staff	197	150	Europe	39	Southern Europe			Bosnia and Herzegovina	70	BIH				Developed	BY TRAINING ON WORKSHOPS, SEMINARS
Q02.8	How NSO/NSS develops professional qualifications of staff	39	2	Africa	202	Sub-Saharan Africa	18	Southern Africa	Botswana	72	BWA		1		Developing	The NSO is a semi-autonomous organization, which has its own Human Resource policies and regulations as guided by the Board of Directors. Development of the professional qualifications is guided by the terms and conditions, inline with the guidance from the handbook of Statistical Organizations as well as the Statistics Act.
Q02.8	How NSO/NSS develops professional qualifications of staff	130	142	Asia	35	South-eastern Asia			Brunei Darussalam	96	BRN				Developing	1) Attending international meetings, workshops, conference and forum organised by the IMF, ADB, etc. 2) Participate in online courses. 3) Study leave
Q02.8	How NSO/NSS develops professional qualifications of staff	169	150	Europe	151	Eastern Europe			Bulgaria	100	BGR				Developed	Individual training courses, training and educational Annual Plan, Governmental organized training programmes
Q02.8	How NSO/NSS develops professional qualifications of staff	46	2	Africa	202	Sub-Saharan Africa	11	Western Africa	Cabo Verde	132	CPV			1	Developing	Through retraining and short-term training
Q02.8	How NSO/NSS develops professional qualifications of staff	114	19	Americas	21	Northern America			Canada	124	CAN				Developed	Formal training (mandatory and elective courses); participation in relevant conferences, workshops and seminars; on the job training; machine learning working groups, Data science courses (in house and at post-secondary institutions), site visits to various locations using new techniques and tools
Q02.8	How NSO/NSS develops professional qualifications of staff	68	19	Americas	419	Latin America and the Caribbean	29	Caribbean	Cayman Islands	136	CYM				Developing	Mainly through external trainings in the region, and specialized training provided on-line.
Q02.8	How NSO/NSS develops professional qualifications of staff	123	142	Asia	30	Eastern Asia			China	156	CHN				Developing	By hold training about open data every year.
Q02.8	How NSO/NSS develops professional qualifications of staff	102	19	Americas	419	Latin America and the Caribbean	5	South America	Colombia	170	COL				Developing	DANE during the last year has offered technical advice, trainings, and workshops to NSS members in the preparation and dissemination of methodological documents and methodological fact sheets for statistical operations; construction and interpretation of indicators, baseline indicators and formulation of a statistical plan; and in the implementation of the DDI, Dublin Core and SDMX diffusion standards to entities such as the Ministry of Environment and Sustainable Development, the Ministry of Agriculture and Rural Development, the Ministry of Culture, SENA, the Superintendence of Ports and Transport, National Superintendence of Health, the Attorney General of the Nation, the National Army of Colombia, the National Police of Colombia, the District Planning Secretariat of Bogotà¡ and the Colombian Chamber of Books.
Q02.8	How NSO/NSS develops professional qualifications of staff	34	2	Africa	202	Sub-Saharan Africa	17	Middle Africa	Congo	178	COG				Developing	THE NSO/NSS IMPROVE THE PROFESSIONAL QUALIFICATION OF STAFF MEMBERS BY ORGANISING THE WORKSHOPS TO REFORCE THE KNOWLEDGE IN THE NATIONAL AND INTERNATIONAL WAY AND BY TRAINUNG WORKSHOPS RELEASE THE ORGAISATION DATA COLLECT.
Q02.8	How NSO/NSS develops professional qualifications of staff	90	19	Americas	419	Latin America and the Caribbean	13	Central America	Costa Rica	188	CRI				Developing	
Q02.8	How NSO/NSS develops professional qualifications of staff	47	2	Africa	202	Sub-Saharan Africa	11	Western Africa	Côte d’Ivoire	384	CIV				Developing	L' INS a élaboré un plan de formation de son personnell'INS assure le renforcement des capacités de son personnel à  travers, des séminaires et ateliers de formations ainsi que des voyages d'études...
Q02.8	How NSO/NSS develops professional qualifications of staff	198	150	Europe	39	Southern Europe			Croatia	191	HRV				Developed	we have a pilot program of statistical education, and plan to extend it further as of next year
Q02.8	How NSO/NSS develops professional qualifications of staff	170	150	Europe	151	Eastern Europe			Czechia	203	CZE				Developed	Training, international cooperation projects, professional conferences, support of publishing, support of academic activities, etc.
Q02.8	How NSO/NSS develops professional qualifications of staff	182	150	Europe	154	Northern Europe			Denmark	208	DNK				Developed	NSO:Training in the form of courses, on the job training, conferences, international meetings, in the EU-cooperation etc.
Q02.8	How NSO/NSS develops professional qualifications of staff	103	19	Americas	419	Latin America and the Caribbean	5	South America	Ecuador	218	ECU				Developing	Through training, workshops, national and international congresses.
Q02.8	How NSO/NSS develops professional qualifications of staff	2	2	Africa	15	Northern Africa			Egypt	818	EGY				Developing	Participating in International and internal meetings, workshops and training courses
Q02.8	How NSO/NSS develops professional qualifications of staff	36	2	Africa	202	Sub-Saharan Africa	17	Middle Africa	Equatorial Guinea	226	GNQ				Developing	The article 20.1 j of the NSO internal regulation collects the fomation's permission. Moreover, interntational institutions sometimes provides free courses for the NSO staff. This courses are announce by e-mail and all interested can participate in them.
Q02.8	How NSO/NSS develops professional qualifications of staff	183	150	Europe	154	Northern Europe			Estonia	233	EST				Developed	Internal trainingESTP (European Statsitocs Training Programme)
Q02.8	How NSO/NSS develops professional qualifications of staff	185	150	Europe	154	Northern Europe			Finland	246	FIN				Developed	Training
Q02.8	How NSO/NSS develops professional qualifications of staff	213	150	Europe	155	Western Europe			France	250	FRA				Developed	The National statistical institute's has the particularity of offering its future managers an initial training of a very high level whose excellence is recognised.
Q02.8	How NSO/NSS develops professional qualifications of staff	154	142	Asia	145	Western Asia			Georgia	268	GEO				Developing	On the job training is provided for permanent staff, while continuous training is available for field personnel. Within the cooperation project with Statistics Sweden (2011-2018) several STAC (Statistics in Action) courses have been conducted. Participation in such training courses, software courses, etc. is encouraged. Geostat staff can attend those during working hours. Training is valued and taken into consideration by Geostat management when deciding on promotions, bonuses, etc. However, formal mechanisms are not in place.
Q02.8	How NSO/NSS develops professional qualifications of staff	214	150	Europe	155	Western Europe			Germany	276	DEU				Developed	There are four main training programmes for the staff:1. Internal FSO training program2. Common training programm with the Statistical Offices of the Laender3. Training at the Federal Academy of Public Administration4. European Statistical training ProgrammeThe Training programmes focusing the following subjects:- Management Training courses, -health and management, Communication, -Press and public relations, -Personal work organisation, -Statistics / Methodology / Quality, -Information technology, -Legislation, Data Protection and Information Security, -Languages.
Q02.8	How NSO/NSS develops professional qualifications of staff	200	150	Europe	39	Southern Europe			Greece	300	GRC				Developed	Through the conduct of training programmes and seminars on statistical issues.
Q02.8	How NSO/NSS develops professional qualifications of staff	50	2	Africa	202	Sub-Saharan Africa	11	Western Africa	Guinea	324	GIN	1			Developing	A travers les ateliers de renforcement des capacités nationales et internationales. Les candidats sont envoyés dans les écoles sous-régionales de formation en démographie et en statistique.
Q02.8	How NSO/NSS develops professional qualifications of staff	93	19	Americas	419	Latin America and the Caribbean	13	Central America	Honduras	340	HND				Developing	THROUGH PUBLIC COMPETITIONS AND DEGREE OF GRADING
Q02.8	How NSO/NSS develops professional qualifications of staff	171	150	Europe	151	Eastern Europe			Hungary	348	HUN				Developed	Annual training plans are elaborated. Individual training plans are to be composed in the beginning of every year and by the integration of all individual plans the HCSO institutional plan is composed. The HCSO's institutional training plan includes: professional training of staff (internally compiled and organised courses, speakers are own experts) management trainings (provided by National University of Public Service) obligatory training of public administration (basic and specialised exams of public administration)
Q02.8	How NSO/NSS develops professional qualifications of staff	186	150	Europe	154	Northern Europe			Iceland	352	ISL				Developed	Training, both internal and external.
Q02.8	How NSO/NSS develops professional qualifications of staff	155	142	Asia	145	Western Asia			Iraq	368	IRQ				Developing	Through specialized training courses and guidance
Q02.8	How NSO/NSS develops professional qualifications of staff	187	150	Europe	154	Northern Europe			Ireland	372	IRL				Developed	
Q02.8	How NSO/NSS develops professional qualifications of staff	145	142	Asia	34	Southern Asia			Iran (Islamic Republic of)	364	IRN				Developing	Statistical Centre of Iran has developed an official document on meritocracy for appointment of different managerial levels.
Q02.8	How NSO/NSS develops professional qualifications of staff	156	142	Asia	145	Western Asia			Israel	376	ISR				Developed	Internal and external training
Q02.8	How NSO/NSS develops professional qualifications of staff	202	150	Europe	39	Southern Europe			Italy	380	ITA				Developed	Through participation in courses at both national level and international level. Istat develops an annual training plan for its personnel with courses in different fields: statistics, methodology, management and organization, legal issues and IT. Istat personnel has also access to the European statistics training programme, a programme coordinated by Eurostat , with courses, workshops and seminars at postgraduate level. Ad hoc training initiatives are designed for members of the NSS to update their knowledge on specific surveys or more recently training has been provided on institutional setup, statistical processes, quality and governance and communication issues.
Q02.8	How NSO/NSS develops professional qualifications of staff	76	19	Americas	419	Latin America and the Caribbean	29	Caribbean	Jamaica	388	JAM			1	Developing	Each professional post in NSO has set qualifications which are outlined in the Job Description
Q02.8	How NSO/NSS develops professional qualifications of staff	157	142	Asia	145	Western Asia			Jordan	400	JOR				Developing	
Q02.8	How NSO/NSS develops professional qualifications of staff	133	142	Asia	35	South-eastern Asia			Lao People's Democratic Republic	418	LAO	1	1		Developing	
Q02.8	How NSO/NSS develops professional qualifications of staff	189	150	Europe	154	Northern Europe			Latvia	428	LVA				Developed	During annual "Employee Evaluation and Performance Appraisal" employees together with their peers agree on development of the professional qualification (if needed). The annual training plan is prepared by HR based on results of annual evaluation and taking into account HR development goals.
Q02.8	How NSO/NSS develops professional qualifications of staff	215	150	Europe	155	Western Europe			Liechtenstein	438	LIE				Developed	Participation in European Statistical Training Programme and IT trainings
Q02.8	How NSO/NSS develops professional qualifications of staff	190	150	Europe	154	Northern Europe			Lithuania	440	LTU				Developed	By internal and external training courses, personal training, business trips, knowledge sharing, good practice seminars, etc.
Q02.8	How NSO/NSS develops professional qualifications of staff	216	150	Europe	155	Western Europe			Luxembourg	442	LUX				Developed	Staff members participate regularily in training courses organised by national, european and international statistical and non-statistical organisations.
Q02.8	How NSO/NSS develops professional qualifications of staff	210	150	Europe	39	Southern Europe			The former Yugoslav Republic of Macedonia	807	MKD		1		Developed	Through in house and external training.
Q02.8	How NSO/NSS develops professional qualifications of staff	134	142	Asia	35	South-eastern Asia			Malaysia	458	MYS				Developing	Malaysia Statistical Training Institute (ILSM) was established for the development of human capital of DOSM's Officers by organising multiple statistical training courses at the national and international level in collaboration with International Statistical Institution/ Organisation such as SIAP and ASEAN. Statistician Competencies Development Programme (SCDP) is conducted for the new appointed statistician in producing competent and highly skilled human capital. Actively participate and contribute in international training programmes conducted by International Statistical Organisastion/Institute/bodies such as UNSIAP, UNESCAP, ASEANStats, JICA, CATI and so on. DOSM's has emerged as the world's first government agency to have certified data scientists statistician in collaboration with analytics expert SAS Institute Sdn Bhd.
Q02.8	How NSO/NSS develops professional qualifications of staff	18	2	Africa	202	Sub-Saharan Africa	14	Eastern Africa	Mauritius	480	MUS			1	Developing	1. By providing and facilitating customised training on specific areas. 2. One hour early release for staffs to attend university course.3. 21 days leave as from second year for revision purposes.
Q02.8	How NSO/NSS develops professional qualifications of staff	94	19	Americas	419	Latin America and the Caribbean	13	Central America	Mexico	484	MEX				Developing	Through training programs and seminars, as well as the Professional Service Career.
Q02.8	How NSO/NSS develops professional qualifications of staff	128	142	Asia	30	Eastern Asia			Mongolia	496	MNG		1		Developing	
Q02.8	How NSO/NSS develops professional qualifications of staff	20	2	Africa	202	Sub-Saharan Africa	14	Eastern Africa	Mozambique	508	MOZ	1			Developing	Through training programs and participation in international workshops.
Q02.8	How NSO/NSS develops professional qualifications of staff	135	142	Asia	35	South-eastern Asia			Myanmar	104	MMR	1			Developing	Trainings, domestics and international scholarships
Q02.8	How NSO/NSS develops professional qualifications of staff	42	2	Africa	202	Sub-Saharan Africa	18	Southern Africa	Namibia	516	NAM				Developing	Only via scholarships and sponsored courses because the NSA does not have capacity to train its staff and/or the NSS staff.
Q02.8	How NSO/NSS develops professional qualifications of staff	224	9	Oceania	53	Australia and New Zealand			New Zealand	554	NZL				Developed	Stats NZ has a continuous process of learning and development for staff, which is embedded into our people management and policies and practices as well as everyday systems and processes that managers use. Managers in all areas have a local training and development budget for use for staff training. An online system is used to manage learning and development although we also have a Leadership Coaching programme for Senior Leaders which provides people with access to external coaching to support them with specific development goals. Staff are encouraged to drive their own development by taking an active role in identifying and prioritising their needs. We use Coaching with a performance approach to help staff create a positive, directed in change their working lives and develop their potential.Stats NZ is also reviewing our workforce capabilities and job descriptions to be clear on about which capabilities and skills we will need to deliver our core services, both now and in the future. This is a multi-year programme of work to guide our capability development over the next several years.
Q02.8	How NSO/NSS develops professional qualifications of staff	191	150	Europe	154	Northern Europe			Norway	578	NOR				Developed	Internal training programmes with a selection of training courses
Q02.8	How NSO/NSS develops professional qualifications of staff	160	142	Asia	145	Western Asia			Oman	512	OMN				Developing	BY PARTICIPATING IN THE NATIONAL AND INTERNATIONAL WORKSHOPS , MEETINGS , CONFERENCES, ETC RELATED TO STATISTICS.
Q02.8	How NSO/NSS develops professional qualifications of staff	163	142	Asia	145	Western Asia			State of Palestine	275	PSE				Developing	Preparation of an annual training plan that takes into account the training needs of the staff of the National Statistical System Preparation of a training plan for new staff in PCBS to increase their capacity on frameworks and methodologies of statistical work and general topics (statistical analysis, report writing, etc.) Implementation of training courses on awareness-raising activities for the National Statistical System on all topics related to statistical work, administrative records and sustainable development goals SDG's. Hosting trainees from universities and academic institutions to participate in internal workshops and lectures and look closely at the mechanism of work in various statistical fields Build the capacity of the PCBS staff by providing them with scholarships to obtain higher degrees (Masters and Bachelor Degrees) Participation in many training activities , workshops and meetings in addition to international, regional and local conferences that will raise the staff's capacity and help to exchange experiences with participants from other countries and sister organizations. Sending statisticians to participate in study visits and learn about achievements of regional and international statistical offices in different topics, especially new topics. Preparation of an annual training plan that takes into account the training needs of the staff of the National Statistical System Preparation of a training plan for new staff in PCBS to increase their capacity on frameworks and methodologies of statistical work and general topics (statistical analysis, report writing, etc.) Implementation of training courses on awareness-raising activities for the National Statistical System on all topics related to statistical work, administrative records and sustainable development goals SDG's. Hosting trainees from universities and academic institutions to participate in internal workshops and lectures and look closely at the mechanism of work in various statistical fields Build the capacity of the PCBS staff by providing them with scholarships to obtain higher degrees (Masters and Bachelor Degrees) Participation in many training activities , workshops and meetings in addition to international, regional and local conferences that will raise the staff's capacity and help to exchange experiences with participants from other countries and sister organizations. Sending statisticians to participate in study visits and learn about achievements of regional and international statistical offices in different topics, especially new topics.
Q02.8	How NSO/NSS develops professional qualifications of staff	228	9	Oceania	54	Melanesia			Papua New Guinea	598	PNG			1	Developing	Training and mentoring
Q02.8	How NSO/NSS develops professional qualifications of staff	108	19	Americas	419	Latin America and the Caribbean	5	South America	Peru	604	PER				Developing	Mediante evaluaciones de sus logros académicos y de experiencia; Asà­ como las entrevistas.
Q02.8	How NSO/NSS develops professional qualifications of staff	136	142	Asia	35	South-eastern Asia			Philippines	608	PHL				Developing	The PSA continually develops the professional qualifications of its staff through formulation/enhancement of competency criteria and qualification standards, by position type/level. These qualification standards are reviewed/approved by the Civil Service Commission prior to recruitment and selection. Once staff are hired, they undergo capacity building programs such as training (both local and international), workshops, scholarships, and participation in various relevant fora.
Q02.8	How NSO/NSS develops professional qualifications of staff	172	150	Europe	151	Eastern Europe			Poland	616	POL				Developed	Seminars and training programmes are used for that purposes. Staff members take part in internal and external (including foreign) trainings, as well as in internships. Co-financing of education costs is also provided.
Q02.8	How NSO/NSS develops professional qualifications of staff	161	142	Asia	145	Western Asia			Qatar	634	QAT				Developing	
Q02.8	How NSO/NSS develops professional qualifications of staff	150	142	Asia	145	Western Asia			Armenia	51	ARM		1		Developing	Each staff member has a passport with description of professional qualifications and requirements for each position.
Q02.8	How NSO/NSS develops professional qualifications of staff	173	150	Europe	151	Eastern Europe			Republic of Moldova	498	MDA		1		Developed	- international training/study visits;- general national training at the Academy of Public Administration;
Q02.8	How NSO/NSS develops professional qualifications of staff	174	150	Europe	151	Eastern Europe			Romania	642	ROU				Developed	Every year it is drafted the Annual Plan for Personnel Training by the Director of each department.
