QuestionID	QuestionText	OrderM49	RegionCode	RegionName	SubRegionCode	SubRegionName	Subregion2Code	Subregion2Name	CountryName	M49	ISOalpha3	LDC	LLDC	SIDS	DevelopmentStatus	R01
Q10.3	Existence of donor coordination mechanism or basket fund for statistics (if country receives support from donors)	195	150	Europe	39	Southern Europe			Albania	8	ALB				Developed	Yes
Q10.3	Existence of donor coordination mechanism or basket fund for statistics (if country receives support from donors)	30	2	Africa	202	Sub-Saharan Africa	17	Middle Africa	Angola	24	AGO	1			Developing	No
Q10.3	Existence of donor coordination mechanism or basket fund for statistics (if country receives support from donors)	97	19	Americas	419	Latin America and the Caribbean	5	South America	Argentina	32	ARG				Developing	No
Q10.3	Existence of donor coordination mechanism or basket fund for statistics (if country receives support from donors)	220	9	Oceania	53	Australia and New Zealand			Australia	36	AUS				Developed	N/A
Q10.3	Existence of donor coordination mechanism or basket fund for statistics (if country receives support from donors)	211	150	Europe	155	Western Europe			Austria	40	AUT				Developed	N/A
Q10.3	Existence of donor coordination mechanism or basket fund for statistics (if country receives support from donors)	168	150	Europe	151	Eastern Europe			Belarus	112	BLR				Developed	Yes
Q10.3	Existence of donor coordination mechanism or basket fund for statistics (if country receives support from donors)	212	150	Europe	155	Western Europe			Belgium	56	BEL				Developed	N/A
Q10.3	Existence of donor coordination mechanism or basket fund for statistics (if country receives support from donors)	89	19	Americas	419	Latin America and the Caribbean	13	Central America	Belize	84	BLZ			1	Developing	No
Q10.3	Existence of donor coordination mechanism or basket fund for statistics (if country receives support from donors)	143	142	Asia	34	Southern Asia			Bhutan	64	BTN	1	1		Developing	No
Q10.3	Existence of donor coordination mechanism or basket fund for statistics (if country receives support from donors)	197	150	Europe	39	Southern Europe			Bosnia and Herzegovina	70	BIH				Developed	Yes
Q10.3	Existence of donor coordination mechanism or basket fund for statistics (if country receives support from donors)	39	2	Africa	202	Sub-Saharan Africa	18	Southern Africa	Botswana	72	BWA		1		Developing	No
Q10.3	Existence of donor coordination mechanism or basket fund for statistics (if country receives support from donors)	130	142	Asia	35	South-eastern Asia			Brunei Darussalam	96	BRN				Developing	No
Q10.3	Existence of donor coordination mechanism or basket fund for statistics (if country receives support from donors)	169	150	Europe	151	Eastern Europe			Bulgaria	100	BGR				Developed	Yes
Q10.3	Existence of donor coordination mechanism or basket fund for statistics (if country receives support from donors)	46	2	Africa	202	Sub-Saharan Africa	11	Western Africa	Cabo Verde	132	CPV			1	Developing	Yes
Q10.3	Existence of donor coordination mechanism or basket fund for statistics (if country receives support from donors)	114	19	Americas	21	Northern America			Canada	124	CAN				Developed	N/A
Q10.3	Existence of donor coordination mechanism or basket fund for statistics (if country receives support from donors)	68	19	Americas	419	Latin America and the Caribbean	29	Caribbean	Cayman Islands	136	CYM				Developing	No
Q10.3	Existence of donor coordination mechanism or basket fund for statistics (if country receives support from donors)	123	142	Asia	30	Eastern Asia			China	156	CHN				Developing	N/A
Q10.3	Existence of donor coordination mechanism or basket fund for statistics (if country receives support from donors)	102	19	Americas	419	Latin America and the Caribbean	5	South America	Colombia	170	COL				Developing	N/A
Q10.3	Existence of donor coordination mechanism or basket fund for statistics (if country receives support from donors)	34	2	Africa	202	Sub-Saharan Africa	17	Middle Africa	Congo	178	COG				Developing	Yes
Q10.3	Existence of donor coordination mechanism or basket fund for statistics (if country receives support from donors)	90	19	Americas	419	Latin America and the Caribbean	13	Central America	Costa Rica	188	CRI				Developing	Yes
Q10.3	Existence of donor coordination mechanism or basket fund for statistics (if country receives support from donors)	47	2	Africa	202	Sub-Saharan Africa	11	Western Africa	Côte d’Ivoire	384	CIV				Developing	No
Q10.3	Existence of donor coordination mechanism or basket fund for statistics (if country receives support from donors)	198	150	Europe	39	Southern Europe			Croatia	191	HRV				Developed	No
Q10.3	Existence of donor coordination mechanism or basket fund for statistics (if country receives support from donors)	170	150	Europe	151	Eastern Europe			Czechia	203	CZE				Developed	N/A
Q10.3	Existence of donor coordination mechanism or basket fund for statistics (if country receives support from donors)	182	150	Europe	154	Northern Europe			Denmark	208	DNK				Developed	N/A
Q10.3	Existence of donor coordination mechanism or basket fund for statistics (if country receives support from donors)	103	19	Americas	419	Latin America and the Caribbean	5	South America	Ecuador	218	ECU				Developing	N/A
Q10.3	Existence of donor coordination mechanism or basket fund for statistics (if country receives support from donors)	2	2	Africa	15	Northern Africa			Egypt	818	EGY				Developing	No
Q10.3	Existence of donor coordination mechanism or basket fund for statistics (if country receives support from donors)	36	2	Africa	202	Sub-Saharan Africa	17	Middle Africa	Equatorial Guinea	226	GNQ				Developing	Yes
Q10.3	Existence of donor coordination mechanism or basket fund for statistics (if country receives support from donors)	183	150	Europe	154	Northern Europe			Estonia	233	EST				Developed	N/A
Q10.3	Existence of donor coordination mechanism or basket fund for statistics (if country receives support from donors)	185	150	Europe	154	Northern Europe			Finland	246	FIN				Developed	N/A
Q10.3	Existence of donor coordination mechanism or basket fund for statistics (if country receives support from donors)	213	150	Europe	155	Western Europe			France	250	FRA				Developed	N/A
Q10.3	Existence of donor coordination mechanism or basket fund for statistics (if country receives support from donors)	154	142	Asia	145	Western Asia			Georgia	268	GEO				Developing	No
Q10.3	Existence of donor coordination mechanism or basket fund for statistics (if country receives support from donors)	214	150	Europe	155	Western Europe			Germany	276	DEU				Developed	Yes
Q10.3	Existence of donor coordination mechanism or basket fund for statistics (if country receives support from donors)	200	150	Europe	39	Southern Europe			Greece	300	GRC				Developed	No
Q10.3	Existence of donor coordination mechanism or basket fund for statistics (if country receives support from donors)	50	2	Africa	202	Sub-Saharan Africa	11	Western Africa	Guinea	324	GIN	1			Developing	No
Q10.3	Existence of donor coordination mechanism or basket fund for statistics (if country receives support from donors)	93	19	Americas	419	Latin America and the Caribbean	13	Central America	Honduras	340	HND				Developing	No
Q10.3	Existence of donor coordination mechanism or basket fund for statistics (if country receives support from donors)	171	150	Europe	151	Eastern Europe			Hungary	348	HUN				Developed	N/A
Q10.3	Existence of donor coordination mechanism or basket fund for statistics (if country receives support from donors)	186	150	Europe	154	Northern Europe			Iceland	352	ISL				Developed	N/A
Q10.3	Existence of donor coordination mechanism or basket fund for statistics (if country receives support from donors)	155	142	Asia	145	Western Asia			Iraq	368	IRQ				Developing	Yes
Q10.3	Existence of donor coordination mechanism or basket fund for statistics (if country receives support from donors)	187	150	Europe	154	Northern Europe			Ireland	372	IRL				Developed	No
Q10.3	Existence of donor coordination mechanism or basket fund for statistics (if country receives support from donors)	145	142	Asia	34	Southern Asia			Iran (Islamic Republic of)	364	IRN				Developing	Yes
Q10.3	Existence of donor coordination mechanism or basket fund for statistics (if country receives support from donors)	156	142	Asia	145	Western Asia			Israel	376	ISR				Developed	Yes
Q10.3	Existence of donor coordination mechanism or basket fund for statistics (if country receives support from donors)	202	150	Europe	39	Southern Europe			Italy	380	ITA				Developed	N/A
Q10.3	Existence of donor coordination mechanism or basket fund for statistics (if country receives support from donors)	76	19	Americas	419	Latin America and the Caribbean	29	Caribbean	Jamaica	388	JAM			1	Developing	No
Q10.3	Existence of donor coordination mechanism or basket fund for statistics (if country receives support from donors)	157	142	Asia	145	Western Asia			Jordan	400	JOR				Developing	Yes
Q10.3	Existence of donor coordination mechanism or basket fund for statistics (if country receives support from donors)	133	142	Asia	35	South-eastern Asia			Lao People's Democratic Republic	418	LAO	1	1		Developing	N/A
Q10.3	Existence of donor coordination mechanism or basket fund for statistics (if country receives support from donors)	189	150	Europe	154	Northern Europe			Latvia	428	LVA				Developed	No
Q10.3	Existence of donor coordination mechanism or basket fund for statistics (if country receives support from donors)	215	150	Europe	155	Western Europe			Liechtenstein	438	LIE				Developed	N/A
Q10.3	Existence of donor coordination mechanism or basket fund for statistics (if country receives support from donors)	190	150	Europe	154	Northern Europe			Lithuania	440	LTU				Developed	N/A
Q10.3	Existence of donor coordination mechanism or basket fund for statistics (if country receives support from donors)	216	150	Europe	155	Western Europe			Luxembourg	442	LUX				Developed	N/A
