QuestionID	QuestionText	BlockID	BlockText	Answer	RegionName	N	Percentage
Q03.3b	Information included in explanatory texts that accompany published data	R01	Concepts and definitions	1	Europe	30	32
Q03.3b	Information included in explanatory texts that accompany published data	R01	Concepts and definitions	1	Africa	11	12
Q03.3b	Information included in explanatory texts that accompany published data	R01	Concepts and definitions	0	Americas	3	3
Q03.3b	Information included in explanatory texts that accompany published data	R01	Concepts and definitions	1	Oceania	3	3
Q03.3b	Information included in explanatory texts that accompany published data	R01	Concepts and definitions	0	Europe	5	5
Q03.3b	Information included in explanatory texts that accompany published data	R01	Concepts and definitions	1	Asia	19	20
Q03.3b	Information included in explanatory texts that accompany published data	R01	Concepts and definitions	1	Americas	10	11
Q03.3b	Information included in explanatory texts that accompany published data	R01	Concepts and definitions	0	Africa	6	6
Q03.3b	Information included in explanatory texts that accompany published data	R01	Concepts and definitions	0	Asia	5	5
Q03.3b	Information included in explanatory texts that accompany published data	R01	Concepts and definitions	0	Oceania	1	1
Q03.3b	Information included in explanatory texts that accompany published data	R02	Methodology	1	Europe	31	33
Q03.3b	Information included in explanatory texts that accompany published data	R02	Methodology	1	Africa	10	11
Q03.3b	Information included in explanatory texts that accompany published data	R02	Methodology	0	Americas	3	3
Q03.3b	Information included in explanatory texts that accompany published data	R02	Methodology	1	Oceania	3	3
Q03.3b	Information included in explanatory texts that accompany published data	R02	Methodology	1	Asia	20	22
Q03.3b	Information included in explanatory texts that accompany published data	R02	Methodology	0	Europe	4	4
Q03.3b	Information included in explanatory texts that accompany published data	R02	Methodology	0	Africa	7	8
Q03.3b	Information included in explanatory texts that accompany published data	R02	Methodology	1	Americas	10	11
Q03.3b	Information included in explanatory texts that accompany published data	R02	Methodology	0	Asia	4	4
Q03.3b	Information included in explanatory texts that accompany published data	R02	Methodology	0	Oceania	1	1
Q03.3b	Information included in explanatory texts that accompany published data	R03	Classifications and standards	1	Europe	31	33
Q03.3b	Information included in explanatory texts that accompany published data	R03	Classifications and standards	1	Africa	10	11
Q03.3b	Information included in explanatory texts that accompany published data	R03	Classifications and standards	0	Americas	3	3
Q03.3b	Information included in explanatory texts that accompany published data	R03	Classifications and standards	1	Oceania	3	3
Q03.3b	Information included in explanatory texts that accompany published data	R03	Classifications and standards	0	Asia	5	5
