QuestionID	QuestionText	BlockID	BlockText	Answer	N	Percentage
Q07.3	How the NSO has encouraged respondents to answer surveys during the past five years	R01	By launching awareness campaigns prior to censuses or large surveys	1	81	87
Q07.3	How the NSO has encouraged respondents to answer surveys during the past five years	R01	By launching awareness campaigns prior to censuses or large surveys	0	12	13
Q07.3	How the NSO has encouraged respondents to answer surveys during the past five years	R02	By sending pre-announcement letters	1	76	82
Q07.3	How the NSO has encouraged respondents to answer surveys during the past five years	R02	By sending pre-announcement letters	0	17	18
Q07.3	How the NSO has encouraged respondents to answer surveys during the past five years	R03	By requesting informed consent	0	56	60
Q07.3	How the NSO has encouraged respondents to answer surveys during the past five years	R03	By requesting informed consent	1	37	40
Q07.3	How the NSO has encouraged respondents to answer surveys during the past five years	R04	By providing an explanatory text on the front page of the survey	1	75	81
Q07.3	How the NSO has encouraged respondents to answer surveys during the past five years	R04	By providing an explanatory text on the front page of the survey	0	18	19
Q07.3	How the NSO has encouraged respondents to answer surveys during the past five years	R05	By applying fines for not responding	0	58	62
Q07.3	How the NSO has encouraged respondents to answer surveys during the past five years	R05	By applying fines for not responding	1	35	38
Q07.3	How the NSO has encouraged respondents to answer surveys during the past five years	R06	By declaring the census day national holiday	0	87	94
Q07.3	How the NSO has encouraged respondents to answer surveys during the past five years	R06	By declaring the census day national holiday	1	6	6
Q07.3	How the NSO has encouraged respondents to answer surveys during the past five years	R07	Other		81	87
Q07.3	How the NSO has encouraged respondents to answer surveys during the past five years	R07	Other	The respondent's calendar is posted on Belstat's official website, as well as a schedule of primary data collection in electronic form that contains information on the start date and the deadline for statistical reports collection for each statistical survey for each reporting period; The online report collection provides the possibility for respondent to view an individual list of required reporting forms.	1	1
Q07.3	How the NSO has encouraged respondents to answer surveys during the past five years	R07	Other	sending paper reminders, telephone reminders, visiting companies	1	1
Q07.3	How the NSO has encouraged respondents to answer surveys during the past five years	R07	Other	Incentives for participation (entry into national raffles); training survey staff in how to encourage participation by reluctant respondents	1	1
Q07.3	How the NSO has encouraged respondents to answer surveys during the past five years	R07	Other	National Statistics Day on 20 October	1	1
Q07.3	How the NSO has encouraged respondents to answer surveys during the past five years	R07	Other	By sending statistics back to the respondens where they can see where they are positioned in relation to the statistical result is done in a few cases	1	1
Q07.3	How the NSO has encouraged respondents to answer surveys during the past five years	R07	Other	In some statistical surveys targeted at households incentives are given to the respondents	1	1
Q07.3	How the NSO has encouraged respondents to answer surveys during the past five years	R07	Other	HBS uses a reward practice for respondents providing detailed answers according the agenda.	1	1
Q07.3	How the NSO has encouraged respondents to answer surveys during the past five years	R07	Other	Mandatory to respond for surveys conducted under the Statistics Act	1	1
Q07.3	How the NSO has encouraged respondents to answer surveys during the past five years	R07	Other	Incentives (promotional items) to respondents	1	1
Q07.3	How the NSO has encouraged respondents to answer surveys during the past five years	R07	Other	social media and announcement in public places	1	1
Q07.3	How the NSO has encouraged respondents to answer surveys during the past five years	R07	Other	By following up with non-responders	1	1
Q07.3	How the NSO has encouraged respondents to answer surveys during the past five years	R07	Other	The Census Bureau makes plant visits to talk to non-respondants for certain surveys, like M3.	1	1
Q07.3	How the NSO has encouraged respondents to answer surveys during the past five years	R08	None Of The Above	0	93	100
