QuestionID	QuestionText	BlockID	BlockText	Answer	RegionName	N	Percentage
Q01.5	Circumstances under which NSS needed approval to publish statistical information, and from whom, in the last five years	R01			Europe	10	10.75
Q01.5	Circumstances under which NSS needed approval to publish statistical information, and from whom, in the last five years	R01		The NSO simply informs one day before the line Ministry and publishes.	Africa	1	1.08
Q01.5	Circumstances under which NSS needed approval to publish statistical information, and from whom, in the last five years	R01		Many times during the period when INDEC suffered a political intervention (from January, 2007 until December 9, 2015).	Americas	1	1.08
Q01.5	Circumstances under which NSS needed approval to publish statistical information, and from whom, in the last five years	R01		The Census and Statistics Act 1905 (CSA): â€¢ requires the Australian Statistician to conduct the Census of Population and Housing every five years â€¢ requires the Australian Statistician to publish a quarterly population estimate for each Australian state and territory â€¢ empowers the Australian Statistician to collect statistical information on a broad range of demographic, economic, environmental and social topics â€¢ enables the Australian Statistician to legally direct a person to provide statistical information, and provides penalties for non-compliance with such a direction â€¢ requires the ABS to publish the results of all statistical collections.	Oceania	1	1.08
Q01.5	Circumstances under which NSS needed approval to publish statistical information, and from whom, in the last five years	R01		Not required as the Law on State Statistics of the Republic of Belarus enshrines the responsibility of state statistics bodies and authorized producers of official statistics to provide and disseminate the official statistical information and to ensure equal access of users to the official statistical information and its compilation methodology.	Europe	1	1.08
Q01.5	Circumstances under which NSS needed approval to publish statistical information, and from whom, in the last five years	R01		The publication of statistics of Statistics Belgium is not subject to prior approuval.	Europe	1	1.08
Q01.5	Circumstances under which NSS needed approval to publish statistical information, and from whom, in the last five years	R01		Only in the case of surveys commissioned by international partners (UNICEF, ILO, UNDP), for which these agencies first review statistics produced and reports prepared prior to publication.	Americas	1	1.08
Q01.5	Circumstances under which NSS needed approval to publish statistical information, and from whom, in the last five years	R01			Asia	10	10.75
Q01.5	Circumstances under which NSS needed approval to publish statistical information, and from whom, in the last five years	R01		Director of the Agency for statistics of the B&H	Europe	1	1.08
Q01.5	Circumstances under which NSS needed approval to publish statistical information, and from whom, in the last five years	R01		It should be noted that the above platform are applicable to the NSO, however some members of the NSS use some platforms NOT all for disseminating. The NSDS is trying to address the limitations and shortfalls experienced by the members of the NSS.The Statistics Law gives the NSO a full mandate of independence, therefore when releasing / publishing statistical information--- the office does not need permission nor be influenced by anyone, the Statistician General/Chief Statistician is empowered by the Act to release the statistical information independently.	Africa	1	1.08
Q01.5	Circumstances under which NSS needed approval to publish statistical information, and from whom, in the last five years	R01		Not applicable	Africa	1	1.08
Q01.5	Circumstances under which NSS needed approval to publish statistical information, and from whom, in the last five years	R01		Never. Final approval to publish statistical information rests with the Chief Statistician.	Americas	1	1.08
Q01.5	Circumstances under which NSS needed approval to publish statistical information, and from whom, in the last five years	R01		Approval is not required, but advance submission for notation by Cabinet is required.	Americas	1	1.08
