QuestionID	QuestionText	BlockID	BlockText	Answer	RegionName	N	Percentage
Q02.5	Measures currently being undertaken for coordinating standards and classifications across the NSS	R01	The NSO compiles, publishes and promotes the consistent use of standards and classifications	1	Europe	30	32
Q02.5	Measures currently being undertaken for coordinating standards and classifications across the NSS	R01	The NSO compiles, publishes and promotes the consistent use of standards and classifications	1	Africa	13	14
Q02.5	Measures currently being undertaken for coordinating standards and classifications across the NSS	R01	The NSO compiles, publishes and promotes the consistent use of standards and classifications	1	Americas	11	12
Q02.5	Measures currently being undertaken for coordinating standards and classifications across the NSS	R01	The NSO compiles, publishes and promotes the consistent use of standards and classifications	1	Oceania	4	4
Q02.5	Measures currently being undertaken for coordinating standards and classifications across the NSS	R01	The NSO compiles, publishes and promotes the consistent use of standards and classifications	0	Americas	2	2
Q02.5	Measures currently being undertaken for coordinating standards and classifications across the NSS	R01	The NSO compiles, publishes and promotes the consistent use of standards and classifications	0	Asia	2	2
Q02.5	Measures currently being undertaken for coordinating standards and classifications across the NSS	R01	The NSO compiles, publishes and promotes the consistent use of standards and classifications	0	Africa	4	4
Q02.5	Measures currently being undertaken for coordinating standards and classifications across the NSS	R01	The NSO compiles, publishes and promotes the consistent use of standards and classifications	1	Asia	22	24
Q02.5	Measures currently being undertaken for coordinating standards and classifications across the NSS	R01	The NSO compiles, publishes and promotes the consistent use of standards and classifications	0	Europe	5	5
Q02.5	Measures currently being undertaken for coordinating standards and classifications across the NSS	R02	Statistical legislation establishes common standards and/or specifies which agency is responsible for doing so	1	Europe	19	20
Q02.5	Measures currently being undertaken for coordinating standards and classifications across the NSS	R02	Statistical legislation establishes common standards and/or specifies which agency is responsible for doing so	1	Africa	11	12
Q02.5	Measures currently being undertaken for coordinating standards and classifications across the NSS	R02	Statistical legislation establishes common standards and/or specifies which agency is responsible for doing so	0	Americas	8	9
Q02.5	Measures currently being undertaken for coordinating standards and classifications across the NSS	R02	Statistical legislation establishes common standards and/or specifies which agency is responsible for doing so	1	Oceania	2	2
Q02.5	Measures currently being undertaken for coordinating standards and classifications across the NSS	R02	Statistical legislation establishes common standards and/or specifies which agency is responsible for doing so	0	Europe	16	17
Q02.5	Measures currently being undertaken for coordinating standards and classifications across the NSS	R02	Statistical legislation establishes common standards and/or specifies which agency is responsible for doing so	0	Asia	9	10
Q02.5	Measures currently being undertaken for coordinating standards and classifications across the NSS	R02	Statistical legislation establishes common standards and/or specifies which agency is responsible for doing so	1	Americas	5	5
Q02.5	Measures currently being undertaken for coordinating standards and classifications across the NSS	R02	Statistical legislation establishes common standards and/or specifies which agency is responsible for doing so	1	Asia	15	16
Q02.5	Measures currently being undertaken for coordinating standards and classifications across the NSS	R02	Statistical legislation establishes common standards and/or specifies which agency is responsible for doing so	0	Africa	6	6
Q02.5	Measures currently being undertaken for coordinating standards and classifications across the NSS	R02	Statistical legislation establishes common standards and/or specifies which agency is responsible for doing so	0	Oceania	2	2
Q02.5	Measures currently being undertaken for coordinating standards and classifications across the NSS	R03	The NSO monitors compliance with classifications and standards	1	Europe	20	22
Q02.5	Measures currently being undertaken for coordinating standards and classifications across the NSS	R03	The NSO monitors compliance with classifications and standards	1	Africa	8	9
Q02.5	Measures currently being undertaken for coordinating standards and classifications across the NSS	R03	The NSO monitors compliance with classifications and standards	0	Americas	6	6
Q02.5	Measures currently being undertaken for coordinating standards and classifications across the NSS	R03	The NSO monitors compliance with classifications and standards	1	Oceania	1	1
Q02.5	Measures currently being undertaken for coordinating standards and classifications across the NSS	R03	The NSO monitors compliance with classifications and standards	0	Europe	15	16
Q02.5	Measures currently being undertaken for coordinating standards and classifications across the NSS	R03	The NSO monitors compliance with classifications and standards	0	Asia	7	8
Q02.5	Measures currently being undertaken for coordinating standards and classifications across the NSS	R03	The NSO monitors compliance with classifications and standards	0	Africa	9	10
Q02.5	Measures currently being undertaken for coordinating standards and classifications across the NSS	R03	The NSO monitors compliance with classifications and standards	1	Americas	7	8
Q02.5	Measures currently being undertaken for coordinating standards and classifications across the NSS	R03	The NSO monitors compliance with classifications and standards	1	Asia	17	18
Q02.5	Measures currently being undertaken for coordinating standards and classifications across the NSS	R03	The NSO monitors compliance with classifications and standards	0	Oceania	3	3
Q02.5	Measures currently being undertaken for coordinating standards and classifications across the NSS	R04	Committees for specific fields are responsible for the coordination of standards	1	Europe	11	12
Q02.5	Measures currently being undertaken for coordinating standards and classifications across the NSS	R04	Committees for specific fields are responsible for the coordination of standards	0	Africa	10	11
Q02.5	Measures currently being undertaken for coordinating standards and classifications across the NSS	R04	Committees for specific fields are responsible for the coordination of standards	0	Americas	9	10
Q02.5	Measures currently being undertaken for coordinating standards and classifications across the NSS	R04	Committees for specific fields are responsible for the coordination of standards	1	Oceania	3	3
Q02.5	Measures currently being undertaken for coordinating standards and classifications across the NSS	R04	Committees for specific fields are responsible for the coordination of standards	0	Europe	24	26
Q02.5	Measures currently being undertaken for coordinating standards and classifications across the NSS	R04	Committees for specific fields are responsible for the coordination of standards	0	Asia	12	13
Q02.5	Measures currently being undertaken for coordinating standards and classifications across the NSS	R04	Committees for specific fields are responsible for the coordination of standards	1	Africa	7	8
Q02.5	Measures currently being undertaken for coordinating standards and classifications across the NSS	R04	Committees for specific fields are responsible for the coordination of standards	1	Americas	4	4
Q02.5	Measures currently being undertaken for coordinating standards and classifications across the NSS	R04	Committees for specific fields are responsible for the coordination of standards	1	Asia	12	13
Q02.5	Measures currently being undertaken for coordinating standards and classifications across the NSS	R04	Committees for specific fields are responsible for the coordination of standards	0	Oceania	1	1
Q02.5	Measures currently being undertaken for coordinating standards and classifications across the NSS	R05	The NSO reviews and approves questionnaires and/or methodologies	1	Europe	14	15
Q02.5	Measures currently being undertaken for coordinating standards and classifications across the NSS	R05	The NSO reviews and approves questionnaires and/or methodologies	1	Africa	9	10
