QuestionID	QuestionText	BlockID	BlockText	Answer	N	Percentage
Q03.1	Dissemination channels through which the NSS/NSO makes its data available to the public?	R01	NSO Website	1	91	98
Q03.1	Dissemination channels through which the NSS/NSO makes its data available to the public?	R01	NSO Website	0	2	2
Q03.1	Dissemination channels through which the NSS/NSO makes its data available to the public?	R02	Other official NSS website(s)	1	54	58
Q03.1	Dissemination channels through which the NSS/NSO makes its data available to the public?	R02	Other official NSS website(s)	0	39	42
Q03.1	Dissemination channels through which the NSS/NSO makes its data available to the public?	R03	Data portal	0	35	38
Q03.1	Dissemination channels through which the NSS/NSO makes its data available to the public?	R03	Data portal	1	58	62
Q03.1	Dissemination channels through which the NSS/NSO makes its data available to the public?	R04	CD/DVD	0	52	56
Q03.1	Dissemination channels through which the NSS/NSO makes its data available to the public?	R04	CD/DVD	1	41	44
Q03.1	Dissemination channels through which the NSS/NSO makes its data available to the public?	R05	Printed material	1	81	87
Q03.1	Dissemination channels through which the NSS/NSO makes its data available to the public?	R05	Printed material	0	12	13
Q03.1	Dissemination channels through which the NSS/NSO makes its data available to the public?	R06	None of the above	0	93	100
Q03.1	Dissemination channels through which the NSS/NSO makes its data available to the public?	R07	Other		69	74
Q03.1	Dissemination channels through which the NSS/NSO makes its data available to the public?	R07	Other	Dedicated dissemination staff for responding to requests; press conferences and media appearances; social media	1	1
Q03.1	Dissemination channels through which the NSS/NSO makes its data available to the public?	R07	Other	Research Data Centres, Public Use Microdata Files	1	1
Q03.1	Dissemination channels through which the NSS/NSO makes its data available to the public?	R07	Other	Social networks	2	2
Q03.1	Dissemination channels through which the NSS/NSO makes its data available to the public?	R07	Other	Open data registered at the National Catalogue of Open Data	1	1
Q03.1	Dissemination channels through which the NSS/NSO makes its data available to the public?	R07	Other	Safe Centre (research room)	1	1
Q03.1	Dissemination channels through which the NSS/NSO makes its data available to the public?	R07	Other	Published on the website	1	1
Q03.1	Dissemination channels through which the NSS/NSO makes its data available to the public?	R07	Other	Mobile App developed by  the SCI for statistical data  dissemination.	1	1
Q03.1	Dissemination channels through which the NSS/NSO makes its data available to the public?	R07	Other	press releases	1	1
Q03.1	Dissemination channels through which the NSS/NSO makes its data available to the public?	R07	Other	Social media, such as Twitter, Facebook and the WordPress blog, mobile application.	1	1
Q03.1	Dissemination channels through which the NSS/NSO makes its data available to the public?	R07	Other	Social Media such as Facebook, twitter, press releases, whasapp group and so on.	1	1
Q03.1	Dissemination channels through which the NSS/NSO makes its data available to the public?	R07	Other	social media, networks, mass media	1	1
Q03.1	Dissemination channels through which the NSS/NSO makes its data available to the public?	R07	Other	Via media releases	1	1
Q03.1	Dissemination channels through which the NSS/NSO makes its data available to the public?	R07	Other	SIGNAGE SYSTEM, SOCIAL MEDIA	1	1
Q03.1	Dissemination channels through which the NSS/NSO makes its data available to the public?	R07	Other	Notas de Prensa	1	1
Q03.1	Dissemination channels through which the NSS/NSO makes its data available to the public?	R07	Other	press conferences, news briefings, dissemination forum	1	1
Q03.1	Dissemination channels through which the NSS/NSO makes its data available to the public?	R07	Other	social media, user support solutions; Local Data Bank, National Official Business Register (REGON) and National Official Register of the Territorial Division of the Country (TERYT) are equipped with API. Statistics' Poland objective is to provide API to all statistical databases as well as to disseminate all data sets published on our website in open formats	1	1
Q03.1	Dissemination channels through which the NSS/NSO makes its data available to the public?	R07	Other	Press conferences, seminars, national conferences	1	1
Q03.1	Dissemination channels through which the NSS/NSO makes its data available to the public?	R07	Other	L'ANSD dispose d'une bibliothèque ouvert au public.	1	1
Q03.1	Dissemination channels through which the NSS/NSO makes its data available to the public?	R07	Other	Electronic services and mobile services	1	1
Q03.1	Dissemination channels through which the NSS/NSO makes its data available to the public?	R07	Other	Social media (Facebook, Twitter), RSS, access in SURS's secure room	1	1
Q03.1	Dissemination channels through which the NSS/NSO makes its data available to the public?	R07	Other	Press Conferences	1	1
Q03.1	Dissemination channels through which the NSS/NSO makes its data available to the public?	R07	Other	UBOSAPP	1	1
Q03.1	Dissemination channels through which the NSS/NSO makes its data available to the public?	R07	Other	Social media platforms including Twitter	1	1
