QuestionID	QuestionText	OrderM49	RegionCode	RegionName	SubRegionCode	SubRegionName	Subregion2Code	Subregion2Name	CountryName	M49	ISOalpha3	LDC	LLDC	SIDS	DevelopmentStatus	R01
Q01.5	Circumstances under which NSS needed approval to publish statistical information, and from whom, in the last five years	195	150	Europe	39	Southern Europe			Albania	8	ALB				Developed	
Q01.5	Circumstances under which NSS needed approval to publish statistical information, and from whom, in the last five years	30	2	Africa	202	Sub-Saharan Africa	17	Middle Africa	Angola	24	AGO	1			Developing	The NSO simply informs one day before the line Ministry and publishes.
Q01.5	Circumstances under which NSS needed approval to publish statistical information, and from whom, in the last five years	97	19	Americas	419	Latin America and the Caribbean	5	South America	Argentina	32	ARG				Developing	Many times during the period when INDEC suffered a political intervention (from January, 2007 until December 9, 2015).
Q01.5	Circumstances under which NSS needed approval to publish statistical information, and from whom, in the last five years	220	9	Oceania	53	Australia and New Zealand			Australia	36	AUS				Developed	The Census and Statistics Act 1905 (CSA): â€¢ requires the Australian Statistician to conduct the Census of Population and Housing every five years â€¢ requires the Australian Statistician to publish a quarterly population estimate for each Australian state and territory â€¢ empowers the Australian Statistician to collect statistical information on a broad range of demographic, economic, environmental and social topics â€¢ enables the Australian Statistician to legally direct a person to provide statistical information, and provides penalties for non-compliance with such a direction â€¢ requires the ABS to publish the results of all statistical collections.
Q01.5	Circumstances under which NSS needed approval to publish statistical information, and from whom, in the last five years	211	150	Europe	155	Western Europe			Austria	40	AUT				Developed	
Q01.5	Circumstances under which NSS needed approval to publish statistical information, and from whom, in the last five years	168	150	Europe	151	Eastern Europe			Belarus	112	BLR				Developed	Not required as the Law on State Statistics of the Republic of Belarus enshrines the responsibility of state statistics bodies and authorized producers of official statistics to provide and disseminate the official statistical information and to ensure equal access of users to the official statistical information and its compilation methodology.
Q01.5	Circumstances under which NSS needed approval to publish statistical information, and from whom, in the last five years	212	150	Europe	155	Western Europe			Belgium	56	BEL				Developed	The publication of statistics of Statistics Belgium is not subject to prior approuval.
Q01.5	Circumstances under which NSS needed approval to publish statistical information, and from whom, in the last five years	89	19	Americas	419	Latin America and the Caribbean	13	Central America	Belize	84	BLZ			1	Developing	Only in the case of surveys commissioned by international partners (UNICEF, ILO, UNDP), for which these agencies first review statistics produced and reports prepared prior to publication.
Q01.5	Circumstances under which NSS needed approval to publish statistical information, and from whom, in the last five years	143	142	Asia	34	Southern Asia			Bhutan	64	BTN	1	1		Developing	
Q01.5	Circumstances under which NSS needed approval to publish statistical information, and from whom, in the last five years	197	150	Europe	39	Southern Europe			Bosnia and Herzegovina	70	BIH				Developed	Director of the Agency for statistics of the B&H
Q01.5	Circumstances under which NSS needed approval to publish statistical information, and from whom, in the last five years	39	2	Africa	202	Sub-Saharan Africa	18	Southern Africa	Botswana	72	BWA		1		Developing	It should be noted that the above platform are applicable to the NSO, however some members of the NSS use some platforms NOT all for disseminating. The NSDS is trying to address the limitations and shortfalls experienced by the members of the NSS.The Statistics Law gives the NSO a full mandate of independence, therefore when releasing / publishing statistical information--- the office does not need permission nor be influenced by anyone, the Statistician General/Chief Statistician is empowered by the Act to release the statistical information independently.
Q01.5	Circumstances under which NSS needed approval to publish statistical information, and from whom, in the last five years	130	142	Asia	35	South-eastern Asia			Brunei Darussalam	96	BRN				Developing	
Q01.5	Circumstances under which NSS needed approval to publish statistical information, and from whom, in the last five years	169	150	Europe	151	Eastern Europe			Bulgaria	100	BGR				Developed	
Q01.5	Circumstances under which NSS needed approval to publish statistical information, and from whom, in the last five years	46	2	Africa	202	Sub-Saharan Africa	11	Western Africa	Cabo Verde	132	CPV			1	Developing	Not applicable
Q01.5	Circumstances under which NSS needed approval to publish statistical information, and from whom, in the last five years	114	19	Americas	21	Northern America			Canada	124	CAN				Developed	Never. Final approval to publish statistical information rests with the Chief Statistician.
Q01.5	Circumstances under which NSS needed approval to publish statistical information, and from whom, in the last five years	68	19	Americas	419	Latin America and the Caribbean	29	Caribbean	Cayman Islands	136	CYM				Developing	Approval is not required, but advance submission for notation by Cabinet is required.
Q01.5	Circumstances under which NSS needed approval to publish statistical information, and from whom, in the last five years	123	142	Asia	30	Eastern Asia			China	156	CHN				Developing	We publish basic national data and to regulatly disseminate to the general public statistical information with regard to the national economic and social development.
Q01.5	Circumstances under which NSS needed approval to publish statistical information, and from whom, in the last five years	102	19	Americas	419	Latin America and the Caribbean	5	South America	Colombia	170	COL				Developing	We do not register this type of circumstances in the NSS.
Q01.5	Circumstances under which NSS needed approval to publish statistical information, and from whom, in the last five years	34	2	Africa	202	Sub-Saharan Africa	17	Middle Africa	Congo	178	COG				Developing	WHEN IT HAS TO ORGANISE WORKSHOPS IN THE BIG LADDER.
Q01.5	Circumstances under which NSS needed approval to publish statistical information, and from whom, in the last five years	90	19	Americas	419	Latin America and the Caribbean	13	Central America	Costa Rica	188	CRI				Developing	No cases of this type have been reported.
Q01.5	Circumstances under which NSS needed approval to publish statistical information, and from whom, in the last five years	47	2	Africa	202	Sub-Saharan Africa	11	Western Africa	Côte d’Ivoire	384	CIV				Developing	Au cours des cinq dernières années, le Système Statistiques n'a eu recours à  aucune autorisation pour publier les informations statistiques.
Q01.5	Circumstances under which NSS needed approval to publish statistical information, and from whom, in the last five years	198	150	Europe	39	Southern Europe			Croatia	191	HRV				Developed	No approval was needed.
Q01.5	Circumstances under which NSS needed approval to publish statistical information, and from whom, in the last five years	170	150	Europe	151	Eastern Europe			Czechia	203	CZE				Developed	No
Q01.5	Circumstances under which NSS needed approval to publish statistical information, and from whom, in the last five years	182	150	Europe	154	Northern Europe			Denmark	208	DNK				Developed	Only the Board or the General Director of the NSO for NSO products
Q01.5	Circumstances under which NSS needed approval to publish statistical information, and from whom, in the last five years	103	19	Americas	419	Latin America and the Caribbean	5	South America	Ecuador	218	ECU				Developing	In the NSS, the head of each entity formally approves the dissemination of the information produced by the entity. In the case of the INEC, it is the Executive Director, who approves the publication of the information produced by the institute.
Q01.5	Circumstances under which NSS needed approval to publish statistical information, and from whom, in the last five years	2	2	Africa	15	Northern Africa			Egypt	818	EGY				Developing	No
Q01.5	Circumstances under which NSS needed approval to publish statistical information, and from whom, in the last five years	36	2	Africa	202	Sub-Saharan Africa	17	Middle Africa	Equatorial Guinea	226	GNQ				Developing	The validation of the information is internal. Each sector validases its data and publishes it then
Q01.5	Circumstances under which NSS needed approval to publish statistical information, and from whom, in the last five years	183	150	Europe	154	Northern Europe			Estonia	233	EST				Developed	The approval is not needed, because only the Director General of the Statistics Estonia shall decide on the use of statistical methods and standards, and on the content, form and term of dissemination of data subject to dissemination.
Q01.5	Circumstances under which NSS needed approval to publish statistical information, and from whom, in the last five years	185	150	Europe	154	Northern Europe			Finland	246	FIN				Developed	?
Q01.5	Circumstances under which NSS needed approval to publish statistical information, and from whom, in the last five years	213	150	Europe	155	Western Europe			France	250	FRA				Developed	The NSS doesn't need approval to publish any statistical information from anyone.
Q01.5	Circumstances under which NSS needed approval to publish statistical information, and from whom, in the last five years	154	142	Asia	145	Western Asia			Georgia	268	GEO				Developing	
Q01.5	Circumstances under which NSS needed approval to publish statistical information, and from whom, in the last five years	214	150	Europe	155	Western Europe			Germany	276	DEU				Developed	
Q01.5	Circumstances under which NSS needed approval to publish statistical information, and from whom, in the last five years	200	150	Europe	39	Southern Europe			Greece	300	GRC				Developed	
Q01.5	Circumstances under which NSS needed approval to publish statistical information, and from whom, in the last five years	50	2	Africa	202	Sub-Saharan Africa	11	Western Africa	Guinea	324	GIN	1			Developing	Il n'a pas besoin d'autorisation
Q01.5	Circumstances under which NSS needed approval to publish statistical information, and from whom, in the last five years	93	19	Americas	419	Latin America and the Caribbean	13	Central America	Honduras	340	HND				Developing	each secretary of state has a planning unit that is responsible for making its institutional publications, and as NSS the publication is done by the ONS performed by the ONS in the national statistical yearbook
Q01.5	Circumstances under which NSS needed approval to publish statistical information, and from whom, in the last five years	171	150	Europe	151	Eastern Europe			Hungary	348	HUN				Developed	Any approval by other than management of the HCSO concerning publications is only required if the product is the result of a collaboration between institutions (for example of a number of NSI-s or various ministries).
Q01.5	Circumstances under which NSS needed approval to publish statistical information, and from whom, in the last five years	186	150	Europe	154	Northern Europe			Iceland	352	ISL				Developed	Never
Q01.5	Circumstances under which NSS needed approval to publish statistical information, and from whom, in the last five years	155	142	Asia	145	Western Asia			Iraq	368	IRQ				Developing	There are no restrictions on publication other than in violation of the law
Q01.5	Circumstances under which NSS needed approval to publish statistical information, and from whom, in the last five years	187	150	Europe	154	Northern Europe			Ireland	372	IRL				Developed	None
Q01.5	Circumstances under which NSS needed approval to publish statistical information, and from whom, in the last five years	145	142	Asia	34	Southern Asia			Iran (Islamic Republic of)	364	IRN				Developing	Within the framework of NSDS and approval of the High Council of Statistics
Q01.5	Circumstances under which NSS needed approval to publish statistical information, and from whom, in the last five years	156	142	Asia	145	Western Asia			Israel	376	ISR				Developed	The National statistician has full independence
Q01.5	Circumstances under which NSS needed approval to publish statistical information, and from whom, in the last five years	202	150	Europe	39	Southern Europe			Italy	380	ITA				Developed	--
Q01.5	Circumstances under which NSS needed approval to publish statistical information, and from whom, in the last five years	76	19	Americas	419	Latin America and the Caribbean	29	Caribbean	Jamaica	388	JAM			1	Developing	NSS not in placeThe NSO does not need approval to publish statistics
Q01.5	Circumstances under which NSS needed approval to publish statistical information, and from whom, in the last five years	157	142	Asia	145	Western Asia			Jordan	400	JOR				Developing	
Q01.5	Circumstances under which NSS needed approval to publish statistical information, and from whom, in the last five years	133	142	Asia	35	South-eastern Asia			Lao People's Democratic Republic	418	LAO	1	1		Developing	
Q01.5	Circumstances under which NSS needed approval to publish statistical information, and from whom, in the last five years	189	150	Europe	154	Northern Europe			Latvia	428	LVA				Developed	For the Central Statistical Bureau of Latvia - never.
Q01.5	Circumstances under which NSS needed approval to publish statistical information, and from whom, in the last five years	215	150	Europe	155	Western Europe			Liechtenstein	438	LIE				Developed	No approval needed
Q01.5	Circumstances under which NSS needed approval to publish statistical information, and from whom, in the last five years	190	150	Europe	154	Northern Europe			Lithuania	440	LTU				Developed	There was no such phenomenon. Otherwise, it would result in noncompliance with the Professional Independence Principle, defined in the National Law of Statistics.
