QuestionID	QuestionText	BlockID	BlockText	Answer	N	Percentage
Q11.1	Milestones with respect to the implementation of the UNFPOS over the past 10 years	R01		1. Timely and quality output and distribution of statistical data;2. Use of appropriate data sources and instruments to improve the production and quality of indicators and statistical services;3. Professional and organizational improvement of the National Statistical System;4. Development of innovative ITC systems for statistical processing, data exchange and communication;5. Implementing the recommendations on improving the statistical principles provided by European Statistics Code of Practices, which are in line with UNFPOS	1	1.08
Q11.1	Milestones with respect to the implementation of the UNFPOS over the past 10 years	R01		With the approved of the NSS law in 2011 the UNFPOS gained more advocacy;The NSO took advantage of the Housing and Population Census to increase awareness of the UNFPOS.	1	1.08
Q11.1	Milestones with respect to the implementation of the UNFPOS over the past 10 years	R01		* INDEC's recovery process (after the political intervention).* Joint Working Programme with the OECD.	1	1.08
Q11.1	Milestones with respect to the implementation of the UNFPOS over the past 10 years	R01		The ABS is a regular attendee of the UNSC and is a supporter and advocate for the work of the UNSD in the promotion of the UNs Fundamental Principles of Official Statistics (UNFPOS) across the Australian Statistical system and internationally.	1	1.08
Q11.1	Milestones with respect to the implementation of the UNFPOS over the past 10 years	R01			34	36.56
Q11.1	Milestones with respect to the implementation of the UNFPOS over the past 10 years	R01		In 2016, a new version of the Law on State Statistics of the Republic of Belarus came into force, which complies with the Generic Law on Official Statistics developed by the United Nations Economic Commission for Europe. Compilation of official statistical information in the Republic of Belarus is carried out in line with the principles of state statistics harmonized with the Fundamental Principles of Official Statistics approved by the General Assembly of the United Nations, and the European Statistics Code of Practice. Compliance with these principles was evaluated by international expert statisticians in 2012 during the Adapted Global Assessment of the National Statistical System. In 2015-2017, the National Model of Processes for the Production of Official Statistical Information based on GSBPM (Version 5.0) was developed and adopted, the main statistical production processes were described; the Indicators of the state statistics principles, the Quality Policy, the Policy of primary data confidentiality, the Policy for dissemination of official statistical information and the Policy for the revision of official statistical information were developed and adopted; the quality management system for primary data and official statistical information was developed and implemented in accordance with STB ISO 9001-2015. From January 1, 2016, the main provisions of the 2008 SNA have been introduced into statistical practice, which are the basis for ensuring the comparability of official statistical information at the international level.	1	1.08
Q11.1	Milestones with respect to the implementation of the UNFPOS over the past 10 years	R01		1. Data dissemination capacity has greatly improved over the past five years.2. Advancements made in organization of NSS and an NSDS has been developed.3. Establishment of Bachelor's Degree in Statistics designed to meet the needs of the NSO and NSS at national university.4. Expanding pool of data sources to include administrative data and signing of MOUs where necessary to formalize arrangements for providing data	1	1.08
Q11.1	Milestones with respect to the implementation of the UNFPOS over the past 10 years	R01		---	1	1.08
Q11.1	Milestones with respect to the implementation of the UNFPOS over the past 10 years	R01		the UNFPOS are the pillar and cornerstone of production of official statistics. The Statistics Act has embedded the principles and they are fully implemented. Sensitization to stakeholders on the principles is continuously done across the NSS.	1	1.08
Q11.1	Milestones with respect to the implementation of the UNFPOS over the past 10 years	R01		1. Establishment of National Statistics Committee has facilitated the statistics coordination among government agencies. 2. Innovative in data collection has streamlined the data processing period as well as improvement in data quality and accuracy 3. Increasing compliance to international data standards 4. Commitment with regional and international agencies among others ASEAN, IMF, ADB and ILO.	1	1.08
Q11.1	Milestones with respect to the implementation of the UNFPOS over the past 10 years	R01		Revised Statistics Act in 2017, strengthening independence, role of the Chief Statistician, stronger process to obtain administrative data	1	1.08
Q11.1	Milestones with respect to the implementation of the UNFPOS over the past 10 years	R01		Its adoption in our Strategic Plan and raising awareness among NSCC members.	1	1.08
Q11.1	Milestones with respect to the implementation of the UNFPOS over the past 10 years	R01		The issuance of China's System of National Accounts(2016) conforming to the SNA 2008.	1	1.08
Q11.1	Milestones with respect to the implementation of the UNFPOS over the past 10 years	R01		The UNFPOS had allowed to Colombia developing different statistical policies such as the National Statistical Plan (PEN), which is issued for a term of five years and has the purpose of maintaining and increasing the supply of quality official statistics; the Technical Standard for the Quality of the Statistical Process, which establishes the quality requirements for the Generation of Statistics - NTCPE 1000: 2017 (DANE Resolution 1418 of 2017) and the guidelines for the statistical process production.These documents have allowed fulfilling the intended purposes of the UNFPOS, taking into account in their scope for both the NSS and NSO.	1	1.08
Q11.1	Milestones with respect to the implementation of the UNFPOS over the past 10 years	R01		It allowed laying the foundations for the legal framework and the Statistics good Practices Code of Costa Rica (CBPECR).	1	1.08
Q11.1	Milestones with respect to the implementation of the UNFPOS over the past 10 years	R01		la qualité et l'accès aux données	1	1.08
Q11.1	Milestones with respect to the implementation of the UNFPOS over the past 10 years	R01		2003 - implementation of the current law on official statistics2009 - closing of the negotiation on chapter 18 (statistics)2013 - joining the ESS as a full member2015 - successful completion of the ESS peer review excercisefurther: adoption of the new law, joining the OECD	1	1.08
Q11.1	Milestones with respect to the implementation of the UNFPOS over the past 10 years	R01		The fundamental principles of the statistical offices establised by the United Nations have been the main guidelines for the preparation of a technical proposal for the "Statistical Law", which will be the main input for its updatinf.	1	1.08
Q11.1	Milestones with respect to the implementation of the UNFPOS over the past 10 years	R01		NSO is now working in apply Statistical work ActNational Statistical Strategy	1	1.08
Q11.1	Milestones with respect to the implementation of the UNFPOS over the past 10 years	R01		The NSO have being created.The NSO has a website with statistical information available for everyone. The NSO publishs the iflation and the CPI quaterly. The governamental agencies and the NSO are working in the development of the NSS. the NSO produces oficial statistics following the international rules.	1	1.08
Q11.1	Milestones with respect to the implementation of the UNFPOS over the past 10 years	R01		In 2015 the Law on statistics was amended and it explicitly mentions UNFPOS as the foundation of statistical production in the country.	1	1.08
Q11.1	Milestones with respect to the implementation of the UNFPOS over the past 10 years	R01		The establishment of ELSTAT and of the Hellenic Statistical System in 2010 by the Greek Statistical Law 3832/2010.	1	1.08
Q11.1	Milestones with respect to the implementation of the UNFPOS over the past 10 years	R01		En ce qui concerne la mise en œuvre de l'UNFPOS dans notre pays au cours des 10 dernières années, nous souhaiterions un soutien matériel, humain et financier.	1	1.08
