QuestionID	QuestionText	BlockID	BlockText	Answer	N	Percentage
Q06.3	Practices being implemented to anonymize statistical data	R01	Removing individual names of persons or enterprises in databases	1	85	91
Q06.3	Practices being implemented to anonymize statistical data	R01	Removing individual names of persons or enterprises in databases	0	8	9
Q06.3	Practices being implemented to anonymize statistical data	R02	Suppression of information that allows for re-identification of respondents	1	78	84
Q06.3	Practices being implemented to anonymize statistical data	R02	Suppression of information that allows for re-identification of respondents	0	15	16
Q06.3	Practices being implemented to anonymize statistical data	R03	Applying confidentiality checks with specialized software	1	53	57
Q06.3	Practices being implemented to anonymize statistical data	R03	Applying confidentiality checks with specialized software	0	40	43
Q06.3	Practices being implemented to anonymize statistical data	R04	Manually checking data prepared for dissemination	0	30	32
Q06.3	Practices being implemented to anonymize statistical data	R04	Manually checking data prepared for dissemination	1	63	68
Q06.3	Practices being implemented to anonymize statistical data	R05	Having specific authorities scrutinize applications for accessing confidential data	1	26	28
Q06.3	Practices being implemented to anonymize statistical data	R05	Having specific authorities scrutinize applications for accessing confidential data	0	67	72
Q06.3	Practices being implemented to anonymize statistical data	R06	Anonymizing microdata released for research purposes	1	71	76
Q06.3	Practices being implemented to anonymize statistical data	R06	Anonymizing microdata released for research purposes	0	22	24
Q06.3	Practices being implemented to anonymize statistical data	R07	Other		87	94
Q06.3	Practices being implemented to anonymize statistical data	R07	Other	The confidentiality provision of the federal statistical legislation governing the NSO includes restricting access to identifying information to persons employed or deemed to be employed, and who have sworn the oath of office, and prohibits disclosure by these persons of information in a manner that it is possible to relate the information to any identifiable person, business or organization.	1	1
Q06.3	Practices being implemented to anonymize statistical data	R07	Other	Procedures implemented for creation of scientific and public use files (survey databases).	1	1
Q06.3	Practices being implemented to anonymize statistical data	R07	Other	Masking methods	1	1
Q06.3	Practices being implemented to anonymize statistical data	R07	Other	Establishment of a Statistical Confidentiality Committee in ELSTAT.	1	1
Q06.3	Practices being implemented to anonymize statistical data	R07	Other	Anonymizing microdata released for public use	1	1
Q06.3	Practices being implemented to anonymize statistical data	R07	Other	Each agency has specific legislation regarding safeguarding the confidentially of their data.  For example, for Census Bureau it is Title 13.	1	1
Q06.3	Practices being implemented to anonymize statistical data	R08	None Of The Above	0	91	98
Q06.3	Practices being implemented to anonymize statistical data	R08	None Of The Above	1	2	2
