QuestionID	QuestionText	BlockID	BlockText	Answer	N	Percentage
Q06.3	Practices being implemented to anonymize statistical data	R01	Removing individual names of persons or enterprises in databases	1	85	91.4
Q06.3	Practices being implemented to anonymize statistical data	R01	Removing individual names of persons or enterprises in databases	0	8	8.6
Q06.3	Practices being implemented to anonymize statistical data	R02	Suppression of information that allows for re-identification of respondents	1	78	83.87
Q06.3	Practices being implemented to anonymize statistical data	R02	Suppression of information that allows for re-identification of respondents	0	15	16.13
Q06.3	Practices being implemented to anonymize statistical data	R03	Applying confidentiality checks with specialized software	1	53	56.99
Q06.3	Practices being implemented to anonymize statistical data	R03	Applying confidentiality checks with specialized software	0	40	43.01
Q06.3	Practices being implemented to anonymize statistical data	R04	Manually checking data prepared for dissemination	0	30	32.26
Q06.3	Practices being implemented to anonymize statistical data	R04	Manually checking data prepared for dissemination	1	63	67.74
Q06.3	Practices being implemented to anonymize statistical data	R05	Having specific authorities scrutinize applications for accessing confidential data	1	26	27.96
Q06.3	Practices being implemented to anonymize statistical data	R05	Having specific authorities scrutinize applications for accessing confidential data	0	67	72.04
Q06.3	Practices being implemented to anonymize statistical data	R06	Anonymizing microdata released for research purposes	1	71	76.34
Q06.3	Practices being implemented to anonymize statistical data	R06	Anonymizing microdata released for research purposes	0	22	23.66
Q06.3	Practices being implemented to anonymize statistical data	R07	Other	0	87	93.55
Q06.3	Practices being implemented to anonymize statistical data	R07	Other	1	6	6.45
Q06.3	Practices being implemented to anonymize statistical data	R09	Other (detail)		87	93.55
Q06.3	Practices being implemented to anonymize statistical data	R09	Other (detail)	The confidentiality provision of the federal statistical legislation governing the NSO includes restricting access to identifying information to persons employed or deemed to be employed, and who have sworn the oath of office, and prohibits disclosure by these persons of information in a manner that it is possible to relate the information to any identifiable person, business or organization.	1	1.08
Q06.3	Practices being implemented to anonymize statistical data	R09	Other (detail)	Procedures implemented for creation of scientific and public use files (survey databases).	1	1.08
Q06.3	Practices being implemented to anonymize statistical data	R09	Other (detail)	Masking methods	1	1.08
Q06.3	Practices being implemented to anonymize statistical data	R09	Other (detail)	Establishment of a Statistical Confidentiality Committee in ELSTAT.	1	1.08
Q06.3	Practices being implemented to anonymize statistical data	R09	Other (detail)	Anonymizing microdata released for public use	1	1.08
Q06.3	Practices being implemented to anonymize statistical data	R09	Other (detail)	Each agency has specific legislation regarding safeguarding the confidentially of their data.  For example, for Census Bureau it is Title 13.	1	1.08
Q06.3	Practices being implemented to anonymize statistical data	R08	None Of The Above	0	91	97.85
Q06.3	Practices being implemented to anonymize statistical data	R08	None Of The Above	1	2	2.15
