QuestionID	QuestionText	BlockID	BlockText	Answer	N	Percentage
Q00.4	How UNFPOS are communicated to raise awareness at the national level	R01	UNFPOS are mentioned in reports, strategy and policy papers, publications			
Q00.4	How UNFPOS are communicated to raise awareness at the national level	R01	UNFPOS are mentioned in reports, strategy and policy papers, publications	- provisions on UNOFPS are made in the law on official statistics, developed based on GLOS (http://www.statistica.md/public/files/despre/legi_hotariri/Law_on_official_statistics__2017.pdf, article 5);- mentioned in annual plans and NSDS (http://www.statis		
Q00.4	How UNFPOS are communicated to raise awareness at the national level	R01	UNFPOS are mentioned in reports, strategy and policy papers, publications	0	17	18
Q00.4	How UNFPOS are communicated to raise awareness at the national level	R01	UNFPOS are mentioned in reports, strategy and policy papers, publications	1	76	82
Q00.4	How UNFPOS are communicated to raise awareness at the national level	R01	UNFPOS are mentioned in reports, strategy and policy papers, publications	Alot of the concepts follow our "best practices" applications, which is agency-specific.		
Q00.4	How UNFPOS are communicated to raise awareness at the national level	R01	UNFPOS are mentioned in reports, strategy and policy papers, publications	Below we provide information on how each of the 10 Fundamental Principles is fixed in the Law on State Statistics of the Republic of Belarus http://www.belstat.gov.by/upload-belstat/upload-belstat-pdf/o-belstate/Zakon_ogs.pdf (page number of the Law where the principle is mentioned is indicated) Pages Principle 1: Relevance, impartiality and equal access 3;4;8;15-16 Principle 2: Professional standards and ethics 3;4;12;13;15;16  2;3;4;8;9;11;12;13;14  7;11 Principle 5: Sources of official statistics 2;4  4;14-15;16  1;3;8;11  4;5;11;12;14 Principle 9: Use of international standards 3;8;12;13  4;7		
Q00.4	How UNFPOS are communicated to raise awareness at the national level	R01	UNFPOS are mentioned in reports, strategy and policy papers, publications	Comunicated as an integral part of the Code of Practice of European statisics, which is a part of reports, papers and publications		
Q00.4	How UNFPOS are communicated to raise awareness at the national level	R01	UNFPOS are mentioned in reports, strategy and policy papers, publications	During presentation and discussions reference is always made to the UNFPoS		
Q00.4	How UNFPOS are communicated to raise awareness at the national level	R01	UNFPOS are mentioned in reports, strategy and policy papers, publications	European Code of practice is very similar to UNFPOS and is a key issue in all policy within the organization.		
Q00.4	How UNFPOS are communicated to raise awareness at the national level	R01	UNFPOS are mentioned in reports, strategy and policy papers, publications	In addition information is provided during official events such as the national conferences of statistics organised by Istat every two years or during training sessions devoted to high level officials of the statistical offices of bodies belonging to the NSS.		
Q00.4	How UNFPOS are communicated to raise awareness at the national level	R01	UNFPOS are mentioned in reports, strategy and policy papers, publications	In addition, the NSO has organized meetings involving users and producers to present instruments of coordination specially NSS law full integrating the UN principals on statistics, African Chart of Statistics and Code of Good Practice both integrating the UN principals.		
Q00.4	How UNFPOS are communicated to raise awareness at the national level	R01	UNFPOS are mentioned in reports, strategy and policy papers, publications	Integral part of the principles of the National Statistical System		
Q00.4	How UNFPOS are communicated to raise awareness at the national level	R01	UNFPOS are mentioned in reports, strategy and policy papers, publications	Law on Official Statistics at https://www.armstat.am/file/doc/99509428.pdfUNFPOS are posted on the website under the Heading Key Documents at https://www.armstat.am/en/?nid=69 (in English and ArmenianThe current three year statistical program that is a Law and posted on the website at https://www.armstat.am/file/doc/99498783.pdfNew five year Statistical Program for 2019-2023 that is posted on the website at https://www.armstat.am/file/draft3/2019-2023-hngamya.pdf (Armenian version, we are translating it into English).INFORMATION DISSEMINATION AND COMMUNICATION POLICY paper at https://www.armstat.am/file/doc/99503388.pdf.Quality Policy paper, where the quality system is based on the 15 principles of the European Statistics Code of Practice at https://www.armstat.am/file/doc/99509313.pdf. CATALOGUE of Statistical Publications 2018 at https://www.armstat.am/file/article/catalogue_2018_00.pdf, Statistical Program for 2019-2023 that is a strategic development document (in Armenian, we are translating into English) at https://www.armstat.am/file/draft3/2019-2023-hngamya.pdf. INFORMATION DISSEMINATION AND COMMUNICATION POLICY paper at https://www.armstat.am/file/doc/99503388.pdf. Quality Policypaper, were the quality system is based on the 15 principles of the European Statistics Code of Practice at https://www.armstat.am/file/doc/99509313.pdf. CATALOGUE of Statistical Publications for 2018 at https://www.armstat.am/file/article/catalogue_2018_00.pdf.		
Q00.4	How UNFPOS are communicated to raise awareness at the national level	R01	UNFPOS are mentioned in reports, strategy and policy papers, publications	Les UNFPOS sont enseignés à  l'Ecole nationale de statistique et d'analyse économique		
Q00.4	How UNFPOS are communicated to raise awareness at the national level	R01	UNFPOS are mentioned in reports, strategy and policy papers, publications	Loi nÂ° 2004-21 du 21 juillet 2004 portant organisation des activités statistiques Article 4 : Dans l'exercice de leurs missions de production et de diffusion des données statistiques, les composantes du système statistique national se conforment aux principes fondamentaux de la statistique officielle, notamment le respect du secret statistique ainsi que celui des normes, des méthodes et concepts utilisés au plan international en matière statistique.		
Q00.4	How UNFPOS are communicated to raise awareness at the national level	R01	UNFPOS are mentioned in reports, strategy and policy papers, publications	Mentioned in the Strategic Plan of the Economics and Statistics Office, and presented in the National Statistics Coordination Committee meetings.		
Q00.4	How UNFPOS are communicated to raise awareness at the national level	R01	UNFPOS are mentioned in reports, strategy and policy papers, publications	Mentioned on the website		
Q00.4	How UNFPOS are communicated to raise awareness at the national level	R01	UNFPOS are mentioned in reports, strategy and policy papers, publications	NONE		
Q00.4	How UNFPOS are communicated to raise awareness at the national level	R01	UNFPOS are mentioned in reports, strategy and policy papers, publications	National Statistics Committee (NSC) was established in 2012 with the main objective to collaborate with Government departments in the collection, compilation and publication of statistical information, including statistics derived from the activities of those departments. Meetings of the National Statistics Committee (NSC) are conducted frequently to ensure the effectiveness and coordination of the National Statistical System (NSS).		
Q00.4	How UNFPOS are communicated to raise awareness at the national level	R01	UNFPOS are mentioned in reports, strategy and policy papers, publications	On the official websites of statistical bodies		
Q00.4	How UNFPOS are communicated to raise awareness at the national level	R01	UNFPOS are mentioned in reports, strategy and policy papers, publications	Placed on the website of the NSOAlways a banner at stakeholder meetingsConcepts are built in the communication plan		
Q00.4	How UNFPOS are communicated to raise awareness at the national level	R01	UNFPOS are mentioned in reports, strategy and policy papers, publications	Policy paper is presented on NSO webpage:http://bip.stat.gov.pl/dzialalnosc-statystyki-publicznej/jakosc-w-statystyce/rekomendacje-miedzynarodowe/		
Q00.4	How UNFPOS are communicated to raise awareness at the national level	R01	UNFPOS are mentioned in reports, strategy and policy papers, publications	Principles of activity of Ukraine's state statistics bodies		
Q00.4	How UNFPOS are communicated to raise awareness at the national level	R01	UNFPOS are mentioned in reports, strategy and policy papers, publications	Principles of activity of Ukraine's state statistics bodies Policy for disseminating statistical information by the state statistics bodiesSSSU policy in the sphere of cooperation with respondents and suppliers of administrative data Quality policy in the state statistics bodies		
Q00.4	How UNFPOS are communicated to raise awareness at the national level	R01	UNFPOS are mentioned in reports, strategy and policy papers, publications	Principles of the European statistics Code of Practice are communicated in reports, policy papers, meetings etc.		
Q00.4	How UNFPOS are communicated to raise awareness at the national level	R01	UNFPOS are mentioned in reports, strategy and policy papers, publications	Published in norwegian and english at the webpage https://www.ssb.no/omssb/styringsdokumenter/lover-og-prinsipper/fns-prinsipper-for-offisiell-statistikk		
Q00.4	How UNFPOS are communicated to raise awareness at the national level	R01	UNFPOS are mentioned in reports, strategy and policy papers, publications	Published on the website of Statistics Lithuania   (https://www.stat.gov.lt/kokybes-vadyba)		
Q00.4	How UNFPOS are communicated to raise awareness at the national level	R01	UNFPOS are mentioned in reports, strategy and policy papers, publications	Published on website		
