QuestionID	QuestionText	BlockID	BlockText	Answer	RegionName	N	Percentage
Q04.2	How NSO/NSS reacted to erroneous inerpretations and misuse of statistics during the past five years	R01	Sending letters to the editors of newspapers or advertorials	1	Europe	25	26.88
Q04.2	How NSO/NSS reacted to erroneous inerpretations and misuse of statistics during the past five years	R01	Sending letters to the editors of newspapers or advertorials	1	Africa	6	6.45
Q04.2	How NSO/NSS reacted to erroneous inerpretations and misuse of statistics during the past five years	R01	Sending letters to the editors of newspapers or advertorials	0	Americas	3	3.23
Q04.2	How NSO/NSS reacted to erroneous inerpretations and misuse of statistics during the past five years	R01	Sending letters to the editors of newspapers or advertorials	1	Oceania	1	1.08
Q04.2	How NSO/NSS reacted to erroneous inerpretations and misuse of statistics during the past five years	R01	Sending letters to the editors of newspapers or advertorials	0	Europe	10	10.75
Q04.2	How NSO/NSS reacted to erroneous inerpretations and misuse of statistics during the past five years	R01	Sending letters to the editors of newspapers or advertorials	0	Asia	10	10.75
Q04.2	How NSO/NSS reacted to erroneous inerpretations and misuse of statistics during the past five years	R01	Sending letters to the editors of newspapers or advertorials	0	Africa	11	11.83
Q04.2	How NSO/NSS reacted to erroneous inerpretations and misuse of statistics during the past five years	R01	Sending letters to the editors of newspapers or advertorials	1	Americas	10	10.75
Q04.2	How NSO/NSS reacted to erroneous inerpretations and misuse of statistics during the past five years	R01	Sending letters to the editors of newspapers or advertorials	1	Asia	14	15.05
Q04.2	How NSO/NSS reacted to erroneous inerpretations and misuse of statistics during the past five years	R01	Sending letters to the editors of newspapers or advertorials	0	Oceania	3	3.23
Q04.2	How NSO/NSS reacted to erroneous inerpretations and misuse of statistics during the past five years	R02	Holding press conferences or issuing press releases	1	Europe	19	20.43
Q04.2	How NSO/NSS reacted to erroneous inerpretations and misuse of statistics during the past five years	R02	Holding press conferences or issuing press releases	1	Africa	8	8.6
Q04.2	How NSO/NSS reacted to erroneous inerpretations and misuse of statistics during the past five years	R02	Holding press conferences or issuing press releases	1	Americas	9	9.68
Q04.2	How NSO/NSS reacted to erroneous inerpretations and misuse of statistics during the past five years	R02	Holding press conferences or issuing press releases	1	Oceania	2	2.15
Q04.2	How NSO/NSS reacted to erroneous inerpretations and misuse of statistics during the past five years	R02	Holding press conferences or issuing press releases	0	Europe	16	17.2
Q04.2	How NSO/NSS reacted to erroneous inerpretations and misuse of statistics during the past five years	R02	Holding press conferences or issuing press releases	0	Asia	14	15.05
Q04.2	How NSO/NSS reacted to erroneous inerpretations and misuse of statistics during the past five years	R02	Holding press conferences or issuing press releases	0	Africa	9	9.68
Q04.2	How NSO/NSS reacted to erroneous inerpretations and misuse of statistics during the past five years	R02	Holding press conferences or issuing press releases	0	Americas	4	4.3
Q04.2	How NSO/NSS reacted to erroneous inerpretations and misuse of statistics during the past five years	R02	Holding press conferences or issuing press releases	1	Asia	10	10.75
Q04.2	How NSO/NSS reacted to erroneous inerpretations and misuse of statistics during the past five years	R02	Holding press conferences or issuing press releases	0	Oceania	2	2.15
Q04.2	How NSO/NSS reacted to erroneous inerpretations and misuse of statistics during the past five years	R03	Publishing articles on own webpage or posting on social media	1	Europe	26	27.96
Q04.2	How NSO/NSS reacted to erroneous inerpretations and misuse of statistics during the past five years	R03	Publishing articles on own webpage or posting on social media	1	Africa	7	7.53
Q04.2	How NSO/NSS reacted to erroneous inerpretations and misuse of statistics during the past five years	R03	Publishing articles on own webpage or posting on social media	1	Americas	9	9.68
Q04.2	How NSO/NSS reacted to erroneous inerpretations and misuse of statistics during the past five years	R03	Publishing articles on own webpage or posting on social media	1	Oceania	1	1.08
Q04.2	How NSO/NSS reacted to erroneous inerpretations and misuse of statistics during the past five years	R03	Publishing articles on own webpage or posting on social media	0	Europe	9	9.68
Q04.2	How NSO/NSS reacted to erroneous inerpretations and misuse of statistics during the past five years	R03	Publishing articles on own webpage or posting on social media	0	Asia	14	15.05
Q04.2	How NSO/NSS reacted to erroneous inerpretations and misuse of statistics during the past five years	R03	Publishing articles on own webpage or posting on social media	0	Africa	10	10.75
Q04.2	How NSO/NSS reacted to erroneous inerpretations and misuse of statistics during the past five years	R03	Publishing articles on own webpage or posting on social media	0	Americas	4	4.3
Q04.2	How NSO/NSS reacted to erroneous inerpretations and misuse of statistics during the past five years	R03	Publishing articles on own webpage or posting on social media	1	Asia	10	10.75
Q04.2	How NSO/NSS reacted to erroneous inerpretations and misuse of statistics during the past five years	R03	Publishing articles on own webpage or posting on social media	0	Oceania	3	3.23
Q04.2	How NSO/NSS reacted to erroneous inerpretations and misuse of statistics during the past five years	R04	None of the above	0	Europe	35	37.63
Q04.2	How NSO/NSS reacted to erroneous inerpretations and misuse of statistics during the past five years	R04	None of the above	0	Africa	17	18.28
Q04.2	How NSO/NSS reacted to erroneous inerpretations and misuse of statistics during the past five years	R04	None of the above	0	Americas	13	13.98
Q04.2	How NSO/NSS reacted to erroneous inerpretations and misuse of statistics during the past five years	R04	None of the above	0	Oceania	4	4.3
Q04.2	How NSO/NSS reacted to erroneous inerpretations and misuse of statistics during the past five years	R04	None of the above	0	Asia	24	25.81
Q04.2	How NSO/NSS reacted to erroneous inerpretations and misuse of statistics during the past five years	R05	Other	0	Europe	26	27.96
Q04.2	How NSO/NSS reacted to erroneous inerpretations and misuse of statistics during the past five years	R05	Other	0	Africa	15	16.13
Q04.2	How NSO/NSS reacted to erroneous inerpretations and misuse of statistics during the past five years	R05	Other	0	Americas	9	9.68
Q04.2	How NSO/NSS reacted to erroneous inerpretations and misuse of statistics during the past five years	R05	Other	0	Oceania	4	4.3
Q04.2	How NSO/NSS reacted to erroneous inerpretations and misuse of statistics during the past five years	R05	Other	1	Europe	9	9.68
Q04.2	How NSO/NSS reacted to erroneous inerpretations and misuse of statistics during the past five years	R05	Other	1	Americas	4	4.3
Q04.2	How NSO/NSS reacted to erroneous inerpretations and misuse of statistics during the past five years	R05	Other	0	Asia	21	22.58
Q04.2	How NSO/NSS reacted to erroneous inerpretations and misuse of statistics during the past five years	R05	Other	1	Africa	2	2.15
Q04.2	How NSO/NSS reacted to erroneous inerpretations and misuse of statistics during the past five years	R05	Other	1	Asia	3	3.23
Q04.2	How NSO/NSS reacted to erroneous inerpretations and misuse of statistics during the past five years	R06	Other (detail)		Europe	26	27.96
Q04.2	How NSO/NSS reacted to erroneous inerpretations and misuse of statistics during the past five years	R06	Other (detail)		Africa	15	16.13
Q04.2	How NSO/NSS reacted to erroneous inerpretations and misuse of statistics during the past five years	R06	Other (detail)		Americas	9	9.68
Q04.2	How NSO/NSS reacted to erroneous inerpretations and misuse of statistics during the past five years	R06	Other (detail)		Oceania	4	4.3
Q04.2	How NSO/NSS reacted to erroneous inerpretations and misuse of statistics during the past five years	R06	Other (detail)	contacting rlevant persons	Europe	1	1.08
Q04.2	How NSO/NSS reacted to erroneous inerpretations and misuse of statistics during the past five years	R06	Other (detail)	Belstat regularly monitors media publications (websites, newspapers, magazines) for the use of official statistical information.  Such publications are checked by employees of the NSO, and when errors or misinterpretation of official statistical information are detected, the spokesperson or Belstat employees conduct explanatory work with the media. In case of systematic errors, an official letter is sent to the editor-in-chief of the media with explanations and a requirement to prevent errors or misinterpretation of statistical data, and an information letter is sent to the Ministry of Information of the Republic of Belarus (the body responsible for implementing state policy in the field of mass information). In addition, the official website of Belstat, the official pages of Belstat on social media contain information explaining the main methodological approaches to the compilation of official statistical information on which errors were made, and also underlines the possibility to get the necessary consultation on these issues from Belstat specialists. Belstat also holds regular press conferences on the results of various observations and surveys, at which the leadership of Belstat and its employees tell journalists about the results obtained, as well as explain the main methodological approaches used in compiling official statistical information.	Europe	1	1.08
Q04.2	How NSO/NSS reacted to erroneous inerpretations and misuse of statistics during the past five years	R06	Other (detail)	Television show appearances; preparation and publication of informative material, videos, etc.	Americas	1	1.08
Q04.2	How NSO/NSS reacted to erroneous inerpretations and misuse of statistics during the past five years	R06	Other (detail)		Asia	21	22.58
Q04.2	How NSO/NSS reacted to erroneous inerpretations and misuse of statistics during the past five years	R06	Other (detail)	Working with authors of that information to provide additional information and/or training about the data. Engagement, increasing awareness of sources and methods.	Americas	1	1.08
Q04.2	How NSO/NSS reacted to erroneous inerpretations and misuse of statistics during the past five years	R06	Other (detail)	Issued statement and emails to data users	Americas	1	1.08
Q04.2	How NSO/NSS reacted to erroneous inerpretations and misuse of statistics during the past five years	R06	Other (detail)	focusing on the development of documentation and appropriate means of communication	Europe	1	1.08
Q04.2	How NSO/NSS reacted to erroneous inerpretations and misuse of statistics during the past five years	R06	Other (detail)	If the source is mentioned but the data are not correctly reported we are going into a dialog	Europe	1	1.08
Q04.2	How NSO/NSS reacted to erroneous inerpretations and misuse of statistics during the past five years	R06	Other (detail)	Sending statements to the editors of newspapers for publication	Europe	1	1.08
Q04.2	How NSO/NSS reacted to erroneous inerpretations and misuse of statistics during the past five years	R06	Other (detail)	A press communique was sent by the Statistics Board	Africa	1	1.08
Q04.2	How NSO/NSS reacted to erroneous inerpretations and misuse of statistics during the past five years	R06	Other (detail)	phone call	Asia	1	1.08
Q04.2	How NSO/NSS reacted to erroneous inerpretations and misuse of statistics during the past five years	R06	Other (detail)	We have also invited those involved to a meeting to explain.  We have appeared on TV to also explain to the nation.	Africa	1	1.08
Q04.2	How NSO/NSS reacted to erroneous inerpretations and misuse of statistics during the past five years	R06	Other (detail)	Newspaper articles/commentaries, TV-debates	Europe	1	1.08
Q04.2	How NSO/NSS reacted to erroneous inerpretations and misuse of statistics during the past five years	R06	Other (detail)	VIA SOCIAL MEDIA	Asia	1	1.08
Q04.2	How NSO/NSS reacted to erroneous inerpretations and misuse of statistics during the past five years	R06	Other (detail)	Sending an official letter for concerned party.	Asia	1	1.08
Q04.2	How NSO/NSS reacted to erroneous inerpretations and misuse of statistics during the past five years	R06	Other (detail)	TV appearance	Europe	1	1.08
Q04.2	How NSO/NSS reacted to erroneous inerpretations and misuse of statistics during the past five years	R06	Other (detail)	e-mails	Europe	1	1.08
Q04.2	How NSO/NSS reacted to erroneous inerpretations and misuse of statistics during the past five years	R06	Other (detail)	The UK Statistics Authority considers all potential misuse cases raised with it and responds publicly to all cases that are deemed to require a full response.  All correspondence on issues of potential misuse is publicly available on the Authority's website.	Europe	1	1.08
Q04.2	How NSO/NSS reacted to erroneous inerpretations and misuse of statistics during the past five years	R06	Other (detail)	varies across agencies, depending on scope of error	Americas	1	1.08
