QuestionID	QuestionText	BlockID	BlockText	Answer	N	Percentage
Q02.4	How NSS seeked external endorsement of its methodologies and survey designs in the past five years	R01	By authorizing statistical or methodological councils to take formal decisions on the methodology			
Q02.4	How NSS seeked external endorsement of its methodologies and survey designs in the past five years	R01	By authorizing statistical or methodological councils to take formal decisions on the methodology	0	63	68
Q02.4	How NSS seeked external endorsement of its methodologies and survey designs in the past five years	R01	By authorizing statistical or methodological councils to take formal decisions on the methodology	1	30	32
Q02.4	How NSS seeked external endorsement of its methodologies and survey designs in the past five years	R01	By authorizing statistical or methodological councils to take formal decisions on the methodology	Before a new statistical product is released, there is extensive vetting of methodologies, including external consultants (international, academia, etc.)		
Q02.4	How NSS seeked external endorsement of its methodologies and survey designs in the past five years	R01	By authorizing statistical or methodological councils to take formal decisions on the methodology	By communicating with the NSO members.		
Q02.4	How NSS seeked external endorsement of its methodologies and survey designs in the past five years	R01	By authorizing statistical or methodological councils to take formal decisions on the methodology	Certification System of Statitistical Quality		
Q02.4	How NSS seeked external endorsement of its methodologies and survey designs in the past five years	R01	By authorizing statistical or methodological councils to take formal decisions on the methodology	Con un Comité Consultivo		
Q02.4	How NSS seeked external endorsement of its methodologies and survey designs in the past five years	R01	By authorizing statistical or methodological councils to take formal decisions on the methodology	European Union Statistical regulations		
Q02.4	How NSS seeked external endorsement of its methodologies and survey designs in the past five years	R01	By authorizing statistical or methodological councils to take formal decisions on the methodology	Eurostat Experts' regular statistical reviews of key statistical areas (e.g. methodological discussion on excessive deficit procedure (EDP) statistics and government finance statistics; information relating to the Lithuanian GNI data and inventory of sources and methods; review of statistical practices used to compile the HICP); OECD experts' review on the compliance with the OECD Council Recommendation on Good Statistical Practice.		
Q02.4	How NSS seeked external endorsement of its methodologies and survey designs in the past five years	R01	By authorizing statistical or methodological councils to take formal decisions on the methodology	Peer reviews on the European statistics Code of Practice		
Q02.4	How NSS seeked external endorsement of its methodologies and survey designs in the past five years	R01	By authorizing statistical or methodological councils to take formal decisions on the methodology	The Methodological Council was set up in order to have a review of the used statistical methods from the external experts of the academic community. New statistical surveys or surveys which are subject to a major revision are discussed by the Methodological Council, which issues an opinion about the proposed changes. It is composed of ten members appointed by the SURS's Director-General. Three members are the employees of SURS and seven members are outside members â€“ experts from the field of statistical methodology from different scientific disciplines (in practice they are well known professors of statistics from the Universities). The Council is headed by the head of the Sector for Processes and Communication. The work of the Council is defined by the Instruction on the procedure for verification and approval of statistical surveys' methodology. Authorized producers are invited to participate at the sessions of the Council as observers, as well as to present their own statistical survey and benefit from the view of the experts.		
Q02.4	How NSS seeked external endorsement of its methodologies and survey designs in the past five years	R02	By using internationally recommended standards and methods			
Q02.4	How NSS seeked external endorsement of its methodologies and survey designs in the past five years	R02	By using internationally recommended standards and methods	0	4	4
Q02.4	How NSS seeked external endorsement of its methodologies and survey designs in the past five years	R02	By using internationally recommended standards and methods	1	89	96
Q02.4	How NSS seeked external endorsement of its methodologies and survey designs in the past five years	R02	By using internationally recommended standards and methods	Before a new statistical product is released, there is extensive vetting of methodologies, including external consultants (international, academia, etc.)		
Q02.4	How NSS seeked external endorsement of its methodologies and survey designs in the past five years	R02	By using internationally recommended standards and methods	By communicating with the NSO members.		
Q02.4	How NSS seeked external endorsement of its methodologies and survey designs in the past five years	R02	By using internationally recommended standards and methods	Certification System of Statitistical Quality		
Q02.4	How NSS seeked external endorsement of its methodologies and survey designs in the past five years	R02	By using internationally recommended standards and methods	Con un Comité Consultivo		
Q02.4	How NSS seeked external endorsement of its methodologies and survey designs in the past five years	R02	By using internationally recommended standards and methods	European Union Statistical regulations		
Q02.4	How NSS seeked external endorsement of its methodologies and survey designs in the past five years	R02	By using internationally recommended standards and methods	Eurostat Experts' regular statistical reviews of key statistical areas (e.g. methodological discussion on excessive deficit procedure (EDP) statistics and government finance statistics; information relating to the Lithuanian GNI data and inventory of sources and methods; review of statistical practices used to compile the HICP); OECD experts' review on the compliance with the OECD Council Recommendation on Good Statistical Practice.		
Q02.4	How NSS seeked external endorsement of its methodologies and survey designs in the past five years	R02	By using internationally recommended standards and methods	Peer reviews on the European statistics Code of Practice		
Q02.4	How NSS seeked external endorsement of its methodologies and survey designs in the past five years	R02	By using internationally recommended standards and methods	The Methodological Council was set up in order to have a review of the used statistical methods from the external experts of the academic community. New statistical surveys or surveys which are subject to a major revision are discussed by the Methodological Council, which issues an opinion about the proposed changes. It is composed of ten members appointed by the SURS's Director-General. Three members are the employees of SURS and seven members are outside members â€“ experts from the field of statistical methodology from different scientific disciplines (in practice they are well known professors of statistics from the Universities). The Council is headed by the head of the Sector for Processes and Communication. The work of the Council is defined by the Instruction on the procedure for verification and approval of statistical surveys' methodology. Authorized producers are invited to participate at the sessions of the Council as observers, as well as to present their own statistical survey and benefit from the view of the experts.		
Q02.4	How NSS seeked external endorsement of its methodologies and survey designs in the past five years	R03	By fully disclosing the applied methodology(ies)			
Q02.4	How NSS seeked external endorsement of its methodologies and survey designs in the past five years	R03	By fully disclosing the applied methodology(ies)	0	34	37
