QuestionID	QuestionText	BlockID	BlockText	Answer	N	Percentage
Q01.1b	Stakeholders represented in user council or organized user group in the past five years	R01	Government employees (administrative staff, technical staff)	1	54	58
Q01.1b	Stakeholders represented in user council or organized user group in the past five years	R01	Government employees (administrative staff, technical staff)	0	39	42
Q01.1b	Stakeholders represented in user council or organized user group in the past five years	R02	Policy-makers (ministers, politicians)	1	42	45
Q01.1b	Stakeholders represented in user council or organized user group in the past five years	R02	Policy-makers (ministers, politicians)	0	51	55
Q01.1b	Stakeholders represented in user council or organized user group in the past five years	R03	Workers' unions	0	68	73
Q01.1b	Stakeholders represented in user council or organized user group in the past five years	R03	Workers' unions	1	25	27
Q01.1b	Stakeholders represented in user council or organized user group in the past five years	R04	Chamber of commerce or other business networks	1	45	48
Q01.1b	Stakeholders represented in user council or organized user group in the past five years	R04	Chamber of commerce or other business networks	0	48	52
Q01.1b	Stakeholders represented in user council or organized user group in the past five years	R05	Academia and professional associations (e.g. statistical society)	1	52	56
Q01.1b	Stakeholders represented in user council or organized user group in the past five years	R05	Academia and professional associations (e.g. statistical society)	0	41	44
Q01.1b	Stakeholders represented in user council or organized user group in the past five years	R06	Civil society organizations (e.g., NGOs)	1	37	40
Q01.1b	Stakeholders represented in user council or organized user group in the past five years	R06	Civil society organizations (e.g., NGOs)	0	56	60
Q01.1b	Stakeholders represented in user council or organized user group in the past five years	R07	Mass media	1	28	30
Q01.1b	Stakeholders represented in user council or organized user group in the past five years	R07	Mass media	0	65	70
Q01.1b	Stakeholders represented in user council or organized user group in the past five years	R08	General public	1	21	23
Q01.1b	Stakeholders represented in user council or organized user group in the past five years	R08	General public	0	72	77
Q01.1b	Stakeholders represented in user council or organized user group in the past five years	R09	International organizations, including financial institutions	1	23	25
Q01.1b	Stakeholders represented in user council or organized user group in the past five years	R09	International organizations, including financial institutions	0	70	75
Q01.1b	Stakeholders represented in user council or organized user group in the past five years	R10	Other		81	87
Q01.1b	Stakeholders represented in user council or organized user group in the past five years	R10	Other	Environmental associations	1	1
Q01.1b	Stakeholders represented in user council or organized user group in the past five years	R10	Other	Research organizations	1	1
Q01.1b	Stakeholders represented in user council or organized user group in the past five years	R10	Other	Analysts, tourism industry, Eurostat	1	1
Q01.1b	Stakeholders represented in user council or organized user group in the past five years	R10	Other	Lithuanian Bishops' Conference	1	1
Q01.1b	Stakeholders represented in user council or organized user group in the past five years	R10	Other	Central Bank; Ministry of Finance	1	1
Q01.1b	Stakeholders represented in user council or organized user group in the past five years	R10	Other	Ministry representatives	1	1
Q01.1b	Stakeholders represented in user council or organized user group in the past five years	R10	Other	National Central Bank, local authorities	1	1
Q01.1b	Stakeholders represented in user council or organized user group in the past five years	R10	Other	Ministries and Government bodies, Professional Associations	1	1
Q01.1b	Stakeholders represented in user council or organized user group in the past five years	R10	Other	Parlement; Banque centrale	1	1
Q01.1b	Stakeholders represented in user council or organized user group in the past five years	R10	Other	Students, researchers and businesses	1	1
Q01.1b	Stakeholders represented in user council or organized user group in the past five years	R10	Other	National Bank	1	1
Q01.1b	Stakeholders represented in user council or organized user group in the past five years	R10	Other	Researchers from public, private and academia	1	1
