QuestionID	QuestionText	OrderM49	RegionCode	RegionName	SubRegionCode	SubRegionName	Subregion2Code	Subregion2Name	CountryName	M49	ISOalpha3	LDC	LLDC	SIDS	DevelopmentStatus	R01
Q04.5	Additional comments on challenges to the implementation of Principle 4	195	150	Europe	39	Southern Europe			Albania	8	ALB				Developed	
Q04.5	Additional comments on challenges to the implementation of Principle 4	30	2	Africa	202	Sub-Saharan Africa	17	Middle Africa	Angola	24	AGO	1			Developing	
Q04.5	Additional comments on challenges to the implementation of Principle 4	97	19	Americas	419	Latin America and the Caribbean	5	South America	Argentina	32	ARG				Developing	Questions 4.2.a./4.2.b.: All misuses were related to the political intervention (2007-2015).
Q04.5	Additional comments on challenges to the implementation of Principle 4	220	9	Oceania	53	Australia and New Zealand			Australia	36	AUS				Developed	While the ABS priorities remain essentially unchanged for the medium term we are very conscious of the need to adjust to the evolving expectations of the community and our customers in industry and government. It is important that we remain a trusted and reliable provider of official statistics and it is equally important that we continuously re-examine our information products and services to remain relevant. We will continue to consult widely with our stakeholders to ensure our choices reflect a sound balance between continuity and change, but change itself is necessary. The ABS is required to manage within the resources provided by Government and the Parliament, with user funding enabling us to deliver critical social statistics. The environment in which we are operating is challenging. There are increasing demands for new statistics and improved access to data. Our stakeholders expect quality statistics, first time every time, and we are confronting new business risks that are amplified while we transform our statistical business systems. When considering our corporate direction for 2018â€“19 and beyond, a number of key themes have been prominent: collaboration and partnering to build effectiveness and relevance; capital renewal to build systems resilience and stakeholder confidence; technical innovation to increase efficiency and enhance our capability to deliver in a more challenging environment; and workplace flexibility to maintain capacity. Underneath all of this change, the purpose and role of the ABS remains constant.
Q04.5	Additional comments on challenges to the implementation of Principle 4	211	150	Europe	155	Western Europe			Austria	40	AUT				Developed	
Q04.5	Additional comments on challenges to the implementation of Principle 4	168	150	Europe	151	Eastern Europe			Belarus	112	BLR				Developed	The Strategy for the development of state statistics of the Republic of Belarus until 2022 provides for the development and implementation of tools for statistical literacy development among users (conducting training workshops for users, conferences, presentations, posting useful information on Belstat's website (instructions, videos) to train various user groups to work databases/ databanks.
Q04.5	Additional comments on challenges to the implementation of Principle 4	212	150	Europe	155	Western Europe			Belgium	56	BEL				Developed	
Q04.5	Additional comments on challenges to the implementation of Principle 4	89	19	Americas	419	Latin America and the Caribbean	13	Central America	Belize	84	BLZ			1	Developing	
Q04.5	Additional comments on challenges to the implementation of Principle 4	143	142	Asia	34	Southern Asia			Bhutan	64	BTN	1	1		Developing	
Q04.5	Additional comments on challenges to the implementation of Principle 4	197	150	Europe	39	Southern Europe			Bosnia and Herzegovina	70	BIH				Developed	
Q04.5	Additional comments on challenges to the implementation of Principle 4	39	2	Africa	202	Sub-Saharan Africa	18	Southern Africa	Botswana	72	BWA		1		Developing	In the past five, the country has not had any erroneous interpretation, hence they was no response to that effect.
