QuestionID	QuestionText	BlockID	BlockText	Answer	RegionName	N	Percentage
Q11.3	How implementation of the UNFPOS is expected to change over the next 10 years	R01		The implementation of UNFPOS will be improved as long as these principles are at the same line with European Statistics Code of Practice principles, with INSTAT intends to fully implement over the next 10 years.	Europe	1	1.08
Q11.3	How implementation of the UNFPOS is expected to change over the next 10 years	R01		They will impact positively the oficial statistics, crucial tool for the country development.	Africa	1	1.08
Q11.3	How implementation of the UNFPOS is expected to change over the next 10 years	R01		* Updated Legal Framework.* Having a NSS fully coordinated.* Integral Statistical Quality Framework fully implemented.	Americas	1	1.08
Q11.3	How implementation of the UNFPOS is expected to change over the next 10 years	R01		Australian Statistics Advisory Council (ASAC) will identify opportunities and strategies to improve the coordination and effectiveness of Australia's statistical system, supporting initiatives such as: Stronger alignment with, and application of, the UN Fundamental Principles of Statistics by all levels of government in Australia. This should include further discussion and agreement between the Commonwealth and states and territories to maximise the development of administrative data for official statistical purposes through sharing and statistical data integration.Furthermore, any refresh or review of the UNFPOS principles provides an opportunity for the ABS to review itself whilst also considering how the broader NSS system within Australia operates. In addition, it gives us a chance to engage with key stakeholders and ascertain the needs and the quality of the data we produce.	Oceania	1	1.08
Q11.3	How implementation of the UNFPOS is expected to change over the next 10 years	R01			Europe	19	20.43
Q11.3	How implementation of the UNFPOS is expected to change over the next 10 years	R01		The implementation of the Strategy for the Development of State Statistics of the Republic of Belarus until 2022 will allow to: create an effective quality management system for statistical production that complies with the STB ISO 9001-2015 requirements, and ensure its effectiveness at all levels of the system of state statistical bodies; ensure the optimization of information flows and eliminate duplication in the work of the national statistical system; make the most of information technology and equipment that meet modern technical requirements for statistical production; optimize statistical tools and approaches to the use of administrative data to reduce the reporting burden on respondents; ensure continuous work to improve statistical literacy and user awareness; use international practices and modern means of communication in the development of multi-channel approaches to dissemination of official statistical information; build a system of statistical indicators that meets the needs of a wide range of users. Results of the Adapted Global Assessment of the National Statistical System which is scheduled for 2019 with the support of Eurostat will allow for identifing new directions for improving state statistical activities based on the United Nations Fundamental Principles of Official Statistics.	Europe	1	1.08
Q11.3	How implementation of the UNFPOS is expected to change over the next 10 years	R01		Continued advances are expected. However, the extent to which such advances can be made is heavily dependent on the level of financial support the SIB receives from the government over the next 10 years.	Americas	1	1.08
Q11.3	How implementation of the UNFPOS is expected to change over the next 10 years	R01		It will improve the functioning of the office in the production of quality and timely statistics. Technical capacity will be much improved.	Asia	1	1.08
Q11.3	How implementation of the UNFPOS is expected to change over the next 10 years	R01		Will be achieved noticeable progress in implementing	Europe	1	1.08
Q11.3	How implementation of the UNFPOS is expected to change over the next 10 years	R01		As we implement the NSDS and more sectors enrolled into the process, it increase awareness as well as implementation across the NSS and thus making the NSS be more effective.	Africa	1	1.08
Q11.3	How implementation of the UNFPOS is expected to change over the next 10 years	R01		The implementation of the UNFPOS will improve in the next 10 years with Confidentiality (principle 6) continue to be the best implemented principle. The implementation will strengthen the role of the Department of Statistics as the national statistical agency and improve the development of statistical capacity at national and international level.	Asia	1	1.08
Q11.3	How implementation of the UNFPOS is expected to change over the next 10 years	R01			Africa	4	4.3
Q11.3	How implementation of the UNFPOS is expected to change over the next 10 years	R01		Stronger coordination across the NSS; Canada data strategy	Americas	1	1.08
Q11.3	How implementation of the UNFPOS is expected to change over the next 10 years	R01		Not certain, as there is a great challenge in terms of some members in the NSS having their own charters/legal frameworks. However, the awareness campaigns may help in that some NSS members have started to put up formal statistics units who are now aware of the UNFPOs.	Americas	1	1.08
Q11.3	How implementation of the UNFPOS is expected to change over the next 10 years	R01		It will improve the quality of our statisical data and the robustness of our system.	Asia	1	1.08
Q11.3	How implementation of the UNFPOS is expected to change over the next 10 years	R01		Taking into account the changes observed in the NSS through the implementation of UNFPOS by means of different mechanisms in the country, it is possible to consider that for the next 10 years, Colombia will increase the trust and credibility of the statistics produced not only by the NSO, but by the NSS members. We also believe that the UNFPA could provide a framework which allows us to have more and better statistics in Colombia.	Americas	1	1.08
Q11.3	How implementation of the UNFPOS is expected to change over the next 10 years	R01		Improving access to data, documentation and quality.	Americas	1	1.08
Q11.3	How implementation of the UNFPOS is expected to change over the next 10 years	R01		Nous sommes optimiste car malgré les défis qui nous attendent, des avancées ont été réalisées.	Africa	1	1.08
Q11.3	How implementation of the UNFPOS is expected to change over the next 10 years	R01		not much, as the UNFPOS is mainly implemented, but there is still much to do in the implementation of the ESSCOP and ESSQAF.	Europe	1	1.08
Q11.3	How implementation of the UNFPOS is expected to change over the next 10 years	R01		Administrative, privately held data â€“ influence on timeliness, coherence, comparability	Europe	1	1.08
Q11.3	How implementation of the UNFPOS is expected to change over the next 10 years	R01		The implementation of UNFPOS in our country guarantees that the information produced is of quality, in addition to providing a greater scope to the users of the information, sensitizing both internal and external users the importance of having quality statistical information, for decision making at public police level based on evidence.	Americas	1	1.08
Q11.3	How implementation of the UNFPOS is expected to change over the next 10 years	R01		In the framework of implementation of national statistical strategy, NSO will be fully committed to the principles and its' implementation.	Africa	1	1.08
Q11.3	How implementation of the UNFPOS is expected to change over the next 10 years	R01		The implementation of a good NSS will help to produce high quality official statistics. This information will help to ensure good governance.The government will have data to observe the results of its investment projects. More statistical information of Equatorial Guinea will be available.	Africa	1	1.08
Q11.3	How implementation of the UNFPOS is expected to change over the next 10 years	R01		The implementation of the FP will improve the quality of our data, further strengthen the compliance with international statistical standards.	Asia	1	1.08
Q11.3	How implementation of the UNFPOS is expected to change over the next 10 years	R01		The European Code of Practice which was commonly developed between Eurostat and the National Statistical Institutes of the EU Member States is based on the UN Fundamental Prinicples. Further development of the Fundamental Principles and their implementation will be taken into consideration by improving the Code of Practice. In this context a close co-operation of international organisations (e.g. interagency working group) is essential in order to develop common standards.	Europe	1	1.08
Q11.3	How implementation of the UNFPOS is expected to change over the next 10 years	R01		Through the certification by ELSTAT of statistics produced by the ELSS agencies.	Europe	1	1.08
Q11.3	How implementation of the UNFPOS is expected to change over the next 10 years	R01		Avec les réformes en cours, l'UNFPOS qualifiera à  l'avenir le système statistique national.	Africa	1	1.08
Q11.3	How implementation of the UNFPOS is expected to change over the next 10 years	R01			Americas	1	1.08
Q11.3	How implementation of the UNFPOS is expected to change over the next 10 years	R01		Role and reputation of official statistics will further improve.	Europe	1	1.08
Q11.3	How implementation of the UNFPOS is expected to change over the next 10 years	R01		Through training and capacity development of producers and awareness of users and to include the principles in the annual plans and follow-up their application	Asia	1	1.08
Q11.3	How implementation of the UNFPOS is expected to change over the next 10 years	R01		In the current 24 hour news cycle the demand for information is constant and the quality of the data is a secondary consideration to the demand for headlines. We need to be cognizant of what can be achieved in our unique role as statisticians, as outlined in the UNFPOS, and communicated this to users and respondents. Not all data is created equally and the quality of our product and the principles that underpin that production should not eroded to meet perceived user demand. Of course we will continuously modernise and innovate to improve our products and speed of delivery but this cannot come at the cost of fundamental principles such as the confidentiality of our respondents and the independence of National Statistical Institutes.	Europe	1	1.08
