QuestionID	QuestionText	BlockID	BlockText	Answer	N	Percentage
Q03.3	Types of explanatory texts that accompany published data	R01	Erratum or any other form of error correction	1	57	61
Q03.3	Types of explanatory texts that accompany published data	R01	Erratum or any other form of error correction	0	36	39
Q03.3	Types of explanatory texts that accompany published data	R02	Notifications of major methodological changes	1	74	80
Q03.3	Types of explanatory texts that accompany published data	R02	Notifications of major methodological changes	0	19	20
Q03.3	Types of explanatory texts that accompany published data	R03	Metadata associated with each dataset	1	77	83
Q03.3	Types of explanatory texts that accompany published data	R03	Metadata associated with each dataset	0	16	17
Q03.3	Types of explanatory texts that accompany published data	R04	Guides on interpretation of data used and estimates	1	44	47
Q03.3	Types of explanatory texts that accompany published data	R04	Guides on interpretation of data used and estimates	0	49	53
Q03.3	Types of explanatory texts that accompany published data	R05	Manuals and protocols used by the NSS	0	44	47
Q03.3	Types of explanatory texts that accompany published data	R05	Manuals and protocols used by the NSS	1	49	53
Q03.3	Types of explanatory texts that accompany published data	R06	Other		85	91
Q03.3	Types of explanatory texts that accompany published data	R06	Other	Analysis of data	1	1
Q03.3	Types of explanatory texts that accompany published data	R06	Other	Data users receive no information  on quality of data. Only in weighing method , non-response issue is implicitly  explained.	1	1
Q03.3	Types of explanatory texts that accompany published data	R06	Other	Concepts and Definitions, Scope & Data Sources are provided in historical series and data published in reports and social and economic indicators.	1	1
Q03.3	Types of explanatory texts that accompany published data	R06	Other	each section of the yearbook has methodological notes	1	1
Q03.3	Types of explanatory texts that accompany published data	R06	Other	Statistical Analyses	1	1
Q03.3	Types of explanatory texts that accompany published data	R06	Other	SingStat Website has videos and infographics to explain statistical concepts and data, and the statistical tables on SingStat Table Builder contains explanatory footnotes.	1	1
Q03.3	Types of explanatory texts that accompany published data	R06	Other	INE publish ESMS (SDMX) metadata with each statistics	1	1
Q03.3	Types of explanatory texts that accompany published data	R06	Other	press releases	1	1
Q03.3	Types of explanatory texts that accompany published data	R07	None Of The Above	0	93	100
