QuestionID	QuestionText	BlockID	BlockText	Answer	N	Percentage
Q08.1	Agencies other than the NSO which produce official statistics on behalf of the government	R01	Statistical offices at the sub-national level (region, province, etc.)	0	49	52.69
Q08.1	Agencies other than the NSO which produce official statistics on behalf of the government	R01	Statistical offices at the sub-national level (region, province, etc.)	1	44	47.31
Q08.1	Agencies other than the NSO which produce official statistics on behalf of the government	R02	Statistical services in line ministries	1	80	86.02
Q08.1	Agencies other than the NSO which produce official statistics on behalf of the government	R02	Statistical services in line ministries	0	13	13.98
Q08.1	Agencies other than the NSO which produce official statistics on behalf of the government	R03	Statistical services in the Central Bank	1	84	90.32
Q08.1	Agencies other than the NSO which produce official statistics on behalf of the government	R03	Statistical services in the Central Bank	0	9	9.68
Q08.1	Agencies other than the NSO which produce official statistics on behalf of the government	R04	Statistical research and training centers	0	74	79.57
Q08.1	Agencies other than the NSO which produce official statistics on behalf of the government	R04	Statistical research and training centers	1	19	20.43
Q08.1	Agencies other than the NSO which produce official statistics on behalf of the government	R05	Private institutions	0	82	88.17
Q08.1	Agencies other than the NSO which produce official statistics on behalf of the government	R05	Private institutions	1	11	11.83
Q08.1	Agencies other than the NSO which produce official statistics on behalf of the government	R06	Public research institutions	0	71	76.34
Q08.1	Agencies other than the NSO which produce official statistics on behalf of the government	R06	Public research institutions	1	22	23.66
Q08.1	Agencies other than the NSO which produce official statistics on behalf of the government	R07	Supra-national bodies (e.g. Eurostat)	0	81	87.1
Q08.1	Agencies other than the NSO which produce official statistics on behalf of the government	R07	Supra-national bodies (e.g. Eurostat)	1	12	12.9
Q08.1	Agencies other than the NSO which produce official statistics on behalf of the government	R08	Other	0	86	92.47
Q08.1	Agencies other than the NSO which produce official statistics on behalf of the government	R08	Other	1	7	7.53
Q08.1	Agencies other than the NSO which produce official statistics on behalf of the government	R10	Other (detail)		86	92.47
Q08.1	Agencies other than the NSO which produce official statistics on behalf of the government	R10	Other (detail)	NSO Delegate Bodies	1	1.08
Q08.1	Agencies other than the NSO which produce official statistics on behalf of the government	R10	Other (detail)	statutory/regulatory authorities and government corporations	1	1.08
Q08.1	Agencies other than the NSO which produce official statistics on behalf of the government	R10	Other (detail)	The term official statistics is new in Denmark. In our new statistical law it is possoble for other institutions than the NSO upon request, to produce official statistics. So far no onstitutions outside the NSO prduce official statistics in Denmark	1	1.08
Q08.1	Agencies other than the NSO which produce official statistics on behalf of the government	R10	Other (detail)	State institutions, which provide official statistics	1	1.08
Q08.1	Agencies other than the NSO which produce official statistics on behalf of the government	R10	Other (detail)	List of institutions managing official statistics in Lithuania can be found at  https://www.stat.gov.lt/en/oficialiaja-statistika-tvarkancios-institucijos	1	1.08
Q08.1	Agencies other than the NSO which produce official statistics on behalf of the government	R10	Other (detail)	Statistical units in public agencies, eg. the immigration authority, Directorate of Fisheries, Public Health Institute etc.	1	1.08
Q08.1	Agencies other than the NSO which produce official statistics on behalf of the government	R10	Other (detail)	ONA:s	1	1.08
Q08.1	Agencies other than the NSO which produce official statistics on behalf of the government	R09	None Of The Above	0	93	100
