QuestionID	QuestionText	BlockID	BlockText	Answer	RegionName	N	Percentage
Q02.1a	Modalities of communication between chief statistician and policy-making authorities	R01	Meetings with Ministers/deputy Ministers	1	Europe	29	31
Q02.1a	Modalities of communication between chief statistician and policy-making authorities	R01	Meetings with Ministers/deputy Ministers	1	Africa	13	14
Q02.1a	Modalities of communication between chief statistician and policy-making authorities	R01	Meetings with Ministers/deputy Ministers	1	Americas	13	14
Q02.1a	Modalities of communication between chief statistician and policy-making authorities	R01	Meetings with Ministers/deputy Ministers	1	Oceania	4	4
Q02.1a	Modalities of communication between chief statistician and policy-making authorities	R01	Meetings with Ministers/deputy Ministers	0	Asia	3	3
Q02.1a	Modalities of communication between chief statistician and policy-making authorities	R01	Meetings with Ministers/deputy Ministers	0	Europe	6	6
Q02.1a	Modalities of communication between chief statistician and policy-making authorities	R01	Meetings with Ministers/deputy Ministers	1	Asia	21	23
Q02.1a	Modalities of communication between chief statistician and policy-making authorities	R01	Meetings with Ministers/deputy Ministers	0	Africa	4	4
Q02.1a	Modalities of communication between chief statistician and policy-making authorities	R02	Attending Upper/lower house hearings	1	Europe	16	17
Q02.1a	Modalities of communication between chief statistician and policy-making authorities	R02	Attending Upper/lower house hearings	0	Africa	11	12
Q02.1a	Modalities of communication between chief statistician and policy-making authorities	R02	Attending Upper/lower house hearings	0	Americas	8	9
Q02.1a	Modalities of communication between chief statistician and policy-making authorities	R02	Attending Upper/lower house hearings	1	Oceania	2	2
Q02.1a	Modalities of communication between chief statistician and policy-making authorities	R02	Attending Upper/lower house hearings	0	Europe	19	20
Q02.1a	Modalities of communication between chief statistician and policy-making authorities	R02	Attending Upper/lower house hearings	0	Asia	14	15
Q02.1a	Modalities of communication between chief statistician and policy-making authorities	R02	Attending Upper/lower house hearings	1	Africa	6	6
Q02.1a	Modalities of communication between chief statistician and policy-making authorities	R02	Attending Upper/lower house hearings	1	Americas	5	5
Q02.1a	Modalities of communication between chief statistician and policy-making authorities	R02	Attending Upper/lower house hearings	1	Asia	10	11
Q02.1a	Modalities of communication between chief statistician and policy-making authorities	R02	Attending Upper/lower house hearings	0	Oceania	2	2
Q02.1a	Modalities of communication between chief statistician and policy-making authorities	R03	Other		Europe	28	30
Q02.1a	Modalities of communication between chief statistician and policy-making authorities	R03	Other		Africa	15	16
Q02.1a	Modalities of communication between chief statistician and policy-making authorities	R03	Other	Chief of Cabinet of Ministers	Americas	1	1
Q02.1a	Modalities of communication between chief statistician and policy-making authorities	R03	Other	Department Head Meetings and regular engagement	Oceania	1	1
Q02.1a	Modalities of communication between chief statistician and policy-making authorities	R03	Other		Americas	11	12
Q02.1a	Modalities of communication between chief statistician and policy-making authorities	R03	Other		Asia	24	26
Q02.1a	Modalities of communication between chief statistician and policy-making authorities	R03	Other	Rèunions avec la tutelle ministérielle	Africa	1	1
Q02.1a	Modalities of communication between chief statistician and policy-making authorities	R03	Other	Réunion du Conseil de Cabinet Ministériel de tutelle	Africa	1	1
Q02.1a	Modalities of communication between chief statistician and policy-making authorities	R03	Other	The President of the HCSO participates as a permanent invitee at the meeting of the forum preparing the meeting of the Government and shall be invited to the item on the agenda of the meeting of the Government that concerns the tasks of the HCSO	Europe	1	1
Q02.1a	Modalities of communication between chief statistician and policy-making authorities	R03	Other	Access to key ministerial professional staff	Europe	1	1
Q02.1a	Modalities of communication between chief statistician and policy-making authorities	R03	Other	Any types of communication (letters, e-mails, telephone, face to face meetings etc)	Europe	1	1
Q02.1a	Modalities of communication between chief statistician and policy-making authorities	R03	Other		Oceania	3	3
Q02.1a	Modalities of communication between chief statistician and policy-making authorities	R03	Other	Dialouge meetings through ministries	Europe	1	1
Q02.1a	Modalities of communication between chief statistician and policy-making authorities	R03	Other	weekly attendance at the regular Government meetings	Europe	1	1
Q02.1a	Modalities of communication between chief statistician and policy-making authorities	R03	Other	The Director-General of SURS is a member of the Economic Committee of the Government.	Europe	1	1
Q02.1a	Modalities of communication between chief statistician and policy-making authorities	R03	Other	Meeting with ministry	Europe	1	1
Q02.1a	Modalities of communication between chief statistician and policy-making authorities	R03	Other	varies, depending on the situation	Americas	1	1
