QuestionID	QuestionText	BlockID	BlockText	Answer	N	Percentage
Q02.10a	Type of training received by agencies in the NSS concerning open data, data privacy or access to information policies and principles	R01		The knowledge is limited to the activities and events carried out by the PCBS, in which the employees of the National Statistical System join, and in general the subject of data privacy and confidentiality, publishing policies and access to data are topics that are addressed when implementing training courses by PCBS, which are usually implemented annually.	1	1
Q02.10a	Type of training received by agencies in the NSS concerning open data, data privacy or access to information policies and principles	R01		Se convocaron a reuniones para dar a conocer sobre los datos abiertos y privacidad de datos.	1	1
Q02.10a	Type of training received by agencies in the NSS concerning open data, data privacy or access to information policies and principles	R01		Orientation on the Data Privacy Act	1	1
Q02.10a	Type of training received by agencies in the NSS concerning open data, data privacy or access to information policies and principles	R01		Ministry of Digital Affairs responsible for coordination of the national Programme for Opening Public Data is an organizer of this kind of training for ministries, central and regional public authorities	1	1
Q02.10a	Type of training received by agencies in the NSS concerning open data, data privacy or access to information policies and principles	R01		Ù†Ø¹Ù… Ù‡Ù†Ø§Ùƒ Ø§Ù‡ØªÙ…Ø§Ù… Ù…Ù† Ø§Ù„Ù…Ø¤Ø³Ø³Ø§Øª ÙˆØ§Ù„ÙˆØ²Ø±Ø§Øª Ø­ÙˆÙ„ Ø§Ù„Ø¨ÙŠØ§Ù†Ø§Øª Ø§Ù„Ù…ÙØªÙˆØ­Ø©	1	1
Q02.10a	Type of training received by agencies in the NSS concerning open data, data privacy or access to information policies and principles	R01		The Central Bank in ape Town, South Africa in 2017	1	1
Q02.10a	Type of training received by agencies in the NSS concerning open data, data privacy or access to information policies and principles	R01		- specialized staff from other authorities was trained on above issues in the framework of NBS connection to Government Interoperability Platform M-Connect;	1	1
Q02.10a	Type of training received by agencies in the NSS concerning open data, data privacy or access to information policies and principles	R01		In conformity with Annual Plan for Personnel Training.	1	1
Q02.10a	Type of training received by agencies in the NSS concerning open data, data privacy or access to information policies and principles	R01		The Sierra Leone Police and the Environment Protection Agency (EPA)	1	1
Q02.10a	Type of training received by agencies in the NSS concerning open data, data privacy or access to information policies and principles	R01		Annual briefings are part of training for all staff in public service.	1	1
Q02.10a	Type of training received by agencies in the NSS concerning open data, data privacy or access to information policies and principles	R01		SURS does not have detailed information about trainings in other agencies in the NSS.	1	1
Q02.10a	Type of training received by agencies in the NSS concerning open data, data privacy or access to information policies and principles	R01		Some of the Departments that deal with administrative data have received trainin gon open data.	1	1
Q02.10a	Type of training received by agencies in the NSS concerning open data, data privacy or access to information policies and principles	R01		GDPR har meant that several institutions have revisited this part of their production	1	1
Q02.10a	Type of training received by agencies in the NSS concerning open data, data privacy or access to information policies and principles	R01		staff of other government agencies such as Ministry of Education.	1	1
Q02.10a	Type of training received by agencies in the NSS concerning open data, data privacy or access to information policies and principles	R01		TurkStat provides tailor-made training programs to the stakeholder institutions in the Official Statistics Program (OSP) based on demands of these institutions. In this context, a training program including data privacy for one of these institutions (General Directorate of State Railways) was organized in 2018. Also, an annual training program is being arranged for all institutions and organizations included in the OSP for the purpose of improving capabilities of the participants through providing necessary information on data collection methods, statistical methodologies and techniques and data analysis. In future, subjects concerning open data, data privacy or access to information policies and principles may considered to be included in this training program.	1	1
Q02.10a	Type of training received by agencies in the NSS concerning open data, data privacy or access to information policies and principles	R01		Government has a policy on information access	1	1
Q02.10a	Type of training received by agencies in the NSS concerning open data, data privacy or access to information policies and principles	R01		The seminar entitled "European Statistics Code of Practice and other documents regulating the set-up of the national statistical system" (September 28, 2018) for the staff from the Ministry of Finance and the National Bank of Ukraine who together with the State Statistics Service compose the national statistical system in line with Ukraine's law on the state statistics	1	1
Q02.10a	Type of training received by agencies in the NSS concerning open data, data privacy or access to information policies and principles	R01		some employees have attended workshops on open data, smart data, big data...etc.	1	1
Q02.10a	Type of training received by agencies in the NSS concerning open data, data privacy or access to information policies and principles	R01		Professional statisticians are required to attend training on legal aspects of the use of statistical information, including statutory frameworks such as data protection legislation and ethical considerations. Individual government departments also run internal programmes that are specific to their operational environments, especially where those involve the use of sensitive personal information.	1	1
Q02.10a	Type of training received by agencies in the NSS concerning open data, data privacy or access to information policies and principles	R01		https://digital.gov/open-data-policy-m-13-13/	1	1
