QuestionID	QuestionText	BlockID	BlockText	Answer	RegionName	N	Percentage
Q05.3a	Aspects considered in the quality management framework	R01	Monitoring of production processes, including targets (e.g. number of records failing validation checks)	1	Europe	29	31.18
Q05.3a	Aspects considered in the quality management framework	R01	Monitoring of production processes, including targets (e.g. number of records failing validation checks)	0	Africa	8	8.6
Q05.3a	Aspects considered in the quality management framework	R01	Monitoring of production processes, including targets (e.g. number of records failing validation checks)	1	Americas	12	12.9
Q05.3a	Aspects considered in the quality management framework	R01	Monitoring of production processes, including targets (e.g. number of records failing validation checks)	1	Oceania	2	2.15
Q05.3a	Aspects considered in the quality management framework	R01	Monitoring of production processes, including targets (e.g. number of records failing validation checks)	0	Europe	6	6.45
Q05.3a	Aspects considered in the quality management framework	R01	Monitoring of production processes, including targets (e.g. number of records failing validation checks)	0	Americas	1	1.08
Q05.3a	Aspects considered in the quality management framework	R01	Monitoring of production processes, including targets (e.g. number of records failing validation checks)	0	Asia	7	7.53
Q05.3a	Aspects considered in the quality management framework	R01	Monitoring of production processes, including targets (e.g. number of records failing validation checks)	1	Africa	9	9.68
Q05.3a	Aspects considered in the quality management framework	R01	Monitoring of production processes, including targets (e.g. number of records failing validation checks)	1	Asia	17	18.28
Q05.3a	Aspects considered in the quality management framework	R01	Monitoring of production processes, including targets (e.g. number of records failing validation checks)	0	Oceania	2	2.15
Q05.3a	Aspects considered in the quality management framework	R02	Monitoring of outputs (including after they have been published)	1	Europe	26	27.96
Q05.3a	Aspects considered in the quality management framework	R02	Monitoring of outputs (including after they have been published)	0	Africa	11	11.83
Q05.3a	Aspects considered in the quality management framework	R02	Monitoring of outputs (including after they have been published)	1	Americas	10	10.75
Q05.3a	Aspects considered in the quality management framework	R02	Monitoring of outputs (including after they have been published)	1	Oceania	2	2.15
Q05.3a	Aspects considered in the quality management framework	R02	Monitoring of outputs (including after they have been published)	0	Europe	9	9.68
Q05.3a	Aspects considered in the quality management framework	R02	Monitoring of outputs (including after they have been published)	0	Americas	3	3.23
Q05.3a	Aspects considered in the quality management framework	R02	Monitoring of outputs (including after they have been published)	1	Asia	18	19.35
Q05.3a	Aspects considered in the quality management framework	R02	Monitoring of outputs (including after they have been published)	1	Africa	6	6.45
Q05.3a	Aspects considered in the quality management framework	R02	Monitoring of outputs (including after they have been published)	0	Asia	6	6.45
Q05.3a	Aspects considered in the quality management framework	R02	Monitoring of outputs (including after they have been published)	0	Oceania	2	2.15
Q05.3a	Aspects considered in the quality management framework	R03	Revisions analysis (e.g. trade-offs between accuracy and timeliness of products)	1	Europe	23	24.73
Q05.3a	Aspects considered in the quality management framework	R03	Revisions analysis (e.g. trade-offs between accuracy and timeliness of products)	0	Africa	10	10.75
Q05.3a	Aspects considered in the quality management framework	R03	Revisions analysis (e.g. trade-offs between accuracy and timeliness of products)	1	Americas	10	10.75
Q05.3a	Aspects considered in the quality management framework	R03	Revisions analysis (e.g. trade-offs between accuracy and timeliness of products)	1	Oceania	2	2.15
Q05.3a	Aspects considered in the quality management framework	R03	Revisions analysis (e.g. trade-offs between accuracy and timeliness of products)	0	Americas	3	3.23
Q05.3a	Aspects considered in the quality management framework	R03	Revisions analysis (e.g. trade-offs between accuracy and timeliness of products)	0	Asia	11	11.83
Q05.3a	Aspects considered in the quality management framework	R03	Revisions analysis (e.g. trade-offs between accuracy and timeliness of products)	0	Europe	12	12.9
Q05.3a	Aspects considered in the quality management framework	R03	Revisions analysis (e.g. trade-offs between accuracy and timeliness of products)	1	Africa	7	7.53
Q05.3a	Aspects considered in the quality management framework	R03	Revisions analysis (e.g. trade-offs between accuracy and timeliness of products)	1	Asia	13	13.98
Q05.3a	Aspects considered in the quality management framework	R03	Revisions analysis (e.g. trade-offs between accuracy and timeliness of products)	0	Oceania	2	2.15
Q05.3a	Aspects considered in the quality management framework	R04	Quality management responsibilities (including assignment of tasks to specific unit(s) or position(s))	1	Europe	28	30.11
Q05.3a	Aspects considered in the quality management framework	R04	Quality management responsibilities (including assignment of tasks to specific unit(s) or position(s))	0	Africa	10	10.75
Q05.3a	Aspects considered in the quality management framework	R04	Quality management responsibilities (including assignment of tasks to specific unit(s) or position(s))	1	Americas	9	9.68
Q05.3a	Aspects considered in the quality management framework	R04	Quality management responsibilities (including assignment of tasks to specific unit(s) or position(s))	1	Oceania	2	2.15
Q05.3a	Aspects considered in the quality management framework	R04	Quality management responsibilities (including assignment of tasks to specific unit(s) or position(s))	0	Americas	4	4.3
Q05.3a	Aspects considered in the quality management framework	R04	Quality management responsibilities (including assignment of tasks to specific unit(s) or position(s))	0	Asia	9	9.68
Q05.3a	Aspects considered in the quality management framework	R04	Quality management responsibilities (including assignment of tasks to specific unit(s) or position(s))	1	Africa	7	7.53
Q05.3a	Aspects considered in the quality management framework	R04	Quality management responsibilities (including assignment of tasks to specific unit(s) or position(s))	1	Asia	15	16.13
Q05.3a	Aspects considered in the quality management framework	R04	Quality management responsibilities (including assignment of tasks to specific unit(s) or position(s))	0	Europe	7	7.53
Q05.3a	Aspects considered in the quality management framework	R04	Quality management responsibilities (including assignment of tasks to specific unit(s) or position(s))	0	Oceania	2	2.15
Q05.3a	Aspects considered in the quality management framework	R05	Training programme for staff	1	Europe	25	26.88
Q05.3a	Aspects considered in the quality management framework	R05	Training programme for staff	0	Africa	9	9.68
Q05.3a	Aspects considered in the quality management framework	R05	Training programme for staff	0	Americas	3	3.23
Q05.3a	Aspects considered in the quality management framework	R05	Training programme for staff	1	Oceania	2	2.15
Q05.3a	Aspects considered in the quality management framework	R05	Training programme for staff	0	Europe	10	10.75
Q05.3a	Aspects considered in the quality management framework	R05	Training programme for staff	0	Asia	7	7.53
Q05.3a	Aspects considered in the quality management framework	R05	Training programme for staff	1	Africa	8	8.6
Q05.3a	Aspects considered in the quality management framework	R05	Training programme for staff	1	Americas	10	10.75
Q05.3a	Aspects considered in the quality management framework	R05	Training programme for staff	1	Asia	17	18.28
Q05.3a	Aspects considered in the quality management framework	R05	Training programme for staff	0	Oceania	2	2.15
