QuestionID	QuestionText	BlockID	BlockText	Answer	N	Percentage
Q11.5	How long did it take to fill out this questionnaire (in minutes)?	R01			19	20
Q11.5	How long did it take to fill out this questionnaire (in minutes)?	R01		20	2	2
Q11.5	How long did it take to fill out this questionnaire (in minutes)?	R01		60	8	9
Q11.5	How long did it take to fill out this questionnaire (in minutes)?	R01		300	5	5
Q11.5	How long did it take to fill out this questionnaire (in minutes)?	R01		240	6	6
Q11.5	How long did it take to fill out this questionnaire (in minutes)?	R01		180	6	6
Q11.5	How long did it take to fill out this questionnaire (in minutes)?	R01		37	1	1
Q11.5	How long did it take to fill out this questionnaire (in minutes)?	R01		90	3	3
Q11.5	How long did it take to fill out this questionnaire (in minutes)?	R01		360	2	2
Q11.5	How long did it take to fill out this questionnaire (in minutes)?	R01		307	1	1
Q11.5	How long did it take to fill out this questionnaire (in minutes)?	R01		480	2	2
Q11.5	How long did it take to fill out this questionnaire (in minutes)?	R01		600	2	2
Q11.5	How long did it take to fill out this questionnaire (in minutes)?	R01		540	1	1
Q11.5	How long did it take to fill out this questionnaire (in minutes)?	R01		80	2	2
Q11.5	How long did it take to fill out this questionnaire (in minutes)?	R01		630	1	1
Q11.5	How long did it take to fill out this questionnaire (in minutes)?	R01		120	9	10
Q11.5	How long did it take to fill out this questionnaire (in minutes)?	R01		210	1	1
Q11.5	How long did it take to fill out this questionnaire (in minutes)?	R01		1920	1	1
Q11.5	How long did it take to fill out this questionnaire (in minutes)?	R01		5760	1	1
Q11.5	How long did it take to fill out this questionnaire (in minutes)?	R01		95	1	1
Q11.5	How long did it take to fill out this questionnaire (in minutes)?	R01		30	3	3
Q11.5	How long did it take to fill out this questionnaire (in minutes)?	R01		45	3	3
Q11.5	How long did it take to fill out this questionnaire (in minutes)?	R01		1	1	1
Q11.5	How long did it take to fill out this questionnaire (in minutes)?	R01		50	2	2
Q11.5	How long did it take to fill out this questionnaire (in minutes)?	R01		103	1	1
Q11.5	How long did it take to fill out this questionnaire (in minutes)?	R01		2	1	1
Q11.5	How long did it take to fill out this questionnaire (in minutes)?	R01		0	1	1
Q11.5	How long did it take to fill out this questionnaire (in minutes)?	R01		65	1	1
Q11.5	How long did it take to fill out this questionnaire (in minutes)?	R01		138	1	1
Q11.5	How long did it take to fill out this questionnaire (in minutes)?	R01		1200	1	1
Q11.5	How long did it take to fill out this questionnaire (in minutes)?	R01		110	1	1
Q11.5	How long did it take to fill out this questionnaire (in minutes)?	R01		15	1	1
Q11.5	How long did it take to fill out this questionnaire (in minutes)?	R01		70	1	1
Q11.5	How long did it take to fill out this questionnaire (in minutes)?	R01		10	1	1
