QuestionID	QuestionText	BlockID	BlockText	Answer	N	Percentage
Q10.2	Ways in which international cooperation has affected the functioning of your NSS	R01		INSTAT has participated and organized several activities in national and international level by increasing the image of NSS with a special focus to Official Statistics. Also INSTAT has established dedicated working groups with Donors which are regularly organised.	1	1.08
Q10.2	Ways in which international cooperation has affected the functioning of your NSS	R01		In the improvement of the methodology;Promoting the capacity building.	1	1.08
Q10.2	Ways in which international cooperation has affected the functioning of your NSS	R01		International cooperation was a key element that supported INDEC's recent recovery, and its enhancement is both a short and long term strategic line of action of the NSO.	1	1.08
Q10.2	Ways in which international cooperation has affected the functioning of your NSS	R01		Building international statistical capability: The ABS is funded by the Australian Department of Foreign Affairs and Trade (DFAT) to deliver initiatives under the aid program through bilateral arrangements with NSOs under DFAT's regional economic governance initiatives. The ABS also partners with DFAT to support regional statistical capability development and institutional strengthening under the Australian Government's foreign policy priorities and aid program, assisting to enhance economic governance, regional security and stability, improve institutions, promote prosperity and enhance accountability. At the time of this assessment, the ABS supports five long-term partnerships to provide technical assistance and statistical leadership support. These partnerships are with: ï‚· Indonesia; ï‚· Timor-Leste; ï‚· Papua New Guinea; ï‚· Fiji; and ï‚· the Pacific region. The Australian Statistician has signed a Memorandum of Understanding (MOU) with the counterpart Chief Statistician for most of these programs, which articulates the partnership principles, mutual obligations and the parameters of our engagement with each country. For example, Statistics Indonesia and the ABS have had agreements in place for over 20 years and recently signed a milestone five-year agreement broadening the collaboration of statistical activities.	1	1.08
Q10.2	Ways in which international cooperation has affected the functioning of your NSS	R01			34	36.56
Q10.2	Ways in which international cooperation has affected the functioning of your NSS	R01		Thanks to cooperation with international organizations and foreign statistical offices in the course of consistent implementation of medium-term strategic programmes for the development of state statistics, we managed to create a legal framework, a system of statistical indicators and a methodology of their compilation based on international standards and rules.	1	1.08
Q10.2	Ways in which international cooperation has affected the functioning of your NSS	R01		Learning by the exchange and sharing of experiences	1	1.08
Q10.2	Ways in which international cooperation has affected the functioning of your NSS	R01		In the past two years, technical cooperation has assisted the SIB greatly in moving forward its work on the organizing and strengthening of the NSS as well as the improvement of its national accounts methodology. More generally, technical cooperation has been utilized to build capacity within the Institute and improve the quality of its core statistics and data collection methodologies.	1	1.08
Q10.2	Ways in which international cooperation has affected the functioning of your NSS	R01		expanding existing knowledge in order to improve statistics in Bosnia and Herzegovina	1	1.08
Q10.2	Ways in which international cooperation has affected the functioning of your NSS	R01		The organization has benefited from South to South Cooperation	1	1.08
Q10.2	Ways in which international cooperation has affected the functioning of your NSS	R01		Enhancement in data compilation, reducing data gaps, and streamlining data processes.	1	1.08
Q10.2	Ways in which international cooperation has affected the functioning of your NSS	R01		Better quality of data production	1	1.08
Q10.2	Ways in which international cooperation has affected the functioning of your NSS	R01		International cooperation promotes the development and implementation of international standards and frameworks, enabling StatCan to provide a consistent and coherent picture of the Canadian economy, society and environment. It supports evidence-based policy and allows Canadian decision makers to draw valid and necessary comparisons between Canada's performance and that of other countries. Strong, internationally comparable statistics allow Canadians to make informed decisions affecting their own lives and futures. Knowledge and experience gained through various international activities supports the development of a modern, engaged, self-reliant and innovative work force. International knowledge-sharing offers unique opportunities for employees to explore other countries' tools and methods, and fosters innovation at Statistics Canada.	1	1.08
