QuestionID	QuestionText	BlockID	BlockText	Answer	RegionName	N	Percentage
Q10.3	Existence of donor coordination mechanism or basket fund for statistics (if country receives support from donors)	R01		Yes	Europe	9	10
Q10.3	Existence of donor coordination mechanism or basket fund for statistics (if country receives support from donors)	R01		No	Africa	7	8
Q10.3	Existence of donor coordination mechanism or basket fund for statistics (if country receives support from donors)	R01		No	Americas	6	6
Q10.3	Existence of donor coordination mechanism or basket fund for statistics (if country receives support from donors)	R01		N/A	Oceania	1	1
Q10.3	Existence of donor coordination mechanism or basket fund for statistics (if country receives support from donors)	R01		N/A	Europe	19	20
Q10.3	Existence of donor coordination mechanism or basket fund for statistics (if country receives support from donors)	R01		No	Asia	5	5
Q10.3	Existence of donor coordination mechanism or basket fund for statistics (if country receives support from donors)	R01		Yes	Africa	9	10
Q10.3	Existence of donor coordination mechanism or basket fund for statistics (if country receives support from donors)	R01		N/A	Americas	5	5
Q10.3	Existence of donor coordination mechanism or basket fund for statistics (if country receives support from donors)	R01		N/A	Asia	7	8
Q10.3	Existence of donor coordination mechanism or basket fund for statistics (if country receives support from donors)	R01		Yes	Americas	2	2
Q10.3	Existence of donor coordination mechanism or basket fund for statistics (if country receives support from donors)	R01		No	Europe	7	8
Q10.3	Existence of donor coordination mechanism or basket fund for statistics (if country receives support from donors)	R01		Yes	Asia	12	13
Q10.3	Existence of donor coordination mechanism or basket fund for statistics (if country receives support from donors)	R01		No	Oceania	3	3
Q10.3	Existence of donor coordination mechanism or basket fund for statistics (if country receives support from donors)	R01		N/A	Africa	1	1
