QuestionID	QuestionText	BlockID	BlockText	Answer	N	Percentage
Q05.4	Measure(s) being applied to reduce respondent burden	R01	Repurposing administrative records and other data sources (e.g. big data) for statistical use	1	65	70
Q05.4	Measure(s) being applied to reduce respondent burden	R01	Repurposing administrative records and other data sources (e.g. big data) for statistical use	0	28	30
Q05.4	Measure(s) being applied to reduce respondent burden	R02	Reducing sample sizes and/or innovating on sampling techniques (for example, crowdsourcing)	1	44	47
Q05.4	Measure(s) being applied to reduce respondent burden	R02	Reducing sample sizes and/or innovating on sampling techniques (for example, crowdsourcing)	0	49	53
Q05.4	Measure(s) being applied to reduce respondent burden	R03	Having integrated surveys and/or coordinating surveys between government agencies	0	30	32
Q05.4	Measure(s) being applied to reduce respondent burden	R03	Having integrated surveys and/or coordinating surveys between government agencies	1	63	68
Q05.4	Measure(s) being applied to reduce respondent burden	R04	Simplifying questionnaires and/or prefilling them	1	73	78
Q05.4	Measure(s) being applied to reduce respondent burden	R04	Simplifying questionnaires and/or prefilling them	0	20	22
Q05.4	Measure(s) being applied to reduce respondent burden	R05	Producing projections and estimates	1	44	47
Q05.4	Measure(s) being applied to reduce respondent burden	R05	Producing projections and estimates	0	49	53
Q05.4	Measure(s) being applied to reduce respondent burden	R06	Other		87	94
Q05.4	Measure(s) being applied to reduce respondent burden	R06	Other	The respondent's calendar is posted on Belstat's official website, as well as a schedule of primary data collection in electronic form that contains information on the start date and the deadline for statistical reports collection for each statistical survey for each reporting period; The online report collection provides the possibility for respondent to receive an individual list of required forms	1	1
Q05.4	Measure(s) being applied to reduce respondent burden	R06	Other	coordinated (Poisson) sampling; implementation of electronic questionnaires with drop down menus for answers	1	1
Q05.4	Measure(s) being applied to reduce respondent burden	R06	Other	Sharing data between different statistics within NSO and NSS. Yearly assessment of respondent burden of every survey in the Decree of the CZSO on the Programme of Statistical Surveys.	1	1
Q05.4	Measure(s) being applied to reduce respondent burden	R06	Other	Digitalisatin of questionnaires	1	1
Q05.4	Measure(s) being applied to reduce respondent burden	R06	Other	use of different replicates per survey round	1	1
Q05.4	Measure(s) being applied to reduce respondent burden	R06	Other	Every new additional data collection has to go through a review by OMB.	1	1
Q05.4	Measure(s) being applied to reduce respondent burden	R07	None Of The Above	0	90	97
Q05.4	Measure(s) being applied to reduce respondent burden	R07	None Of The Above	1	3	3
