QuestionID	QuestionText	BlockID	BlockText	Answer	N	Percentage
Q01.8	Aditional comments on challenges to the implementation of Principle 1	R01			58	62
Q01.8	Aditional comments on challenges to the implementation of Principle 1	R01		The Strategy for the development of state statistics of the Republic of Belarus until 2022 makes provisions for wider access of users to microdata for research purposes and analysis. A standard procedure of dissemination of such data is planned to be developed.	1	1
Q01.8	Aditional comments on challenges to the implementation of Principle 1	R01		the answers to the questions 1.7b and 1.7c only apply to aggregates	1	1
Q01.8	Aditional comments on challenges to the implementation of Principle 1	R01		Limited financial and human resources present the main constraint to more frequent consultation with data users and the establishment of formal groups for this purpose.	1	1
Q01.8	Aditional comments on challenges to the implementation of Principle 1	R01		Currently the challenges are limited as all have equal access to statistical information at the same time as per the Statistics Act.The organization has a pricing policy as away of cost recovery to those who access the data and use if for commercial purposes. The country does not have an Open Data Policy at the moment--however the NSO makes efforts in ensuring that data is easily accessible through the Open Data Platforms as well as the Website.	1	1
Q01.8	Aditional comments on challenges to the implementation of Principle 1	R01		1.6 - the process causes significant delay in the release of the report	1	1
Q01.8	Aditional comments on challenges to the implementation of Principle 1	R01		We do not have further comments about this principle.	1	1
Q01.8	Aditional comments on challenges to the implementation of Principle 1	R01		WE DON'T HAVE ACCESS TO ALL THE INFORMATIONS TO METADATA.SO, THE LAW STATISTICAL IS NOT KNOWN BY EVERYBODY.	1	1
Q01.8	Aditional comments on challenges to the implementation of Principle 1	R01		1.7. The answers refer to anonymized microdata. There are other databases of microdata that require signing confidentiality agreements and cannot be used.	1	1
Q01.8	Aditional comments on challenges to the implementation of Principle 1	R01		https://www.czso.cz/csu/czso/conditions_for_use_and_further_dissemination)	1	1
Q01.8	Aditional comments on challenges to the implementation of Principle 1	R01		The identification of the users, the needs and the evaluation of their satisfaction in relation to the information and the products to which they have access, is not formalized in the NSS, the mechanisms or methodologies for this subject are little known for the NSS	1	1
Q01.8	Aditional comments on challenges to the implementation of Principle 1	R01		There is no Challenges faced in applying principle 1 as we obey the statistical law that guarantee relevance of statistical products.	1	1
Q01.8	Aditional comments on challenges to the implementation of Principle 1	R01		Nowadays, the microdata are not available online for users.	1	1
Q01.8	Aditional comments on challenges to the implementation of Principle 1	R01		Questions 1.7a, 1.7b, 1.7c are not clear. It is impossible to answer.The situation in Estonia is as follows.1. All the statistics is published free of charge.2. The microdata is accessible for research for a fee according to the rules published https://www.stat.ee/use-of-confidential-data	1	1
Q01.8	Aditional comments on challenges to the implementation of Principle 1	R01		There is no specific challenge in France to implement principle 1.	1	1
Q01.8	Aditional comments on challenges to the implementation of Principle 1	R01		En général, il n'y a pas d'obstacle à  ce principe.	1	1
Q01.8	Aditional comments on challenges to the implementation of Principle 1	R01		Since the Statistical Centre of Iran(SCI) is affiliated to the Plan and Budget Organization of Islamic Republic of Iran acting as the Vice- Presidency, some people have doubts on impartiality of the SCI, but based on the UNFPOS and the SCI Law, this Centre is independent and impartial organization in producing ,compiling and releasing official statistics.	1	1
Q01.8	Aditional comments on challenges to the implementation of Principle 1	R01		1.4a, 1.4b	1	1
Q01.8	Aditional comments on challenges to the implementation of Principle 1	R01		No microdata is available online, only aggregates	1	1
Q01.8	Aditional comments on challenges to the implementation of Principle 1	R01		Refer to questions 1.2 (a) to 1.2 (c)The previous National Strategy for the Development of Statistics (NSDS) was in place during the period 2007-2012. A new National Strategy for Official Statistics (NSOS) is long overdue. It is finally being developed prepared and will be in place as from 2019.	1	1
Q01.8	Aditional comments on challenges to the implementation of Principle 1	R01		The main challenge in the short and medium term is to harmonize the legal frameworks with the statistical framework, in order to promote and support the standardization of statistical and geographical information on a national level; as well as harmonizing administrative records for statistical and geographical purposes, with the aim of increasing the timeliness of dissemination of information and reducing the cost of data capture, the generation of information and lessen the burden of the system's informants.	1	1
Q01.8	Aditional comments on challenges to the implementation of Principle 1	R01		Statistical literacy of users should be enhanced. Branding and labeling.	1	1
Q01.8	Aditional comments on challenges to the implementation of Principle 1	R01		Regarding the question number 1.4. the key challenge is to have the strategy of dissemination and communication. Other challenge is the dissemination of data in local language and in timeliness.	1	1
Q01.8	Aditional comments on challenges to the implementation of Principle 1	R01		Nil	1	1
Q01.8	Aditional comments on challenges to the implementation of Principle 1	R01		All stakeholders are aware of the impartiality and equal access to data.	1	1
Q01.8	Aditional comments on challenges to the implementation of Principle 1	R01		New Zealand has its own framework of principles and protocols for producers of Tier 1 statistics. This framework is based on UN fundamental principles for official statistics, NZ regulatory environment and these recommendations.	1	1
Q01.8	Aditional comments on challenges to the implementation of Principle 1	R01		If aggregates here means statistics - it is open for all users for full use.	1	1
Q01.8	Aditional comments on challenges to the implementation of Principle 1	R01		SOME PARTS OF THIS PRINCIPLE DOES NOT GO IN LINE WITH NATIONAL STATISTICAL LOW	1	1
Q01.8	Aditional comments on challenges to the implementation of Principle 1	R01		All data are disseminated according to the Principle 1.The challenge concerns the proper and timely implementation of the obligatins or recommendations of international organizations regarding data transmission systems.	1	1
Q01.8	Aditional comments on challenges to the implementation of Principle 1	R01		We are strongly following the Principle 1. Official statistics is publicly available for the general public. All users have equal access.	1	1
