QuestionID	QuestionText	OrderM49	RegionCode	RegionName	SubRegionCode	SubRegionName	Subregion2Code	Subregion2Name	CountryName	M49	ISOalpha3	LDC	LLDC	SIDS	DevelopmentStatus	R01
Q06.4a	Regulations that indicate the circumstances under which individual data can be disclosed	195	150	Europe	39	Southern Europe			Albania	8	ALB				Developed	Article 31 of the Law no. 17/2018 "On official statistics"Internal Regulation on respecting statistical confidentiality principle
Q06.4a	Regulations that indicate the circumstances under which individual data can be disclosed	30	2	Africa	202	Sub-Saharan Africa	17	Middle Africa	Angola	24	AGO	1			Developing	
Q06.4a	Regulations that indicate the circumstances under which individual data can be disclosed	97	19	Americas	419	Latin America and the Caribbean	5	South America	Argentina	32	ARG				Developing	
Q06.4a	Regulations that indicate the circumstances under which individual data can be disclosed	220	9	Oceania	53	Australia and New Zealand			Australia	36	AUS				Developed	In limited cases the ABS utilises the Census and Statistics (Information Release and Access) Determination 2018 (the Determination), subordinate legislation that sits beneath the ABS' primary legislation, that allows for the release of identifiable business information under certain conditions. Disclosures under the Determination are strictly limited in their scope and are articulated within ABS legislation and internal ABS policy. The Determination does not permit the release personal or sensitive information of natural persons to a third party.
Q06.4a	Regulations that indicate the circumstances under which individual data can be disclosed	211	150	Europe	155	Western Europe			Austria	40	AUT				Developed	Federal Statistics Act
Q06.4a	Regulations that indicate the circumstances under which individual data can be disclosed	168	150	Europe	151	Eastern Europe			Belarus	112	BLR				Developed	The procedure of dissemination and/or provision of primary statistical data by state statistical bodies is established by Belstat.
Q06.4a	Regulations that indicate the circumstances under which individual data can be disclosed	212	150	Europe	155	Western Europe			Belgium	56	BEL				Developed	National Statistical Act, Act on National Account Institute
Q06.4a	Regulations that indicate the circumstances under which individual data can be disclosed	89	19	Americas	419	Latin America and the Caribbean	13	Central America	Belize	84	BLZ			1	Developing	Statistical Institute of Belize Act, 2006
Q06.4a	Regulations that indicate the circumstances under which individual data can be disclosed	143	142	Asia	34	Southern Asia			Bhutan	64	BTN	1	1		Developing	
Q06.4a	Regulations that indicate the circumstances under which individual data can be disclosed	197	150	Europe	39	Southern Europe			Bosnia and Herzegovina	70	BIH				Developed	RULEBOOK ON PROTECTION OF STATISTICAL DATAIN THE AGENCY FOR STATISTICS OF BOSNIA AND HERZEGOVINA
Q06.4a	Regulations that indicate the circumstances under which individual data can be disclosed	39	2	Africa	202	Sub-Saharan Africa	18	Southern Africa	Botswana	72	BWA		1		Developing	None
Q06.4a	Regulations that indicate the circumstances under which individual data can be disclosed	130	142	Asia	35	South-eastern Asia			Brunei Darussalam	96	BRN				Developing	Statistics Act and Census Act
Q06.4a	Regulations that indicate the circumstances under which individual data can be disclosed	169	150	Europe	151	Eastern Europe			Bulgaria	100	BGR				Developed	Law on Statistics
Q06.4a	Regulations that indicate the circumstances under which individual data can be disclosed	46	2	Africa	202	Sub-Saharan Africa	11	Western Africa	Cabo Verde	132	CPV			1	Developing	
Q06.4a	Regulations that indicate the circumstances under which individual data can be disclosed	114	19	Americas	21	Northern America			Canada	124	CAN				Developed	The federal statistical legislation includes provisions for sharing and disclosure of data. Internal policies and directives outline the procedures that must be followed to ensure compliance with legal requirements.
Q06.4a	Regulations that indicate the circumstances under which individual data can be disclosed	68	19	Americas	419	Latin America and the Caribbean	29	Caribbean	Cayman Islands	136	CYM				Developing	Statistics Law
Q06.4a	Regulations that indicate the circumstances under which individual data can be disclosed	123	142	Asia	30	Eastern Asia			China	156	CHN				Developing	Regulations of National Statistical.Bureau on Further Strengthening the Openess statistical Data.
Q06.4a	Regulations that indicate the circumstances under which individual data can be disclosed	102	19	Americas	419	Latin America and the Caribbean	5	South America	Colombia	170	COL				Developing	Since 2016, it became possible to exchange information at the level of the non-anonymised microdata between the entities of the National Statistical System (NSS, Spanish acronym). In particular, the regulation allows exchanges of information to the extent that the purpose is oriented towards the production or improvement of official statistical information in Colombia. The body which decides on whether or not performing these exchanges is the National Advisory Council for Statistics (CANE), which is made up of 11 members of the public, private and academic sectors, at the national and regional levels. The requests can be made by any member of the SEN, establishing the official statistics that will be improved or the information gap that it intends to meet by means of the production of new official statistics. Based on the request as well as the justification on the development and the statistical impact that the use of the microdata will generate in Colombia, the Council conducts a voting process with absolutely majority criteria thereof all member attending the meeting, must agree upon the exchange process. Once the decision is issued, the NSS entity which is responsible for the information relating to the exchange is obliged to comply with it. To date, three exchanges with respect to information of non-anonymised microdata have been carried out between the Central Bank of Colombia and DANE. These exchanges were associated with the improvement in the production of official statistics in the services industry and international trade.
Q06.4a	Regulations that indicate the circumstances under which individual data can be disclosed	34	2	Africa	202	Sub-Saharan Africa	17	Middle Africa	Congo	178	COG				Developing	ONLY IF THE INDIVIDUAL CONSENTED THE DATA CAN BE DICLOSED
Q06.4a	Regulations that indicate the circumstances under which individual data can be disclosed	90	19	Americas	419	Latin America and the Caribbean	13	Central America	Costa Rica	188	CRI				Developing	No one.
Q06.4a	Regulations that indicate the circumstances under which individual data can be disclosed	47	2	Africa	202	Sub-Saharan Africa	11	Western Africa	Côte d’Ivoire	384	CIV				Developing	la loi statistiques
