QuestionID	QuestionText	BlockID	BlockText	Answer	RegionName	N	Percentage
Q02.9a	Type of training received by NSO staff concerning open data, data privacy or access to information policies and principles	R01			Europe	4	4.3
Q02.9a	Type of training received by NSO staff concerning open data, data privacy or access to information policies and principles	R01			Africa	6	6.45
Q02.9a	Type of training received by NSO staff concerning open data, data privacy or access to information policies and principles	R01		Public Information Access Agency & Undersecretary of Public Innovation and Open Government (Modernisation Government Secretary)	Americas	1	1.08
Q02.9a	Type of training received by NSO staff concerning open data, data privacy or access to information policies and principles	R01		The ABS fosters a strong privacy culture by requiring all staff to undertake privacy training at regularly intervals, providing regular privacy communication and messaging, and uses privacy-by-design principles to ensure privacy is considered at all stages of project development and implementation. This approach was successfully used in the recent Australian Marriage Law Postal Survey and is being used in the 2021 Census program.	Oceania	1	1.08
Q02.9a	Type of training received by NSO staff concerning open data, data privacy or access to information policies and principles	R01		There are regular Training courses for incioming staff on this issues	Europe	1	1.08
Q02.9a	Type of training received by NSO staff concerning open data, data privacy or access to information policies and principles	R01		Belstat's IT staff regularly attend seminars and undertake training and skills upgrade courses on information security and data protection according to the annually developed plan for skills upgrade of managerial staff and specialists	Europe	1	1.08
Q02.9a	Type of training received by NSO staff concerning open data, data privacy or access to information policies and principles	R01		specific training on data privacy	Europe	1	1.08
Q02.9a	Type of training received by NSO staff concerning open data, data privacy or access to information policies and principles	R01			Americas	2	2.15
Q02.9a	Type of training received by NSO staff concerning open data, data privacy or access to information policies and principles	R01			Asia	6	6.45
Q02.9a	Type of training received by NSO staff concerning open data, data privacy or access to information policies and principles	R01		BY TRAINING ON WORKSHOPS, SEMINARS	Europe	1	1.08
Q02.9a	Type of training received by NSO staff concerning open data, data privacy or access to information policies and principles	R01		The organization has participated in various forums, workshops and meetings organized by the various development partners on Open Data.	Africa	1	1.08
Q02.9a	Type of training received by NSO staff concerning open data, data privacy or access to information policies and principles	R01		Training conducted by the department on confidentiality/ data privacy.	Asia	1	1.08
Q02.9a	Type of training received by NSO staff concerning open data, data privacy or access to information policies and principles	R01		Open data	Europe	1	1.08
Q02.9a	Type of training received by NSO staff concerning open data, data privacy or access to information policies and principles	R01		Mandatory training on data confidentiality and privacy by all employees at time of hire and every three (3) years. Participation in privacy conferences by privacy staff.	Americas	1	1.08
Q02.9a	Type of training received by NSO staff concerning open data, data privacy or access to information policies and principles	R01		Freedom of Information and Data Protection Law seminars/training provided by government	Americas	1	1.08
Q02.9a	Type of training received by NSO staff concerning open data, data privacy or access to information policies and principles	R01		Open data has been a government guidance established by ICT Ministry. On the other hand, Colombia has a Law related to Habeas Data, which establishes the personal data protection regulations.	Americas	1	1.08
Q02.9a	Type of training received by NSO staff concerning open data, data privacy or access to information policies and principles	R01		Through workshops and seminars organized by international organizations such as the World Bank, the Banco Interamericano de Desarrollo (BID), the Organizacià³n para la Cooperacià³n y el Desarrollo Econà³mico (OECD), GPSDD and other national organizations.	Americas	1	1.08
Q02.9a	Type of training received by NSO staff concerning open data, data privacy or access to information policies and principles	R01		sporadic education through the ESS.	Europe	1	1.08
Q02.9a	Type of training received by NSO staff concerning open data, data privacy or access to information policies and principles	R01		Open data is among statistical products provided to the users. Staff involved in providing open data was respectively trained. Data privacy is stipulated by the law and specific internal bylaws. Respective training is also performed.	Europe	1	1.08
Q02.9a	Type of training received by NSO staff concerning open data, data privacy or access to information policies and principles	R01		The head of information security af INEC attended the International Open Data Conference, as well as conferences given by the entity in charge of telecommunications in Ecuador (MINTEL).	Americas	1	1.08
Q02.9a	Type of training received by NSO staff concerning open data, data privacy or access to information policies and principles	R01		Nso is interested in participating in the external training regarding open data, data privacy in addition to the internal activities in this regard in order to enhance the capacities of its' staff and to raise their awareness in the statistical standards.	Africa	1	1.08
Q02.9a	Type of training received by NSO staff concerning open data, data privacy or access to information policies and principles	R01		Almost the 40% of the NSO staff	Africa	1	1.08
