QuestionID	QuestionText	OrderM49	RegionCode	RegionName	SubRegionCode	SubRegionName	Subregion2Code	Subregion2Name	CountryName	M49	ISOalpha3	LDC	LLDC	SIDS	DevelopmentStatus	R01
Q05.5	Additional comments on challenges to the implementation of Principle 5	195	150	Europe	39	Southern Europe			Albania	8	ALB				Developed	
Q05.5	Additional comments on challenges to the implementation of Principle 5	30	2	Africa	202	Sub-Saharan Africa	17	Middle Africa	Angola	24	AGO	1			Developing	Support the restruturing of the administrative records from data sources;Increase the awareness on timely data supply.
Q05.5	Additional comments on challenges to the implementation of Principle 5	97	19	Americas	419	Latin America and the Caribbean	5	South America	Argentina	32	ARG				Developing	
Q05.5	Additional comments on challenges to the implementation of Principle 5	220	9	Oceania	53	Australia and New Zealand			Australia	36	AUS				Developed	The ABS does not have a certification process which guarantees the official nature of statistics produced in various parts of the NSS. However, the national statistical authorities have institutional environments that guarantee quality statistical outputs.
Q05.5	Additional comments on challenges to the implementation of Principle 5	211	150	Europe	155	Western Europe			Austria	40	AUT				Developed	
Q05.5	Additional comments on challenges to the implementation of Principle 5	168	150	Europe	151	Eastern Europe			Belarus	112	BLR				Developed	Belstat, by means of a questionnaire, makes a selective assessment of the reporting burden on respondents, about the time they spent filling out selected state statistical survey forms. In order to reduce the reporting burden on respondents, it is planned to simplify statistical tools for small businesses and to further develop the method of sample state statistical surveys of the main indicators of micro-enterprises, as well as to expand the use of administrative data from various sources in conducting statistical assessments and calculations, using the mechanism of the quality assessment of such data.
Q05.5	Additional comments on challenges to the implementation of Principle 5	212	150	Europe	155	Western Europe			Belgium	56	BEL				Developed	
Q05.5	Additional comments on challenges to the implementation of Principle 5	89	19	Americas	419	Latin America and the Caribbean	13	Central America	Belize	84	BLZ			1	Developing	Insufficient human and financial resources are the main constraint to better implementation of this principle in practice.
Q05.5	Additional comments on challenges to the implementation of Principle 5	143	142	Asia	34	Southern Asia			Bhutan	64	BTN	1	1		Developing	
Q05.5	Additional comments on challenges to the implementation of Principle 5	197	150	Europe	39	Southern Europe			Bosnia and Herzegovina	70	BIH				Developed	
