QuestionID	QuestionText	BlockID	BlockText	Answer	N	Percentage
Q01.6	Groups of users given access to statistics prior to their public release in the past five years	R01	Media	0	80	86.02
Q01.6	Groups of users given access to statistics prior to their public release in the past five years	R01	Media	1	13	13.98
Q01.6	Groups of users given access to statistics prior to their public release in the past five years	R02	Government departments/policy-makers	0	52	55.91
Q01.6	Groups of users given access to statistics prior to their public release in the past five years	R02	Government departments/policy-makers	1	41	44.09
Q01.6	Groups of users given access to statistics prior to their public release in the past five years	R03	Workers' unions	0	91	97.85
Q01.6	Groups of users given access to statistics prior to their public release in the past five years	R03	Workers' unions	1	2	2.15
Q01.6	Groups of users given access to statistics prior to their public release in the past five years	R04	Chamber of commerce or other business networks	0	90	96.77
Q01.6	Groups of users given access to statistics prior to their public release in the past five years	R04	Chamber of commerce or other business networks	1	3	3.23
Q01.6	Groups of users given access to statistics prior to their public release in the past five years	R05	International organizations, including IFIs	0	85	91.4
Q01.6	Groups of users given access to statistics prior to their public release in the past five years	R05	International organizations, including IFIs	1	8	8.6
Q01.6	Groups of users given access to statistics prior to their public release in the past five years	R06	None of the above	1	44	47.31
Q01.6	Groups of users given access to statistics prior to their public release in the past five years	R06	None of the above	0	49	52.69
Q01.6	Groups of users given access to statistics prior to their public release in the past five years	R07	Other	0	79	84.95
Q01.6	Groups of users given access to statistics prior to their public release in the past five years	R07	Other	1	14	15.05
Q01.6	Groups of users given access to statistics prior to their public release in the past five years	R08	Other (detail)		79	84.95
Q01.6	Groups of users given access to statistics prior to their public release in the past five years	R08	Other (detail)	SIB's Board of Directors	1	1.08
Q01.6	Groups of users given access to statistics prior to their public release in the past five years	R08	Other (detail)	Media but in a secure lockup room. They cannot publish prior to official release by Statistics Canada.	1	1.08
Q01.6	Groups of users given access to statistics prior to their public release in the past five years	R08	Other (detail)	Cabinet, Ministry of Finance and Economic Development	1	1.08
Q01.6	Groups of users given access to statistics prior to their public release in the past five years	R08	Other (detail)	News agencies	1	1.08
Q01.6	Groups of users given access to statistics prior to their public release in the past five years	R08	Other (detail)	We changed our policy in 2018. we stopped pre-releases for any media / news agencies	1	1.08
Q01.6	Groups of users given access to statistics prior to their public release in the past five years	R08	Other (detail)	None	1	1.08
Q01.6	Groups of users given access to statistics prior to their public release in the past five years	R08	Other (detail)	Inter-Agency Planning Group (IAPG) involving only related central planning agency	1	1.08
Q01.6	Groups of users given access to statistics prior to their public release in the past five years	R08	Other (detail)	The Minister responsible for Statistics and the Financial Secretary	1	1.08
Q01.6	Groups of users given access to statistics prior to their public release in the past five years	R08	Other (detail)	Academicians, investigators	1	1.08
Q01.6	Groups of users given access to statistics prior to their public release in the past five years	R08	Other (detail)	Our law and policy do not allow for the access to statistics prior to the release.	1	1.08
Q01.6	Groups of users given access to statistics prior to their public release in the past five years	R08	Other (detail)	Possible exemptions for paid assignments, but in case this is announced for the users	1	1.08
Q01.6	Groups of users given access to statistics prior to their public release in the past five years	R08	Other (detail)	The Federal Law of November 29, 2007 No. 282-Ð¤Ð— â€œOn Official Statistical Accounting and the System of State Statistics in the Russian Federationâ€ does not provide an access to statistical data prior to their public release.	1	1.08
Q01.6	Groups of users given access to statistics prior to their public release in the past five years	R08	Other (detail)	Central Bank, Commission for Statistics	1	1.08
Q01.6	Groups of users given access to statistics prior to their public release in the past five years	R08	Other (detail)	Council of Economic Advisors, to brief the President	1	1.08
