QuestionID	QuestionText	BlockID	BlockText	Answer	N	Percentage
Q07.2a	Agencies other than NSO whose role and responsibilities are covered by the law	R01	Statistical offices at the sub-national level (region, province, etc.)	0	56	60.22
Q07.2a	Agencies other than NSO whose role and responsibilities are covered by the law	R01	Statistical offices at the sub-national level (region, province, etc.)	1	37	39.78
Q07.2a	Agencies other than NSO whose role and responsibilities are covered by the law	R02	Statistical services in line ministries	0	45	48.39
Q07.2a	Agencies other than NSO whose role and responsibilities are covered by the law	R02	Statistical services in line ministries	1	48	51.61
Q07.2a	Agencies other than NSO whose role and responsibilities are covered by the law	R03	Statistical services in the Central Bank	1	41	44.09
Q07.2a	Agencies other than NSO whose role and responsibilities are covered by the law	R03	Statistical services in the Central Bank	0	52	55.91
Q07.2a	Agencies other than NSO whose role and responsibilities are covered by the law	R04	Custodians of administrative data	0	55	59.14
Q07.2a	Agencies other than NSO whose role and responsibilities are covered by the law	R04	Custodians of administrative data	1	38	40.86
Q07.2a	Agencies other than NSO whose role and responsibilities are covered by the law	R05	Chambers of commerce or other business networks	0	83	89.25
Q07.2a	Agencies other than NSO whose role and responsibilities are covered by the law	R05	Chambers of commerce or other business networks	1	10	10.75
Q07.2a	Agencies other than NSO whose role and responsibilities are covered by the law	R06	Trade unions	0	86	92.47
Q07.2a	Agencies other than NSO whose role and responsibilities are covered by the law	R06	Trade unions	1	7	7.53
Q07.2a	Agencies other than NSO whose role and responsibilities are covered by the law	R07	Statistical research and training centres 	0	74	79.57
Q07.2a	Agencies other than NSO whose role and responsibilities are covered by the law	R07	Statistical research and training centres 	1	19	20.43
Q07.2a	Agencies other than NSO whose role and responsibilities are covered by the law	R08	Private institutions	0	80	86.02
Q07.2a	Agencies other than NSO whose role and responsibilities are covered by the law	R08	Private institutions	1	13	13.98
Q07.2a	Agencies other than NSO whose role and responsibilities are covered by the law	R09	Supra-national bodies (e.g. Eurostat)	0	90	96.77
Q07.2a	Agencies other than NSO whose role and responsibilities are covered by the law	R09	Supra-national bodies (e.g. Eurostat)	1	3	3.23
Q07.2a	Agencies other than NSO whose role and responsibilities are covered by the law	R10	Other	0	87	93.55
Q07.2a	Agencies other than NSO whose role and responsibilities are covered by the law	R10	Other	1	6	6.45
Q07.2a	Agencies other than NSO whose role and responsibilities are covered by the law	R12	Other (detail)		87	93.55
Q07.2a	Agencies other than NSO whose role and responsibilities are covered by the law	R12	Other (detail)	Australian Institute for Health and Welfare (AIHW) which is a statutory body	1	1.08
Q07.2a	Agencies other than NSO whose role and responsibilities are covered by the law	R12	Other (detail)	Other ELSS agencies (National Documentation Centre, Hellenic Telecommunications and Post Commission)	1	1.08
Q07.2a	Agencies other than NSO whose role and responsibilities are covered by the law	R12	Other (detail)	State institutions, which provide official statistics	1	1.08
Q07.2a	Agencies other than NSO whose role and responsibilities are covered by the law	R12	Other (detail)	Please, see: https://statistiques.public.lu/en/actors/statec/legalbasis/LawSTATEC.pdf. Statec's law covers the missions of the Committee on Public Statistics which is made up of representatives of administrations, ministries and observatories active in holding, producing and disseminating statistics.	1	1.08
Q07.2a	Agencies other than NSO whose role and responsibilities are covered by the law	R12	Other (detail)	The informants	1	1.08
Q07.2a	Agencies other than NSO whose role and responsibilities are covered by the law	R12	Other (detail)	Statistical services under line ministries which are gazetted under the Statistics Act	1	1.08
Q07.2a	Agencies other than NSO whose role and responsibilities are covered by the law	R11	None Of The Above	0	92	98.92
Q07.2a	Agencies other than NSO whose role and responsibilities are covered by the law	R11	None Of The Above	1	1	1.08
