QuestionID	QuestionText	BlockID	BlockText	Answer	RegionName	N	Percentage
Q05.1b	Actions are being taken for adapting administrative records to statistical purposes	R01	Cooperation with custodians of administrative data at the stage of design/modernization of information systems	1	Europe	31	33.33
Q05.1b	Actions are being taken for adapting administrative records to statistical purposes	R01	Cooperation with custodians of administrative data at the stage of design/modernization of information systems	0	Africa	4	4.3
Q05.1b	Actions are being taken for adapting administrative records to statistical purposes	R01	Cooperation with custodians of administrative data at the stage of design/modernization of information systems	0	Americas	4	4.3
Q05.1b	Actions are being taken for adapting administrative records to statistical purposes	R01	Cooperation with custodians of administrative data at the stage of design/modernization of information systems	1	Oceania	4	4.3
Q05.1b	Actions are being taken for adapting administrative records to statistical purposes	R01	Cooperation with custodians of administrative data at the stage of design/modernization of information systems	0	Europe	4	4.3
Q05.1b	Actions are being taken for adapting administrative records to statistical purposes	R01	Cooperation with custodians of administrative data at the stage of design/modernization of information systems	1	Asia	22	23.66
Q05.1b	Actions are being taken for adapting administrative records to statistical purposes	R01	Cooperation with custodians of administrative data at the stage of design/modernization of information systems	0	Asia	2	2.15
Q05.1b	Actions are being taken for adapting administrative records to statistical purposes	R01	Cooperation with custodians of administrative data at the stage of design/modernization of information systems	1	Africa	13	13.98
Q05.1b	Actions are being taken for adapting administrative records to statistical purposes	R01	Cooperation with custodians of administrative data at the stage of design/modernization of information systems	1	Americas	9	9.68
Q05.1b	Actions are being taken for adapting administrative records to statistical purposes	R02	Providing advice to the custodians of administrative data for amending the composition of data and classification	1	Europe	28	30.11
Q05.1b	Actions are being taken for adapting administrative records to statistical purposes	R02	Providing advice to the custodians of administrative data for amending the composition of data and classification	1	Africa	11	11.83
Q05.1b	Actions are being taken for adapting administrative records to statistical purposes	R02	Providing advice to the custodians of administrative data for amending the composition of data and classification	0	Americas	3	3.23
Q05.1b	Actions are being taken for adapting administrative records to statistical purposes	R02	Providing advice to the custodians of administrative data for amending the composition of data and classification	0	Oceania	1	1.08
Q05.1b	Actions are being taken for adapting administrative records to statistical purposes	R02	Providing advice to the custodians of administrative data for amending the composition of data and classification	0	Europe	7	7.53
Q05.1b	Actions are being taken for adapting administrative records to statistical purposes	R02	Providing advice to the custodians of administrative data for amending the composition of data and classification	1	Americas	10	10.75
Q05.1b	Actions are being taken for adapting administrative records to statistical purposes	R02	Providing advice to the custodians of administrative data for amending the composition of data and classification	1	Asia	22	23.66
Q05.1b	Actions are being taken for adapting administrative records to statistical purposes	R02	Providing advice to the custodians of administrative data for amending the composition of data and classification	0	Africa	6	6.45
Q05.1b	Actions are being taken for adapting administrative records to statistical purposes	R02	Providing advice to the custodians of administrative data for amending the composition of data and classification	0	Asia	2	2.15
Q05.1b	Actions are being taken for adapting administrative records to statistical purposes	R02	Providing advice to the custodians of administrative data for amending the composition of data and classification	1	Oceania	3	3.23
Q05.1b	Actions are being taken for adapting administrative records to statistical purposes	R03	Training personnel of the custodians of administrative data	1	Europe	7	7.53
Q05.1b	Actions are being taken for adapting administrative records to statistical purposes	R03	Training personnel of the custodians of administrative data	0	Africa	8	8.6
Q05.1b	Actions are being taken for adapting administrative records to statistical purposes	R03	Training personnel of the custodians of administrative data	0	Americas	6	6.45
Q05.1b	Actions are being taken for adapting administrative records to statistical purposes	R03	Training personnel of the custodians of administrative data	1	Oceania	4	4.3
Q05.1b	Actions are being taken for adapting administrative records to statistical purposes	R03	Training personnel of the custodians of administrative data	0	Europe	28	30.11
Q05.1b	Actions are being taken for adapting administrative records to statistical purposes	R03	Training personnel of the custodians of administrative data	1	Asia	15	16.13
Q05.1b	Actions are being taken for adapting administrative records to statistical purposes	R03	Training personnel of the custodians of administrative data	1	Americas	7	7.53
Q05.1b	Actions are being taken for adapting administrative records to statistical purposes	R03	Training personnel of the custodians of administrative data	1	Africa	9	9.68
Q05.1b	Actions are being taken for adapting administrative records to statistical purposes	R03	Training personnel of the custodians of administrative data	0	Asia	9	9.68
Q05.1b	Actions are being taken for adapting administrative records to statistical purposes	R04	Feedback with custodians of administrative data when errors are found	1	Europe	26	27.96
Q05.1b	Actions are being taken for adapting administrative records to statistical purposes	R04	Feedback with custodians of administrative data when errors are found	1	Africa	13	13.98
Q05.1b	Actions are being taken for adapting administrative records to statistical purposes	R04	Feedback with custodians of administrative data when errors are found	0	Americas	3	3.23
Q05.1b	Actions are being taken for adapting administrative records to statistical purposes	R04	Feedback with custodians of administrative data when errors are found	1	Oceania	4	4.3
Q05.1b	Actions are being taken for adapting administrative records to statistical purposes	R04	Feedback with custodians of administrative data when errors are found	0	Europe	9	9.68
Q05.1b	Actions are being taken for adapting administrative records to statistical purposes	R04	Feedback with custodians of administrative data when errors are found	1	Americas	10	10.75
Q05.1b	Actions are being taken for adapting administrative records to statistical purposes	R04	Feedback with custodians of administrative data when errors are found	0	Asia	10	10.75
Q05.1b	Actions are being taken for adapting administrative records to statistical purposes	R04	Feedback with custodians of administrative data when errors are found	0	Africa	4	4.3
Q05.1b	Actions are being taken for adapting administrative records to statistical purposes	R04	Feedback with custodians of administrative data when errors are found	1	Asia	14	15.05
Q05.1b	Actions are being taken for adapting administrative records to statistical purposes	R05	None of the above	0	Europe	35	37.63
Q05.1b	Actions are being taken for adapting administrative records to statistical purposes	R05	None of the above	0	Africa	17	18.28
Q05.1b	Actions are being taken for adapting administrative records to statistical purposes	R05	None of the above	0	Americas	12	12.9
Q05.1b	Actions are being taken for adapting administrative records to statistical purposes	R05	None of the above	0	Oceania	4	4.3
Q05.1b	Actions are being taken for adapting administrative records to statistical purposes	R05	None of the above	0	Asia	23	24.73
Q05.1b	Actions are being taken for adapting administrative records to statistical purposes	R05	None of the above	1	Americas	1	1.08
Q05.1b	Actions are being taken for adapting administrative records to statistical purposes	R05	None of the above	1	Asia	1	1.08
Q05.1b	Actions are being taken for adapting administrative records to statistical purposes	R06	Other	0	Europe	34	36.56
Q05.1b	Actions are being taken for adapting administrative records to statistical purposes	R06	Other	0	Africa	17	18.28
Q05.1b	Actions are being taken for adapting administrative records to statistical purposes	R06	Other	0	Americas	12	12.9
Q05.1b	Actions are being taken for adapting administrative records to statistical purposes	R06	Other	0	Oceania	4	4.3
Q05.1b	Actions are being taken for adapting administrative records to statistical purposes	R06	Other	0	Asia	23	24.73
Q05.1b	Actions are being taken for adapting administrative records to statistical purposes	R06	Other	1	Europe	1	1.08
Q05.1b	Actions are being taken for adapting administrative records to statistical purposes	R06	Other	1	Americas	1	1.08
Q05.1b	Actions are being taken for adapting administrative records to statistical purposes	R06	Other	1	Asia	1	1.08
Q05.1b	Actions are being taken for adapting administrative records to statistical purposes	R07	Other (detail)		Europe	34	36.56
Q05.1b	Actions are being taken for adapting administrative records to statistical purposes	R07	Other (detail)		Africa	17	18.28
Q05.1b	Actions are being taken for adapting administrative records to statistical purposes	R07	Other (detail)		Americas	12	12.9
Q05.1b	Actions are being taken for adapting administrative records to statistical purposes	R07	Other (detail)		Oceania	4	4.3
Q05.1b	Actions are being taken for adapting administrative records to statistical purposes	R07	Other (detail)		Asia	23	24.73
Q05.1b	Actions are being taken for adapting administrative records to statistical purposes	R07	Other (detail)	unfortunately the actions are not very effective	Europe	1	1.08
Q05.1b	Actions are being taken for adapting administrative records to statistical purposes	R07	Other (detail)	In project: methodology of evaluation of administrative records	Americas	1	1.08
Q05.1b	Actions are being taken for adapting administrative records to statistical purposes	R07	Other (detail)	checking and processing administrative data for  statistical purposes	Asia	1	1.08
