QuestionID	QuestionText	OrderM49	RegionCode	RegionName	SubRegionCode	SubRegionName	Subregion2Code	Subregion2Name	CountryName	M49	ISOalpha3	LDC	LLDC	SIDS	DevelopmentStatus	R01
Q03.3a	Reasons why no accompanying text is provided with published data	195	150	Europe	39	Southern Europe			Albania	8	ALB				Developed	
Q03.3a	Reasons why no accompanying text is provided with published data	30	2	Africa	202	Sub-Saharan Africa	17	Middle Africa	Angola	24	AGO	1			Developing	
Q03.3a	Reasons why no accompanying text is provided with published data	97	19	Americas	419	Latin America and the Caribbean	5	South America	Argentina	32	ARG				Developing	
Q03.3a	Reasons why no accompanying text is provided with published data	220	9	Oceania	53	Australia and New Zealand			Australia	36	AUS				Developed	
Q03.3a	Reasons why no accompanying text is provided with published data	211	150	Europe	155	Western Europe			Austria	40	AUT				Developed	
Q03.3a	Reasons why no accompanying text is provided with published data	168	150	Europe	151	Eastern Europe			Belarus	112	BLR				Developed	
Q03.3a	Reasons why no accompanying text is provided with published data	212	150	Europe	155	Western Europe			Belgium	56	BEL				Developed	
Q03.3a	Reasons why no accompanying text is provided with published data	89	19	Americas	419	Latin America and the Caribbean	13	Central America	Belize	84	BLZ			1	Developing	
Q03.3a	Reasons why no accompanying text is provided with published data	143	142	Asia	34	Southern Asia			Bhutan	64	BTN	1	1		Developing	
Q03.3a	Reasons why no accompanying text is provided with published data	197	150	Europe	39	Southern Europe			Bosnia and Herzegovina	70	BIH				Developed	
Q03.3a	Reasons why no accompanying text is provided with published data	39	2	Africa	202	Sub-Saharan Africa	18	Southern Africa	Botswana	72	BWA		1		Developing	
Q03.3a	Reasons why no accompanying text is provided with published data	130	142	Asia	35	South-eastern Asia			Brunei Darussalam	96	BRN				Developing	
Q03.3a	Reasons why no accompanying text is provided with published data	169	150	Europe	151	Eastern Europe			Bulgaria	100	BGR				Developed	
Q03.3a	Reasons why no accompanying text is provided with published data	46	2	Africa	202	Sub-Saharan Africa	11	Western Africa	Cabo Verde	132	CPV			1	Developing	
Q03.3a	Reasons why no accompanying text is provided with published data	114	19	Americas	21	Northern America			Canada	124	CAN				Developed	
Q03.3a	Reasons why no accompanying text is provided with published data	68	19	Americas	419	Latin America and the Caribbean	29	Caribbean	Cayman Islands	136	CYM				Developing	
Q03.3a	Reasons why no accompanying text is provided with published data	123	142	Asia	30	Eastern Asia			China	156	CHN				Developing	
Q03.3a	Reasons why no accompanying text is provided with published data	102	19	Americas	419	Latin America and the Caribbean	5	South America	Colombia	170	COL				Developing	
Q03.3a	Reasons why no accompanying text is provided with published data	34	2	Africa	202	Sub-Saharan Africa	17	Middle Africa	Congo	178	COG				Developing	
Q03.3a	Reasons why no accompanying text is provided with published data	90	19	Americas	419	Latin America and the Caribbean	13	Central America	Costa Rica	188	CRI				Developing	
Q03.3a	Reasons why no accompanying text is provided with published data	47	2	Africa	202	Sub-Saharan Africa	11	Western Africa	Côte d’Ivoire	384	CIV				Developing	
Q03.3a	Reasons why no accompanying text is provided with published data	198	150	Europe	39	Southern Europe			Croatia	191	HRV				Developed	
Q03.3a	Reasons why no accompanying text is provided with published data	170	150	Europe	151	Eastern Europe			Czechia	203	CZE				Developed	
Q03.3a	Reasons why no accompanying text is provided with published data	182	150	Europe	154	Northern Europe			Denmark	208	DNK				Developed	
Q03.3a	Reasons why no accompanying text is provided with published data	103	19	Americas	419	Latin America and the Caribbean	5	South America	Ecuador	218	ECU				Developing	
Q03.3a	Reasons why no accompanying text is provided with published data	2	2	Africa	15	Northern Africa			Egypt	818	EGY				Developing	
Q03.3a	Reasons why no accompanying text is provided with published data	36	2	Africa	202	Sub-Saharan Africa	17	Middle Africa	Equatorial Guinea	226	GNQ				Developing	
Q03.3a	Reasons why no accompanying text is provided with published data	183	150	Europe	154	Northern Europe			Estonia	233	EST				Developed	
Q03.3a	Reasons why no accompanying text is provided with published data	185	150	Europe	154	Northern Europe			Finland	246	FIN				Developed	
Q03.3a	Reasons why no accompanying text is provided with published data	213	150	Europe	155	Western Europe			France	250	FRA				Developed	
Q03.3a	Reasons why no accompanying text is provided with published data	154	142	Asia	145	Western Asia			Georgia	268	GEO				Developing	
Q03.3a	Reasons why no accompanying text is provided with published data	214	150	Europe	155	Western Europe			Germany	276	DEU				Developed	
Q03.3a	Reasons why no accompanying text is provided with published data	200	150	Europe	39	Southern Europe			Greece	300	GRC				Developed	
Q03.3a	Reasons why no accompanying text is provided with published data	50	2	Africa	202	Sub-Saharan Africa	11	Western Africa	Guinea	324	GIN	1			Developing	
Q03.3a	Reasons why no accompanying text is provided with published data	93	19	Americas	419	Latin America and the Caribbean	13	Central America	Honduras	340	HND				Developing	
Q03.3a	Reasons why no accompanying text is provided with published data	171	150	Europe	151	Eastern Europe			Hungary	348	HUN				Developed	
Q03.3a	Reasons why no accompanying text is provided with published data	186	150	Europe	154	Northern Europe			Iceland	352	ISL				Developed	
Q03.3a	Reasons why no accompanying text is provided with published data	155	142	Asia	145	Western Asia			Iraq	368	IRQ				Developing	
Q03.3a	Reasons why no accompanying text is provided with published data	187	150	Europe	154	Northern Europe			Ireland	372	IRL				Developed	
Q03.3a	Reasons why no accompanying text is provided with published data	145	142	Asia	34	Southern Asia			Iran (Islamic Republic of)	364	IRN				Developing	
Q03.3a	Reasons why no accompanying text is provided with published data	156	142	Asia	145	Western Asia			Israel	376	ISR				Developed	
Q03.3a	Reasons why no accompanying text is provided with published data	202	150	Europe	39	Southern Europe			Italy	380	ITA				Developed	
Q03.3a	Reasons why no accompanying text is provided with published data	76	19	Americas	419	Latin America and the Caribbean	29	Caribbean	Jamaica	388	JAM			1	Developing	
Q03.3a	Reasons why no accompanying text is provided with published data	157	142	Asia	145	Western Asia			Jordan	400	JOR				Developing	
Q03.3a	Reasons why no accompanying text is provided with published data	133	142	Asia	35	South-eastern Asia			Lao People's Democratic Republic	418	LAO	1	1		Developing	
Q03.3a	Reasons why no accompanying text is provided with published data	189	150	Europe	154	Northern Europe			Latvia	428	LVA				Developed	
Q03.3a	Reasons why no accompanying text is provided with published data	215	150	Europe	155	Western Europe			Liechtenstein	438	LIE				Developed	
Q03.3a	Reasons why no accompanying text is provided with published data	190	150	Europe	154	Northern Europe			Lithuania	440	LTU				Developed	
Q03.3a	Reasons why no accompanying text is provided with published data	216	150	Europe	155	Western Europe			Luxembourg	442	LUX				Developed	
Q03.3a	Reasons why no accompanying text is provided with published data	210	150	Europe	39	Southern Europe			The former Yugoslav Republic of Macedonia	807	MKD		1		Developed	
Q03.3a	Reasons why no accompanying text is provided with published data	134	142	Asia	35	South-eastern Asia			Malaysia	458	MYS				Developing	
Q03.3a	Reasons why no accompanying text is provided with published data	18	2	Africa	202	Sub-Saharan Africa	14	Eastern Africa	Mauritius	480	MUS			1	Developing	
