QuestionID	QuestionText	BlockID	BlockText	Answer	RegionName	N	Percentage
Q05.1c	How the NSS accesses and uses big data or citizen-generated data	R01	The private provider of data (e.g. mobile phone operator) has been selected after weighing alternatives	0	Europe	25	27
Q05.1c	How the NSS accesses and uses big data or citizen-generated data	R01	The private provider of data (e.g. mobile phone operator) has been selected after weighing alternatives	0	Africa	17	18
Q05.1c	How the NSS accesses and uses big data or citizen-generated data	R01	The private provider of data (e.g. mobile phone operator) has been selected after weighing alternatives	0	Americas	9	10
Q05.1c	How the NSS accesses and uses big data or citizen-generated data	R01	The private provider of data (e.g. mobile phone operator) has been selected after weighing alternatives	1	Oceania	2	2
Q05.1c	How the NSS accesses and uses big data or citizen-generated data	R01	The private provider of data (e.g. mobile phone operator) has been selected after weighing alternatives	0	Asia	19	20
Q05.1c	How the NSS accesses and uses big data or citizen-generated data	R01	The private provider of data (e.g. mobile phone operator) has been selected after weighing alternatives	1	Americas	4	4
Q05.1c	How the NSS accesses and uses big data or citizen-generated data	R01	The private provider of data (e.g. mobile phone operator) has been selected after weighing alternatives	1	Asia	5	5
Q05.1c	How the NSS accesses and uses big data or citizen-generated data	R01	The private provider of data (e.g. mobile phone operator) has been selected after weighing alternatives	1	Europe	10	11
Q05.1c	How the NSS accesses and uses big data or citizen-generated data	R01	The private provider of data (e.g. mobile phone operator) has been selected after weighing alternatives	0	Oceania	2	2
Q05.1c	How the NSS accesses and uses big data or citizen-generated data	R02	The data provider (whether a CSO or private institution) does not contribute to methodological decisions regarding the use of the data	0	Europe	19	20
Q05.1c	How the NSS accesses and uses big data or citizen-generated data	R02	The data provider (whether a CSO or private institution) does not contribute to methodological decisions regarding the use of the data	0	Africa	16	17
Q05.1c	How the NSS accesses and uses big data or citizen-generated data	R02	The data provider (whether a CSO or private institution) does not contribute to methodological decisions regarding the use of the data	1	Americas	5	5
Q05.1c	How the NSS accesses and uses big data or citizen-generated data	R02	The data provider (whether a CSO or private institution) does not contribute to methodological decisions regarding the use of the data	1	Oceania	2	2
Q05.1c	How the NSS accesses and uses big data or citizen-generated data	R02	The data provider (whether a CSO or private institution) does not contribute to methodological decisions regarding the use of the data	1	Europe	16	17
Q05.1c	How the NSS accesses and uses big data or citizen-generated data	R02	The data provider (whether a CSO or private institution) does not contribute to methodological decisions regarding the use of the data	0	Americas	8	9
Q05.1c	How the NSS accesses and uses big data or citizen-generated data	R02	The data provider (whether a CSO or private institution) does not contribute to methodological decisions regarding the use of the data	0	Asia	21	23
Q05.1c	How the NSS accesses and uses big data or citizen-generated data	R02	The data provider (whether a CSO or private institution) does not contribute to methodological decisions regarding the use of the data	1	Africa	1	1
Q05.1c	How the NSS accesses and uses big data or citizen-generated data	R02	The data provider (whether a CSO or private institution) does not contribute to methodological decisions regarding the use of the data	1	Asia	3	3
Q05.1c	How the NSS accesses and uses big data or citizen-generated data	R02	The data provider (whether a CSO or private institution) does not contribute to methodological decisions regarding the use of the data	0	Oceania	2	2
Q05.1c	How the NSS accesses and uses big data or citizen-generated data	R03	The NSS has a contract with the data provider	0	Europe	21	23
Q05.1c	How the NSS accesses and uses big data or citizen-generated data	R03	The NSS has a contract with the data provider	0	Africa	16	17
Q05.1c	How the NSS accesses and uses big data or citizen-generated data	R03	The NSS has a contract with the data provider	0	Americas	11	12
Q05.1c	How the NSS accesses and uses big data or citizen-generated data	R03	The NSS has a contract with the data provider	1	Oceania	2	2
Q05.1c	How the NSS accesses and uses big data or citizen-generated data	R03	The NSS has a contract with the data provider	1	Europe	14	15
Q05.1c	How the NSS accesses and uses big data or citizen-generated data	R03	The NSS has a contract with the data provider	0	Asia	19	20
Q05.1c	How the NSS accesses and uses big data or citizen-generated data	R03	The NSS has a contract with the data provider	1	Americas	2	2
Q05.1c	How the NSS accesses and uses big data or citizen-generated data	R03	The NSS has a contract with the data provider	1	Asia	5	5
Q05.1c	How the NSS accesses and uses big data or citizen-generated data	R03	The NSS has a contract with the data provider	0	Oceania	2	2
Q05.1c	How the NSS accesses and uses big data or citizen-generated data	R03	The NSS has a contract with the data provider	1	Africa	1	1
Q05.1c	How the NSS accesses and uses big data or citizen-generated data	R04	Consumers/citizens are informed that their data is being used for compiling official statistics	0	Europe	27	29
Q05.1c	How the NSS accesses and uses big data or citizen-generated data	R04	Consumers/citizens are informed that their data is being used for compiling official statistics	0	Africa	14	15
Q05.1c	How the NSS accesses and uses big data or citizen-generated data	R04	Consumers/citizens are informed that their data is being used for compiling official statistics	0	Americas	11	12
Q05.1c	How the NSS accesses and uses big data or citizen-generated data	R04	Consumers/citizens are informed that their data is being used for compiling official statistics	1	Oceania	2	2
Q05.1c	How the NSS accesses and uses big data or citizen-generated data	R04	Consumers/citizens are informed that their data is being used for compiling official statistics	1	Europe	8	9
Q05.1c	How the NSS accesses and uses big data or citizen-generated data	R04	Consumers/citizens are informed that their data is being used for compiling official statistics	0	Asia	20	22
Q05.1c	How the NSS accesses and uses big data or citizen-generated data	R04	Consumers/citizens are informed that their data is being used for compiling official statistics	1	Americas	2	2
Q05.1c	How the NSS accesses and uses big data or citizen-generated data	R04	Consumers/citizens are informed that their data is being used for compiling official statistics	1	Asia	4	4
Q05.1c	How the NSS accesses and uses big data or citizen-generated data	R04	Consumers/citizens are informed that their data is being used for compiling official statistics	1	Africa	3	3
Q05.1c	How the NSS accesses and uses big data or citizen-generated data	R04	Consumers/citizens are informed that their data is being used for compiling official statistics	0	Oceania	2	2
Q05.1c	How the NSS accesses and uses big data or citizen-generated data	R05	There are specific rules of access and confidentiality measures to treat these datasets	0	Europe	20	22
Q05.1c	How the NSS accesses and uses big data or citizen-generated data	R05	There are specific rules of access and confidentiality measures to treat these datasets	0	Africa	14	15
Q05.1c	How the NSS accesses and uses big data or citizen-generated data	R05	There are specific rules of access and confidentiality measures to treat these datasets	1	Americas	7	8
Q05.1c	How the NSS accesses and uses big data or citizen-generated data	R05	There are specific rules of access and confidentiality measures to treat these datasets	1	Oceania	3	3
Q05.1c	How the NSS accesses and uses big data or citizen-generated data	R05	There are specific rules of access and confidentiality measures to treat these datasets	1	Europe	15	16
Q05.1c	How the NSS accesses and uses big data or citizen-generated data	R05	There are specific rules of access and confidentiality measures to treat these datasets	0	Asia	17	18
Q05.1c	How the NSS accesses and uses big data or citizen-generated data	R05	There are specific rules of access and confidentiality measures to treat these datasets	0	Americas	6	6
Q05.1c	How the NSS accesses and uses big data or citizen-generated data	R05	There are specific rules of access and confidentiality measures to treat these datasets	1	Asia	7	8
Q05.1c	How the NSS accesses and uses big data or citizen-generated data	R05	There are specific rules of access and confidentiality measures to treat these datasets	1	Africa	3	3
Q05.1c	How the NSS accesses and uses big data or citizen-generated data	R05	There are specific rules of access and confidentiality measures to treat these datasets	0	Oceania	1	1
